AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.47,0.00,17.97,0.11,0.16,0.51,1721228864153
0.90,4.98,3.81,0.64,-0.78,0.58,1721228864158
7.86,-6.31,-7.39,-0.47,-0.13,-0.19,1721228864168
-1.48,12.09,44.13,0.17,-0.84,-0.05,1721228864178
3.32,-8.54,21.30,0.74,-0.00,0.14,1721228864188
2.29,3.07,0.03,0.42,-0.01,0.17,1721228864198
6.57,0.71,-16.34,-0.77,1.03,0.10,1721228864208
3.26,-10.26,-2.13,-1.84,0.66,-0.47,1721228864218
-10.01,3.87,41.48,0.22,-1.55,-0.91,1721228864228
1.17,-4.81,15.07,0.87,0.11,-1.09,1721228864238
-13.75,9.36,3.58,-0.35,0.58,0.38,1721228864248
-11.83,11.94,0.68,0.57,-0.20,1.04,1721228864258
-0.88,-3.73,-3.02,-1.34,0.21,1.21,1721228864268
4.48,-0.05,48.82,0.63,-0.22,1.03,1721228864278
0.33,10.16,12.02,0.17,-0.24,1.38,1721228864288
18.79,-1.51,-19.09,0.47,-0.17,0.29,1721228864298
9.71,6.22,28.89,-0.86,0.20,-0.05,1721228864308
11.52,1.47,9.80,0.21,-0.33,-0.19,1721228864318
4.64,-7.83,-2.63,-1.02,0.84,-0.70,1721228864328
-2.00,3.96,28.98,-0.18,-0.77,-0.96,1721228864338
-2.19,10.33,11.86,0.21,-0.27,-0.92,1721228864348
-4.53,-5.76,-1.51,0.20,-0.36,-0.04,1721228864358
-17.20,15.13,10.04,-0.67,0.62,0.54,1721228864368
-0.97,15.01,10.88,-0.08,0.23,0.89,1721228864378
-1.96,-13.67,5.50,-0.09,0.08,0.83,1721228864388
4.90,4.42,16.59,-0.14,0.54,0.63,1721228864398
5.50,2.25,3.11,0.41,0.08,0.33,1721228864408
16.41,-2.65,11.83,-0.32,1.03,-0.34,1721228864418
8.90,18.19,25.15,0.35,0.01,-0.93,1721228864428
8.13,3.12,2.63,0.57,-0.31,-0.83,1721228864438
-2.17,-33.41,-10.70,0.27,0.83,-2.50,1721228864448
-66.15,-57.78,-2.00,-1.91,-1.23,-3.59,1721228864458
-42.75,-19.25,62.07,-1.44,-0.19,0.17,1721228864468
-6.06,6.63,25.36,-0.34,3.08,3.89,1721228864478
2.77,-4.07,-8.18,1.84,2.18,4.37,1721228864488
32.65,4.39,-19.06,-0.40,0.04,1.14,1721228864498
62.50,-31.93,49.17,-1.66,0.08,-1.26,1721228864508
14.63,3.45,20.44,-0.01,-0.21,-2.19,1721228864518
5.32,-12.38,7.17,-0.28,-0.36,-2.80,1721228864528
-11.79,0.70,22.11,-0.52,-0.43,-3.34,1721228864538
-50.05,40.51,37.03,0.59,-1.06,-2.55,1721228864548
-15.70,-2.58,-5.84,-0.50,1.18,0.56,1721228864558
-14.06,-9.79,5.21,-0.58,0.50,2.04,1721228864568
0.43,0.36,18.24,-0.02,1.12,2.22,1721228864578
10.32,6.49,19.56,-0.06,1.30,1.58,1721228864588
15.08,6.28,12.85,0.44,-0.45,0.08,1721228864598
12.37,3.39,9.18,0.08,-0.10,-1.20,1721228864608
4.12,-2.93,12.35,-0.25,-0.32,-1.58,1721228864618
4.69,-3.06,10.60,0.21,0.07,-1.85,1721228864628
-6.49,-7.91,2.25,0.49,0.01,-2.14,1721228864638
-12.83,-5.73,10.79,0.03,0.05,-0.96,1721228864648
-10.17,3.74,19.30,0.45,0.31,-0.12,1721228864658
-7.10,-1.25,-3.57,0.65,0.54,0.41,1721228864668
-0.35,-4.58,0.63,-0.15,0.69,0.55,1721228864678
4.86,7.25,26.89,-0.00,0.65,0.15,1721228864688
1.59,7.87,11.16,0.42,-0.28,-0.30,1721228864698
6.77,-17.57,-14.10,-0.47,0.45,-1.02,1721228864708
-3.66,-2.99,33.61,0.05,0.17,-0.65,1721228864718
-1.35,23.98,13.89,0.57,-0.12,0.46,1721228864728
-37.69,-57.06,-22.92,0.78,0.70,0.96,1721228864738
-8.12,-16.37,54.27,0.50,-0.29,-0.01,1721228864748
-0.41,-2.44,-13.61,0.25,-0.34,-0.54,1721228864758
