AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-3.78,6.03,20.49,0.29,-0.27,0.34,1721228644148
-2.21,4.39,3.08,0.26,-0.37,0.56,1721228644153
1.17,-4.75,2.35,-0.65,0.57,0.55,1721228644163
4.98,3.64,24.69,-0.28,-0.13,0.27,1721228644173
3.06,-8.71,11.29,-0.10,-0.37,0.08,1721228644183
-2.94,5.57,17.52,0.02,0.13,-0.23,1721228644193
-7.84,2.74,6.85,0.21,-0.52,0.27,1721228644203
-6.44,-3.14,15.10,-0.28,0.20,0.78,1721228644213
-1.40,23.66,29.92,0.52,0.05,1.11,1721228644223
3.65,3.70,-9.24,0.21,-0.95,1.18,1721228644233
4.93,-4.84,-2.49,-0.28,0.52,0.93,1721228644243
3.34,10.37,19.83,0.03,-0.46,0.01,1721228644253
-0.12,-4.73,-0.05,-0.02,-0.44,0.00,1721228644263
-7.25,-6.90,10.18,-0.35,0.11,0.24,1721228644273
-3.02,7.67,19.91,0.20,0.01,0.85,1721228644283
3.52,11.71,8.13,0.14,0.14,0.89,1721228644293
4.72,8.28,9.70,-0.30,0.05,0.38,1721228644303
1.10,-5.90,10.24,-0.37,-0.23,-0.18,1721228644313
-7.26,-2.45,9.78,-0.04,-0.36,-0.21,1721228644323
-10.92,-4.86,-1.35,0.08,-0.33,0.42,1721228644333
-6.69,-12.48,8.11,-0.44,0.28,1.24,1721228644343
2.84,5.19,33.59,-0.25,0.50,1.44,1721228644353
9.23,5.56,6.04,0.28,-0.43,0.92,1721228644363
11.48,-0.47,-4.73,-0.21,-0.20,-0.24,1721228644373
1.52,9.50,27.35,-0.69,0.10,-0.51,1721228644383
-6.36,9.87,15.29,0.28,-0.56,-0.33,1721228644393
-11.08,-0.82,-2.73,0.11,-0.88,0.34,1721228644403
-5.22,-2.89,2.95,-0.25,0.14,1.21,1721228644413
1.48,-7.59,10.40,-0.52,-0.02,1.26,1721228644423
7.67,5.56,23.19,0.04,-0.01,0.81,1721228644433
8.52,-0.28,4.96,0.12,-0.49,0.25,1721228644443
3.68,1.49,3.06,-0.18,-0.43,-0.25,1721228644453
-1.13,-3.02,14.65,0.11,-0.50,-0.09,1721228644463
-5.44,2.60,22.31,0.00,-0.39,0.19,1721228644473
-5.87,2.22,3.15,0.07,-0.32,0.38,1721228644483
-6.19,-1.61,4.51,-0.32,-0.25,0.66,1721228644493
-8.36,0.04,14.06,0.00,-0.38,0.74,1721228644503
-2.57,1.49,14.70,0.07,-0.06,0.81,1721228644513
0.27,10.97,9.39,0.33,-0.39,1.03,1721228644523
5.09,3.77,-0.36,0.01,-0.54,0.73,1721228644533
15.36,-9.76,10.32,-0.29,0.69,1.21,1721228644543
13.60,9.36,16.52,-0.09,0.02,0.38,1721228644553
14.60,4.85,1.62,-0.38,-0.63,-0.60,1721228644563
2.00,-7.71,9.62,-0.63,0.26,-1.20,1721228644573
-11.82,1.02,16.81,0.11,-0.39,-1.25,1721228644583
-21.34,-6.35,0.65,-0.03,-0.25,0.16,1721228644593
-23.99,-5.12,8.73,-0.24,-0.23,1.47,1721228644603
-7.30,-1.60,15.55,-0.10,0.33,2.84,1721228644613
14.77,3.93,8.33,0.02,0.79,2.66,1721228644623
38.40,16.98,0.03,-0.01,-0.15,0.94,1721228644633
23.44,-12.51,7.18,-0.77,-0.26,-0.95,1721228644643
2.31,2.52,28.86,-0.19,-1.34,-1.92,1721228644653
-5.09,-10.17,4.54,0.43,-0.71,-1.83,1721228644663
-16.42,2.68,-2.26,-0.19,-0.50,-0.34,1721228644673
-12.89,5.53,17.37,-0.29,0.57,0.82,1721228644683
-3.82,0.22,9.25,0.13,-0.00,1.36,1721228644693
4.75,2.67,1.86,-0.06,0.20,1.02,1721228644703
11.07,4.09,6.41,-0.06,0.07,0.43,1721228644713
6.54,-12.81,3.68,-0.34,-0.45,-0.13,1721228644723
2.84,-1.45,29.88,-0.31,-0.37,-0.90,1721228644733
-4.03,13.00,16.67,0.33,-0.42,-0.76,1721228644743
-4.87,-5.84,-10.48,-0.13,-0.01,-0.33,1721228644753
-3.27,-1.41,21.14,-0.12,-0.23,0.19,1721228644763
-2.70,0.52,16.10,0.08,0.00,0.26,1721228644773
2.04,8.25,10.52,0.16,-0.07,0.20,1721228644783
2.42,8.93,13.10,0.18,0.03,0.21,1721228644793
6.02,-3.23,0.96,0.16,-0.12,-0.22,1721228644803
4.13,5.89,17.90,0.31,-0.17,-0.66,1721228644813
-0.49,0.10,12.73,0.43,-0.22,-0.56,1721228644823
-1.74,4.21,11.09,0.38,-0.04,-0.28,1721228644833
1.20,-8.30,1.14,0.19,0.02,-0.15,1721228644843
-0.56,-10.30,11.07,-0.06,-0.02,-0.38,1721228644853
-4.19,1.71,18.88,0.40,-0.03,-0.47,1721228644863
-0.94,-1.68,2.96,0.47,-0.07,-0.18,1721228644873
1.41,0.44,10.29,0.24,0.09,-0.19,1721228644883
0.87,-4.11,15.23,0.23,0.05,-0.47,1721228644893
