AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
2.34,17.72,11.41,0.19,-0.55,-0.37,1721228198121
-2.21,13.33,0.25,0.16,-0.76,-0.05,1721228198126
-6.30,13.34,-14.00,-0.40,-0.68,0.49,1721228198136
-6.57,3.26,5.57,-0.53,0.64,0.83,1721228198146
10.32,-6.49,6.76,-0.40,0.52,0.77,1721228198156
7.16,0.41,1.85,-0.62,-0.30,0.20,1721228198166
1.09,-14.67,32.10,-0.83,-0.20,-1.01,1721228198176
-25.52,7.24,40.14,0.85,-1.90,-0.65,1721228198186
-16.19,-2.98,-22.80,0.28,-0.43,1.05,1721228198196
-6.22,1.24,16.93,-0.25,1.59,2.29,1721228198206
1.81,-1.11,27.90,0.21,0.69,1.90,1721228198216
20.03,-2.09,-1.72,0.05,-0.17,0.17,1721228198226
12.62,16.18,7.97,-0.01,-0.27,-0.78,1721228198236
5.62,-7.49,22.83,-0.56,-0.54,-0.76,1721228198246
-9.39,2.69,19.30,-0.10,-0.59,-0.43,1721228198256
-8.11,-3.44,1.37,0.06,-0.83,0.37,1721228198266
-7.42,-1.19,17.87,0.16,-0.22,0.76,1721228198276
1.39,10.19,-1.32,0.30,-0.71,0.75,1721228198286
6.07,-6.09,-5.32,-0.08,-0.33,0.26,1721228198296
3.72,-6.20,13.98,-0.06,0.43,0.11,1721228198306
-3.33,-5.84,31.43,0.03,0.77,0.27,1721228198316
3.59,-9.47,15.29,-0.14,-0.38,-0.07,1721228198326
-5.42,14.84,28.94,0.84,-0.48,-0.34,1721228198336
-1.01,12.87,-17.67,0.17,-0.63,-0.13,1721228198346
-9.73,3.74,15.90,-0.78,0.94,-0.06,1721228198356
-0.38,-8.88,41.21,-0.07,-0.73,0.27,1721228198366
-4.35,1.54,-8.81,0.35,-0.72,0.74,1721228198376
2.67,9.10,-9.26,-0.49,0.62,0.66,1721228198386
6.12,-2.90,-2.91,-0.74,-0.25,0.25,1721228198396
4.90,-19.91,26.63,-0.60,-0.04,0.21,1721228198406
-5.09,2.18,70.80,0.66,0.64,0.07,1721228198416
9.92,13.80,-10.73,0.99,-0.89,-0.04,1721228198426
15.56,1.30,-26.82,-0.44,0.36,-0.78,1721228198436
-15.38,3.59,14.35,-0.21,-1.37,-0.91,1721228198446
-4.71,-17.40,5.45,0.31,-0.11,-0.47,1721228198456
-17.48,1.07,34.02,0.21,0.04,0.20,1721228198466
