AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
8.78,-0.66,1.07,-0.31,0.05,0.88,1721228146122
10.03,-1.07,9.61,-0.45,-0.07,0.33,1721228146127
1.89,-4.34,20.97,-0.39,-0.44,-0.48,1721228146137
-3.59,-3.76,8.94,-0.17,-0.64,-0.51,1721228146147
-11.46,-12.84,11.38,-0.40,-0.41,0.18,1721228146157
-6.31,1.17,17.09,0.12,-0.43,1.15,1721228146167
7.57,-1.78,-4.05,0.07,0.02,1.13,1721228146177
10.26,3.61,10.55,-0.23,-0.01,0.31,1721228146187
3.36,1.85,16.02,-0.26,-0.23,-0.56,1721228146197
-4.85,-6.80,16.76,-0.34,-0.39,-0.64,1721228146207
-5.89,-1.67,8.51,0.04,-0.34,0.04,1721228146217
0.45,-8.51,-1.28,-0.22,-0.08,0.54,1721228146227
3.54,0.39,14.72,0.13,-0.07,0.15,1721228146237
3.22,-8.33,6.52,0.14,-0.61,-0.17,1721228146247
-3.35,8.43,23.99,0.22,-0.16,-0.47,1721228146257
-1.12,6.11,9.77,0.60,-0.40,0.08,1721228146267
2.90,11.91,11.63,-0.12,0.23,0.33,1721228146277
8.32,11.21,19.59,0.29,-0.07,0.20,1721228146287
9.05,-16.97,-3.27,-0.19,-0.10,-0.71,1721228146297
-0.62,-5.21,22.30,0.12,-0.13,-1.30,1721228146307
-6.05,-1.68,11.05,0.62,-0.50,-0.74,1721228146317
-8.06,10.61,14.85,0.27,-0.13,0.36,1721228146327
2.54,5.40,11.97,0.53,0.01,0.89,1721228146337
10.30,-2.28,-0.10,0.27,0.02,0.29,1721228146347
6.89,-9.47,-4.84,-0.08,-0.02,-0.78,1721228146357
-8.05,-5.30,21.68,0.06,-0.04,-1.19,1721228146367
-7.63,7.74,2.57,0.71,-0.50,-0.03,1721228146377
-3.48,-3.71,-14.97,-0.57,0.27,0.84,1721228146387
9.30,-14.69,10.48,-0.94,0.51,0.45,1721228146397
5.80,-13.68,26.89,-0.43,-0.15,-0.96,1721228146407
-0.51,-5.32,39.85,0.20,-0.42,-1.66,1721228146417
-9.11,3.67,3.17,1.02,-0.61,-0.40,1721228146427
-7.29,-3.50,0.37,0.03,0.70,-0.13,1721228146437
-8.92,14.61,10.15,0.46,-0.51,0.01,1721228146447
-0.85,-2.85,-4.57,-0.66,0.19,-0.30,1721228146457
-1.45,-6.26,18.72,-0.42,-0.18,-0.23,1721228146467
5.05,-9.65,-5.85,-0.14,-0.07,0.06,1721228146477
4.78,5.90,8.71,-0.30,0.39,-0.33,1721228146487
3.67,-1.24,15.37,-0.50,-0.40,-0.50,1721228146497
-1.31,-1.25,17.98,-0.40,0.25,-0.80,1721228146507
0.40,-2.94,13.81,-0.24,0.14,-0.68,1721228146517
1.93,-1.61,9.58,-0.53,0.23,-0.53,1721228146527
1.10,-8.15,0.23,-0.35,-0.16,-0.33,1721228146537
2.81,0.11,22.99,-0.55,0.99,-1.07,1721228146547
-3.32,26.06,25.04,0.27,-0.50,-0.92,1721228146557
-7.86,10.99,6.36,-0.46,-0.08,-0.54,1721228146567
