AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
1.43,12.13,9.36,0.67,-1.03,-0.78,1721228905136
2.99,4.88,-3.14,0.85,-0.98,-0.91,1721228905141
-6.33,4.26,-19.80,-0.30,1.29,-0.86,1721228905151
-9.39,-5.43,-5.83,-0.91,-0.60,-0.35,1721228905161
-20.38,-24.23,37.15,-2.47,0.77,-0.29,1721228905171
-12.29,17.49,38.13,1.08,-1.35,1.21,1721228905181
-0.62,2.11,-1.62,0.72,0.26,0.45,1721228905191
2.89,-1.23,-5.88,1.32,-0.84,0.90,1721228905201
2.62,-3.86,-3.34,-1.37,0.15,-0.06,1721228905211
11.78,17.55,-4.27,0.25,0.42,-0.59,1721228905221
2.29,-1.60,10.58,-0.31,-1.53,-0.77,1721228905231
-2.23,-4.13,17.23,-0.76,1.33,-1.02,1721228905241
-9.71,6.70,14.01,-0.34,-0.48,-0.48,1721228905251
-15.89,10.83,21.57,-0.03,-1.05,0.03,1721228905261
-12.94,14.62,20.71,0.02,-0.38,0.78,1721228905271
0.20,6.31,12.04,0.17,-0.60,1.21,1721228905281
8.16,-7.08,8.79,-0.13,0.21,2.65,1721228905291
21.46,-3.19,-0.32,-0.79,1.36,1.36,1721228905301
22.35,-6.38,3.25,-0.31,-0.48,-0.56,1721228905311
11.58,4.30,6.05,-0.34,-0.43,-2.57,1721228905321
-0.80,6.53,7.55,0.08,-2.25,-3.29,1721228905331
-25.21,15.93,5.12,-0.33,0.25,-2.62,1721228905341
-26.89,-8.75,27.12,-0.14,-0.89,0.01,1721228905351
-21.56,0.73,15.49,0.02,0.02,1.87,1721228905361
-3.39,3.30,-0.11,0.38,0.18,2.76,1721228905371
7.32,-4.86,-3.08,0.34,0.21,2.31,1721228905381
13.39,-1.21,-1.56,-0.45,0.13,0.91,1721228905391
14.27,3.96,26.97,-0.50,0.39,-0.58,1721228905401
8.72,-8.39,12.24,-0.77,-0.43,-1.61,1721228905411
1.43,0.64,23.42,-0.52,-1.54,-1.78,1721228905421
-11.66,6.11,25.14,-0.17,-0.13,-1.57,1721228905431
-13.94,-1.81,3.36,0.08,-0.53,-0.82,1721228905441
-5.24,-6.26,6.30,-0.33,-0.08,0.83,1721228905451
-3.93,0.24,10.08,-0.16,0.04,1.38,1721228905461
4.79,3.95,9.20,-0.28,0.40,1.29,1721228905471
8.53,2.59,11.77,0.08,0.49,0.88,1721228905481
10.43,-10.79,17.26,-0.11,-0.02,-0.18,1721228905491
11.03,25.61,26.17,0.13,-0.09,-0.71,1721228905501
4.17,-5.24,10.34,0.61,-0.95,-1.23,1721228905511
1.97,-1.52,5.94,0.32,-0.06,-1.29,1721228905521
-5.06,0.93,9.72,0.59,-0.04,-1.03,1721228905531
-12.01,3.50,17.00,0.63,-0.10,-0.31,1721228905541
-8.31,4.50,15.05,0.74,0.02,0.41,1721228905551
-4.93,-9.51,6.43,0.44,0.09,0.74,1721228905561
3.13,-8.50,6.32,0.13,0.06,0.98,1721228905571
6.63,-8.37,3.90,0.04,0.42,0.70,1721228905581
10.66,-0.95,14.01,0.00,0.57,0.24,1721228905591
3.32,23.53,12.04,0.03,0.32,-0.80,1721228905601
4.20,5.12,13.90,0.44,-1.06,-1.39,1721228905611
-6.91,-18.64,-3.17,-0.43,0.31,-1.83,1721228905621
