AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.31,0.73,10.30,0.01,0.01,-0.05,1721228085146
0.26,0.76,10.44,0.00,0.01,-0.05,1721228085152
0.24,0.68,10.29,0.01,0.01,-0.05,1721228085162
0.26,0.76,10.36,0.01,0.02,-0.04,1721228085172
0.28,0.66,10.33,0.01,0.01,-0.04,1721228085182
0.41,0.72,10.19,0.01,0.02,-0.04,1721228085192
0.32,0.76,10.39,0.01,0.02,-0.05,1721228085202
0.25,0.63,10.26,0.01,0.03,-0.05,1721228085212
0.17,0.76,10.28,0.01,0.03,-0.04,1721228085222
0.31,0.84,10.27,0.01,0.04,-0.04,1721228085232
0.20,0.82,10.30,0.01,0.04,-0.06,1721228085242
-0.00,0.76,10.21,0.01,0.03,-0.06,1721228085252
-0.26,0.81,10.31,0.01,0.03,-0.06,1721228085262
-0.51,0.85,10.26,0.01,0.02,-0.05,1721228085272
-0.54,0.83,10.18,0.01,0.02,-0.04,1721228085282
-0.43,0.78,10.25,0.01,0.02,-0.04,1721228085292
-0.35,0.76,10.27,0.01,0.01,-0.03,1721228085302
-0.35,0.76,10.13,0.00,0.01,-0.02,1721228085312
-0.17,0.75,10.21,0.01,0.01,-0.01,1721228085322
0.07,0.77,10.30,0.00,0.01,-0.01,1721228085332
0.24,0.79,10.27,0.00,0.01,-0.03,1721228085342
0.18,0.79,10.33,0.00,0.00,-0.03,1721228085352
0.12,0.77,10.31,0.00,0.00,-0.03,1721228085362
0.04,0.73,10.23,0.00,0.01,-0.03,1721228085372
-0.12,0.75,10.26,-0.00,0.00,-0.04,1721228085382
-0.30,0.77,10.26,-0.00,-0.05,-0.03,1721228085392
-0.49,0.75,10.08,-0.00,-0.01,-0.02,1721228085402
-0.29,0.77,10.23,-0.00,-0.00,-0.01,1721228085412
0.06,0.85,10.33,-0.01,-0.04,-0.01,1721228085422
0.10,0.80,10.25,-0.01,-0.03,-0.03,1721228085432
0.64,1.99,9.47,-0.01,-0.07,-0.05,1721228085442
0.57,2.12,9.83,-0.04,-0.02,-0.03,1721228085452
1.12,1.07,10.03,-0.02,0.06,0.02,1721228085462
1.72,1.14,10.75,-0.03,0.06,0.01,1721228085472
0.78,1.06,9.74,-0.01,-0.07,-0.02,1721228085482
0.34,0.84,9.95,-0.01,0.01,-0.05,1721228085492
0.29,0.95,10.69,0.01,0.05,-0.05,1721228085502
0.20,0.18,10.59,-0.01,0.04,-0.03,1721228085512
0.50,0.45,10.54,0.01,-0.03,-0.03,1721228085522
0.93,1.11,9.79,0.02,0.00,-0.06,1721228085532
0.14,0.81,10.17,0.02,0.01,-0.06,1721228085542
0.07,1.04,10.00,0.01,-0.00,-0.05,1721228085552
-0.07,0.59,10.19,0.01,0.04,-0.04,1721228085562
0.55,0.58,10.25,0.00,0.04,-0.05,1721228085572
0.87,1.16,10.92,0.01,0.06,-0.07,1721228085582
0.29,0.71,10.10,0.01,-0.03,-0.06,1721228085592
-0.45,0.32,10.41,0.01,-0.01,-0.04,1721228085602
-0.58,0.22,9.99,0.00,0.03,-0.03,1721228085612
-1.46,-0.38,10.26,0.01,0.00,-0.05,1721228085622
-1.13,-1.60,10.22,0.01,0.16,-0.04,1721228085632
-1.75,-1.07,9.76,0.07,-0.06,-0.07,1721228085642
1.15,1.19,10.76,-0.01,0.08,-0.11,1721228085652
-0.24,1.74,11.28,-0.07,0.04,-0.11,1721228085662
-0.23,0.55,10.48,-0.01,0.04,-0.06,1721228085672
0.22,0.63,10.35,0.00,0.07,-0.03,1721228085682
-0.07,-0.56,11.31,0.03,-0.09,-0.01,1721228085692
-0.88,-2.53,9.98,0.00,0.02,-0.00,1721228085702
0.48,0.09,9.83,0.05,-0.02,-0.03,1721228085712
-0.19,0.06,9.98,0.01,0.02,-0.02,1721228085722
0.17,0.74,10.54,0.03,0.02,-0.02,1721228085732
0.20,1.61,9.60,0.02,-0.01,-0.03,1721228085742
0.29,1.32,10.56,0.01,0.02,-0.07,1721228085752
0.15,0.31,10.33,-0.01,-0.01,-0.08,1721228085762
-0.50,0.32,10.40,0.02,-0.02,-0.05,1721228085772
-0.02,0.90,9.93,0.01,0.04,-0.01,1721228085782
0.38,0.95,10.54,-0.00,0.05,-0.04,1721228085792
0.77,-0.39,10.65,0.00,0.07,-0.04,1721228085802
-0.56,1.31,10.46,0.00,-0.05,-0.02,1721228085812
0.16,2.03,9.27,-0.05,0.13,-0.02,1721228085822
-0.10,-0.15,10.20,-0.00,-0.03,-0.02,1721228085832
0.36,1.11,9.78,0.01,0.06,-0.04,1721228085842
0.53,1.47,9.88,-0.00,0.04,-0.05,1721228085852
-0.10,0.21,9.86,-0.02,0.02,-0.05,1721228085862
0.86,0.33,10.44,0.00,0.04,-0.06,1721228085872
-2.75,-1.96,9.41,0.07,-0.39,0.15,1721228085882
-15.05,-18.84,23.06,0.39,-0.03,0.51,1721228085892
9.89,-8.45,14.01,0.50,1.24,0.17,1721228085902
7.29,-6.05,11.89,0.17,-0.62,-0.24,1721228085912
-0.26,-2.64,11.38,0.14,0.21,-0.55,1721228085922
-3.66,-2.03,10.35,-0.02,0.11,-0.18,1721228085932
-4.77,0.49,9.14,0.05,-0.03,0.21,1721228085942
-0.25,1.91,10.64,-0.01,0.12,0.21,1721228085952
3.95,0.41,9.19,-0.01,-0.20,-0.06,1721228085962
1.06,1.42,9.22,0.02,0.02,-0.27,1721228085972
-3.87,-4.06,14.76,0.02,0.24,-0.10,1721228085982
16.12,-1.97,18.76,-0.48,0.42,-0.15,1721228085992
-6.95,-2.22,36.10,0.13,0.52,-0.12,1721228086002
1.38,-1.81,6.62,-0.04,-0.13,0.09,1721228086012
-0.49,1.50,11.22,0.08,-0.01,-0.09,1721228086022
2.86,-0.51,10.25,-0.02,0.08,-0.14,1721228086032
-1.87,0.55,10.00,-0.09,-0.07,-0.12,1721228086042
0.06,0.88,10.84,0.10,0.12,-0.01,1721228086052
0.43,0.99,9.12,-0.12,-0.04,0.07,1721228086062
0.02,1.40,9.85,0.04,-0.01,0.01,1721228086072
1.62,1.10,10.81,-0.04,0.17,-0.10,1721228086082
-0.56,2.07,10.84,0.04,-0.13,-0.09,1721228086092
-1.02,0.79,8.71,-0.04,0.08,-0.05,1721228086102
-0.32,0.57,12.10,0.02,0.02,0.05,1721228086112
0.48,1.00,9.17,0.02,-0.03,0.06,1721228086122
1.09,1.47,10.69,-0.01,0.06,-0.06,1721228086132
0.53,0.59,9.98,0.01,-0.05,-0.12,1721228086142
-0.62,0.29,10.59,0.00,0.01,-0.08,1721228086152
-0.23,0.87,10.06,0.03,0.02,0.03,1721228086162
0.51,0.93,10.35,-0.03,0.02,0.05,1721228086172
0.97,0.54,10.56,0.02,0.00,-0.05,1721228086182
0.55,0.81,10.30,0.01,0.02,-0.12,1721228086192
-0.27,0.91,10.16,0.01,-0.02,-0.06,1721228086202
-0.22,0.36,10.07,-0.02,0.04,-0.01,1721228086212
0.42,0.56,10.96,0.02,0.02,0.00,1721228086222
0.71,0.79,9.51,0.01,-0.01,-0.05,1721228086232
0.59,0.97,10.51,-0.00,0.03,-0.08,1721228086242
0.18,0.14,10.23,-0.00,0.01,-0.07,1721228086252
-0.17,0.76,10.51,0.02,0.02,-0.04,1721228086262
0.42,0.75,10.01,-0.00,0.03,0.00,1721228086272
0.74,0.63,10.41,-0.00,0.02,-0.01,1721228086282
0.82,0.63,10.43,0.02,0.03,-0.09,1721228086292
0.21,0.80,10.11,0.01,0.01,-0.11,1721228086302
-0.40,0.74,10.16,0.00,0.02,-0.08,1721228086312
-0.22,0.20,10.53,0.00,0.03,-0.04,1721228086322
-0.14,0.65,10.20,0.02,0.00,-0.03,1721228086332
0.20,0.71,10.33,0.01,0.04,-0.03,1721228086342
0.24,0.54,10.34,0.02,0.01,-0.03,1721228086352
0.07,0.62,10.06,0.00,0.02,-0.05,1721228086362
0.08,0.52,10.11,0.01,0.01,-0.04,1721228086372
0.55,0.11,11.29,0.02,0.04,0.00,1721228086382
1.39,0.20,10.27,0.07,0.03,0.05,1721228086392
1.92,1.69,9.20,-0.01,0.06,-0.08,1721228086402
0.71,0.27,10.19,-0.02,0.00,-0.20,1721228086412
-0.41,-0.61,11.18,-0.00,0.04,-0.12,1721228086422
-0.27,0.67,10.53,0.04,0.03,0.02,1721228086432
0.73,0.78,9.25,-0.03,0.06,0.01,1721228086442
0.72,0.17,10.97,0.01,0.04,-0.08,1721228086452
0.40,0.05,10.47,0.03,0.06,-0.08,1721228086462
