AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-10.13,-0.80,11.30,0.25,-0.16,0.23,1721228798136
-10.03,-1.03,2.05,0.05,-0.07,0.58,1721228798141
-2.13,-2.33,3.99,-0.16,-0.07,0.94,1721228798151
0.85,-2.05,6.03,-0.15,-0.07,0.67,1721228798161
4.80,-0.16,12.79,-0.10,-0.16,0.32,1721228798171
1.63,0.89,15.42,-0.08,-0.31,0.04,1721228798181
-1.37,-3.15,15.01,-0.20,-0.29,-0.37,1721228798191
-5.19,-1.69,19.64,0.01,-0.49,-0.36,1721228798201
-7.82,-9.37,7.37,0.02,-0.31,0.02,1721228798211
-6.00,-2.72,13.77,0.17,-0.18,0.50,1721228798221
-2.07,0.98,2.96,0.27,-0.30,0.63,1721228798231
2.49,1.34,-2.30,0.04,-0.08,0.48,1721228798241
3.34,-1.30,8.20,-0.14,-0.09,0.32,1721228798251
2.77,-3.14,14.50,-0.01,-0.11,0.08,1721228798261
0.55,-4.55,14.53,0.24,-0.39,-0.17,1721228798271
-2.49,3.16,6.27,0.20,-0.32,-0.11,1721228798281
-1.60,5.08,4.21,-0.11,-0.17,0.22,1721228798291
-0.72,0.10,9.95,-0.32,-0.07,0.48,1721228798301
1.64,-3.64,12.48,-0.06,-0.15,0.22,1721228798311
1.69,-3.98,4.22,-0.15,-0.23,-0.06,1721228798321
0.14,-5.67,22.46,-0.22,0.04,-0.03,1721228798331
-3.21,0.64,23.41,0.30,-0.14,-0.06,1721228798341
-2.33,4.00,-2.97,0.34,-0.24,-0.22,1721228798351
-5.47,-5.78,-8.63,-0.35,-0.28,-0.08,1721228798361
-5.51,-10.17,24.58,0.40,-0.28,0.65,1721228798371
1.57,4.85,13.05,0.37,0.03,0.66,1721228798381
5.17,-5.37,-0.98,0.13,-0.23,0.24,1721228798391
1.58,-7.26,30.66,0.15,-0.05,-0.48,1721228798401
-1.90,10.89,13.81,0.59,-0.90,-0.54,1721228798411
-0.47,-9.01,-19.28,0.20,0.36,-0.59,1721228798421
-4.96,-10.79,6.31,-0.96,0.50,-0.08,1721228798431
-3.36,-4.32,15.95,1.32,-0.57,0.13,1721228798441
-1.53,-3.38,-0.25,0.23,-0.43,0.29,1721228798451
1.49,1.24,-1.68,-0.09,0.27,0.19,1721228798461
-1.71,-8.33,4.83,-0.25,-0.23,0.14,1721228798471
-4.36,-12.04,9.71,0.00,-0.05,0.17,1721228798481
-1.35,-4.81,16.08,-0.14,0.01,0.19,1721228798491
-1.52,0.63,28.01,0.08,-0.26,0.25,1721228798501
-1.29,-2.24,14.63,0.14,-0.26,0.28,1721228798511
3.90,-18.73,6.34,-0.68,0.35,0.44,1721228798521
4.36,7.93,24.14,0.42,0.50,0.26,1721228798531
0.74,-4.71,-8.04,1.00,-0.56,0.30,1721228798541
6.06,-9.36,-16.48,-0.96,0.94,0.18,1721228798551
3.84,-23.87,66.18,-0.68,1.42,-0.17,1721228798561
-5.61,5.65,44.62,0.84,-1.43,-0.73,1721228798571
4.17,8.52,4.21,0.54,-0.19,-1.69,1721228798581
-18.35,1.04,-10.68,-2.11,1.14,-0.02,1721228798591
-2.89,-2.75,10.85,0.21,0.35,0.49,1721228798601
-12.70,7.82,-1.57,0.16,0.20,0.42,1721228798611
0.93,10.37,-17.83,0.07,-0.59,-0.14,1721228798621
-2.77,-19.60,-3.60,-2.46,0.55,-0.17,1721228798631
6.52,11.62,68.38,0.68,1.31,-0.04,1721228798641
12.93,39.55,11.46,1.17,-0.46,-0.93,1721228798651
-4.99,25.91,-11.95,0.28,-0.10,-0.61,1721228798661
-8.08,-6.38,1.17,-1.12,-0.76,0.23,1721228798671
3.30,3.51,8.41,0.32,0.60,1.37,1721228798681
7.77,3.18,-3.06,-1.21,0.22,1.14,1721228798691
12.61,5.79,53.79,0.31,1.48,-0.32,1721228798701
3.48,2.61,14.41,0.57,-1.80,-0.97,1721228798711
3.68,-1.31,-11.83,0.29,0.21,-1.77,1721228798721
