AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.03,-12.15,26.93,-0.31,0.08,0.03,1721228700131
-1.57,-3.73,40.73,0.26,0.04,-0.02,1721228700136
-2.30,8.74,-0.59,0.61,-0.39,0.02,1721228700146
1.24,-1.84,-20.06,-0.30,-0.03,0.11,1721228700156
-6.83,-28.81,46.36,-1.98,0.74,0.23,1721228700166
-1.50,1.74,20.77,1.19,-1.40,-0.14,1721228700176
-11.04,11.22,1.78,0.92,-0.75,-0.17,1721228700186
-5.77,-4.90,-2.43,-0.64,0.14,0.10,1721228700196
-1.03,-14.56,16.07,-0.97,0.49,0.61,1721228700206
6.46,-3.17,18.05,0.14,0.23,0.42,1721228700216
8.89,0.74,3.32,0.18,0.04,-0.16,1721228700226
5.88,-4.43,4.58,-0.10,0.00,-0.58,1721228700236
0.93,-2.09,6.22,-0.05,0.09,-0.22,1721228700246
3.27,-9.25,-1.67,-0.32,0.26,0.11,1721228700256
0.80,-19.85,75.75,0.28,0.42,-0.93,1721228700266
-5.66,9.50,18.00,1.48,-0.66,-0.72,1721228700276
-13.73,-25.77,-42.72,-0.17,0.87,-0.21,1721228700286
-0.99,-0.18,22.53,-0.68,1.84,0.28,1721228700296
-0.89,-8.34,0.45,0.53,-0.12,-0.03,1721228700306
-3.26,13.32,8.99,-0.19,1.12,-0.49,1721228700316
-2.44,5.08,-6.48,-0.08,-0.53,-0.29,1721228700326
-21.04,-23.93,20.28,-0.80,1.59,0.20,1721228700336
-6.01,0.09,42.58,0.32,0.17,0.21,1721228700346
-5.90,4.99,-9.92,0.38,0.06,0.47,1721228700356
3.60,1.14,-12.84,-0.32,0.06,0.28,1721228700366
4.84,-26.53,28.90,-1.45,0.38,0.28,1721228700376
4.16,2.18,41.54,0.66,0.34,-0.44,1721228700386
2.77,15.35,-2.50,0.67,-0.48,-0.89,1721228700396
-5.03,-0.43,-20.11,-0.94,0.03,-0.66,1721228700406
-11.08,0.00,25.69,-0.23,0.70,-0.05,1721228700416
-3.50,-9.32,-2.09,0.88,-0.56,0.48,1721228700426
0.06,10.52,-5.34,-0.52,0.35,0.44,1721228700436
0.02,-3.06,-0.79,-0.77,0.10,0.18,1721228700446
-1.82,-11.34,50.52,0.42,0.22,-0.19,1721228700456
-4.55,11.68,13.52,1.34,-0.38,-0.05,1721228700466
5.58,15.24,-50.58,-0.36,-0.10,0.10,1721228700476
-6.61,-1.16,75.63,-0.76,1.73,0.34,1721228700486
6.90,-3.32,8.98,0.93,-0.16,0.47,1721228700496
6.59,0.87,-4.97,-0.14,0.03,0.25,1721228700506
5.28,8.27,1.86,-0.36,0.75,-0.39,1721228700516
0.86,-3.54,8.55,0.17,-0.60,-0.88,1721228700526
-8.09,-8.92,11.57,-0.38,-0.32,-0.60,1721228700536
-10.74,5.90,47.77,0.79,-0.03,0.33,1721228700546
-4.90,12.79,-5.84,0.63,-0.25,0.75,1721228700556
-3.83,5.37,7.44,-0.95,0.99,0.95,1721228700566
3.58,2.66,13.57,0.39,0.10,0.66,1721228700576
15.53,-6.90,6.67,0.88,0.07,0.14,1721228700586
2.73,-0.78,-3.97,-0.70,0.10,-0.17,1721228700596
0.96,-33.07,26.63,-0.31,0.33,-0.46,1721228700606
0.11,6.98,30.57,0.96,-0.17,-0.08,1721228700616
-0.29,-1.66,-9.55,0.33,-0.18,-0.15,1721228700626
-6.48,5.26,25.51,0.03,0.21,-0.10,1721228700636
-2.07,-4.19,1.97,0.49,0.27,0.34,1721228700646
5.40,0.91,-24.40,-0.47,0.59,0.60,1721228700656
7.68,5.80,37.16,-0.97,0.68,-0.11,1721228700666
0.27,-2.78,5.55,0.06,-0.87,-0.71,1721228700676
-15.75,-9.69,38.32,0.14,-0.12,-0.59,1721228700686
-11.74,-0.68,13.71,0.77,0.08,0.26,1721228700696
-9.17,-14.84,-2.76,-0.27,0.51,0.98,1721228700706
7.71,17.74,20.17,0.50,0.49,0.99,1721228700716
6.80,-8.10,-13.16,0.32,-0.39,0.18,1721228700726
0.66,-8.59,19.33,-0.58,-0.18,-0.83,1721228700736
-6.08,10.47,38.53,0.78,-0.31,-0.74,1721228700746
-7.07,0.71,-10.21,0.09,-0.87,-0.53,1721228700756
-8.18,15.00,8.30,-0.69,0.10,0.21,1721228700766
-5.69,9.60,4.97,0.26,-0.25,0.83,1721228700776
-1.27,-8.17,-10.09,0.35,-0.17,0.83,1721228700786
12.31,-0.16,18.77,-0.77,0.34,0.48,1721228700796
5.26,8.78,11.22,-0.19,-0.03,-0.59,1721228700806
-0.68,-3.00,-1.39,-0.15,-0.92,-0.95,1721228700816
-8.11,0.03,-2.14,-0.58,-0.39,-0.30,1721228700826
-15.78,-32.40,64.01,-0.40,-0.09,0.36,1721228700836
2.79,38.94,34.52,1.74,-0.46,1.00,1721228700846
10.36,-21.39,-69.94,0.45,-0.92,0.37,1721228700856
10.23,12.47,65.80,-1.51,1.80,-0.35,1721228700866
1.04,-1.32,-2.48,0.65,-0.88,-0.57,1721228700876
1.73,-18.79,-15.83,-0.17,-1.50,-1.24,1721228700886
-21.18,11.01,21.60,0.29,-0.06,0.17,1721228700896
-16.29,5.37,-1.37,0.99,0.01,0.76,1721228700906
-0.25,9.11,-3.39,-0.82,0.11,1.24,1721228700916
8.58,18.96,20.59,0.00,0.02,1.15,1721228700926
17.06,-34.96,-8.37,0.36,-0.76,0.26,1721228700936
8.43,-1.16,10.24,-0.17,-0.62,-0.52,1721228700946
0.67,1.06,2.04,0.06,-0.65,-0.51,1721228700956
-5.73,-9.78,4.98,-0.41,0.20,0.15,1721228700966
-1.55,-10.43,43.88,0.51,0.08,0.53,1721228700976
5.08,2.31,4.67,1.03,-0.11,0.64,1721228700986
21.81,27.11,-4.83,0.04,0.35,0.12,1721228700996
5.84,22.43,5.52,-0.37,-0.76,-0.65,1721228701006
5.05,-19.80,-23.85,-0.50,-0.20,-1.78,1721228701016
-19.31,-6.60,8.65,-0.32,-0.44,-0.91,1721228701026
-16.44,0.03,-9.46,-0.34,0.37,0.29,1721228701036
-20.00,-41.85,52.99,-1.36,0.32,0.94,1721228701046
2.38,29.82,71.76,1.86,0.02,1.72,1721228701056
9.41,-17.51,-24.05,1.86,0.05,1.33,1721228701066
17.64,37.66,-13.08,-1.40,0.48,-0.48,1721228701076
6.42,0.82,-8.23,-0.68,-0.40,-1.27,1721228701086
-21.51,-26.98,25.64,-0.59,-0.07,-1.35,1721228701096
-14.36,5.60,5.01,0.48,-1.03,-0.31,1721228701106
-15.48,1.00,-8.89,-0.27,0.43,1.45,1721228701116
4.81,12.23,11.79,-0.44,0.63,1.29,1721228701126
12.39,18.13,1.70,-0.53,0.14,0.56,1721228701136
17.26,-25.63,22.19,-1.44,0.35,-1.02,1721228701146
-4.56,-4.38,48.35,0.39,-1.10,-1.86,1721228701156
-4.23,-5.13,-12.99,0.44,-0.51,-1.87,1721228701166
-26.81,10.66,-3.04,-1.40,0.03,0.60,1721228701176
-5.13,1.44,17.81,0.22,0.54,1.60,1721228701186
7.74,-36.95,12.48,-0.45,0.13,1.52,1721228701196
13.77,22.30,38.05,0.44,0.22,0.60,1721228701206
