AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
2.97,-3.14,10.96,0.02,-0.01,0.04,1721201560144
3.46,-2.78,11.33,0.07,0.05,-0.07,1721201560149
0.91,-1.22,10.22,-0.01,0.11,-0.16,1721201560159
-0.18,-2.67,12.75,-0.03,0.19,-0.26,1721201560169
-3.20,-4.62,13.05,0.07,0.03,-0.19,1721201560179
-4.73,-2.51,6.68,0.05,-0.01,0.05,1721201560189
-2.72,-2.62,11.12,0.01,0.25,0.16,1721201560199
-0.92,-6.05,8.66,-0.04,0.00,0.10,1721201560209
-0.86,-3.45,14.25,0.09,0.25,-0.08,1721201560219
-1.66,-3.19,9.81,0.16,-0.06,-0.07,1721201560229
-4.71,-3.38,7.62,-0.07,0.03,0.02,1721201560239
-3.19,-3.92,9.64,0.04,0.06,0.24,1721201560249
2.43,-3.45,15.83,0.09,0.31,0.36,1721201560259
1.75,-2.00,9.06,0.06,-0.15,0.17,1721201560269
0.23,-2.50,6.21,0.06,0.23,-0.17,1721201560279
0.27,-3.85,12.27,-0.02,0.22,-0.22,1721201560289
-1.87,-2.51,13.99,0.13,0.11,0.06,1721201560299
-0.78,-5.89,6.91,0.00,0.06,0.25,1721201560309
-0.91,1.46,9.01,0.09,0.16,0.12,1721201560319
1.80,-4.72,7.34,-0.08,0.12,0.00,1721201560329
-1.09,-2.42,15.41,-0.00,0.20,0.06,1721201560339
-1.49,-3.05,11.17,0.09,0.10,0.14,1721201560349
-3.55,0.43,8.61,-0.02,0.10,0.13,1721201560359
-3.27,-1.02,7.57,-0.09,0.03,0.18,1721201560369
-0.21,-0.10,13.29,-0.04,0.40,0.15,1721201560379
0.57,0.39,12.90,-0.03,-0.04,0.09,1721201560389
-4.64,2.58,7.10,-0.10,0.00,-0.04,1721201560399
-3.73,2.79,10.40,-0.06,0.24,0.10,1721201560409
-3.11,2.59,15.99,-0.07,0.15,0.34,1721201560419
-3.57,2.57,8.71,-0.02,-0.14,0.40,1721201560429
-2.21,5.46,10.97,0.00,0.15,0.34,1721201560439
-0.80,3.77,4.58,-0.06,-0.20,0.38,1721201560449
-0.28,2.61,11.32,-0.12,0.22,0.46,1721201560459
2.54,2.45,13.84,0.06,-0.08,0.41,1721201560469
1.42,6.17,7.31,0.03,0.04,0.35,1721201560479
3.47,6.84,7.84,-0.06,0.14,0.34,1721201560489
5.08,4.91,12.20,-0.04,0.16,0.28,1721201560499
4.85,4.18,9.90,-0.01,0.09,0.15,1721201560509
0.88,3.69,6.47,-0.18,0.01,0.03,1721201560519
-2.12,4.02,12.60,-0.10,0.29,-0.07,1721201560529
-2.64,1.44,13.01,-0.03,0.06,0.11,1721201560539
-5.26,0.49,6.96,-0.09,0.03,0.39,1721201560549
-2.24,-1.00,12.03,-0.13,0.33,0.55,1721201560559
-0.69,-0.07,8.20,0.01,-0.10,0.61,1721201560569
1.35,-0.38,9.47,-0.12,0.35,0.53,1721201560579
1.87,-1.84,10.85,-0.07,-0.03,0.41,1721201560589
0.28,-2.94,9.99,-0.13,0.20,0.34,1721201560599
1.19,-0.53,12.08,0.07,0.16,0.36,1721201560609
1.79,-1.81,7.04,-0.12,0.23,0.34,1721201560619
0.75,-1.49,13.50,-0.03,0.25,0.19,1721201560629
-0.49,-3.37,8.69,0.01,0.11,0.13,1721201560639
-4.41,-0.94,10.28,-0.09,0.18,0.14,1721201560649
-5.12,-0.81,9.11,-0.03,0.04,0.24,1721201560659
-5.29,-2.24,9.21,-0.11,0.14,0.43,1721201560669
-2.97,-0.34,13.46,0.06,0.18,0.53,1721201560679
-2.24,-0.46,5.97,-0.05,-0.09,0.46,1721201560689
-2.94,-2.14,9.86,-0.16,0.06,0.40,1721201560699
-1.74,-1.54,15.15,0.08,0.01,0.40,1721201560709
-2.11,0.68,9.50,0.02,-0.05,0.40,1721201560719
-2.44,1.83,7.97,-0.07,-0.10,0.42,1721201560729
-0.50,-1.14,11.05,-0.10,-0.00,0.41,1721201560739
-1.55,-0.61,9.91,-0.02,-0.19,0.29,1721201560749
-2.33,0.44,9.37,-0.03,-0.03,0.27,1721201560759
-2.16,-0.70,9.83,-0.12,-0.14,0.36,1721201560769
-3.00,-1.12,9.06,-0.09,-0.16,0.35,1721201560779
-2.53,-1.58,11.87,-0.03,-0.05,0.30,1721201560789
-3.52,0.62,9.53,0.03,-0.22,0.34,1721201560799
-3.10,-5.60,6.11,-0.11,-0.17,0.50,1721201560809
1.85,-1.95,11.10,0.12,0.13,0.78,1721201560819
6.59,2.42,12.36,-0.18,0.04,0.65,1721201560829
4.54,4.04,17.65,-0.01,-0.10,-0.08,1721201560839
0.20,-1.65,8.14,-0.07,-0.34,-0.27,1721201560849
-7.17,-0.47,6.38,-0.19,-0.13,0.25,1721201560859
-4.19,1.50,7.41,-0.03,-0.02,0.74,1721201560869
1.36,1.87,9.74,-0.15,0.08,0.64,1721201560879
3.31,0.31,15.67,-0.10,-0.10,0.30,1721201560889
-0.55,1.01,7.45,-0.10,-0.33,0.15,1721201560899
-1.90,1.90,12.13,-0.16,0.14,0.18,1721201560909
-0.06,-0.87,13.18,-0.12,-0.20,0.41,1721201560919
-0.54,-0.31,7.83,-0.02,-0.19,0.59,1721201560929
3.91,0.02,9.05,-0.09,0.13,0.39,1721201560939
3.50,1.12,11.95,-0.11,-0.19,0.03,1721201560949
-0.79,2.97,11.50,0.12,-0.06,-0.11,1721201560959
-0.87,-1.19,9.03,-0.09,-0.01,0.11,1721201560969
-2.72,1.83,10.27,0.13,-0.11,0.19,1721201560979
0.04,-0.45,8.44,-0.12,0.05,0.19,1721201560989
-2.66,0.20,10.45,-0.08,-0.25,0.10,1721201560999
-4.12,1.32,9.50,0.04,-0.06,0.11,1721201561009
-4.75,0.24,8.53,-0.12,-0.23,0.30,1721201561019
-4.93,-1.89,9.45,-0.14,-0.23,0.42,1721201561029
-2.38,0.43,13.98,0.02,-0.12,0.44,1721201561039
-0.40,1.25,8.49,-0.04,-0.32,0.42,1721201561049
-0.89,1.20,8.70,-0.21,-0.24,0.29,1721201561059
-0.34,2.43,12.69,-0.04,-0.20,0.22,1721201561069
