AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-0.45,-1.07,7.41,-0.04,-0.06,-0.17,1721201621148
-0.14,-4.23,7.95,-0.20,-0.08,-0.07,1721201621153
-2.35,-1.07,20.16,0.12,-0.02,0.11,1721201621163
0.88,-1.89,3.08,0.11,-0.09,0.36,1721201621173
2.87,-1.70,8.34,-0.26,0.17,0.20,1721201621183
2.61,-3.12,12.66,-0.02,-0.08,-0.08,1721201621193
0.20,-1.05,11.28,0.06,0.05,-0.08,1721201621203
0.30,-1.17,6.97,0.01,0.03,0.08,1721201621213
0.58,-3.40,12.46,-0.19,0.11,0.00,1721201621223
-0.87,-2.25,9.17,0.04,-0.23,-0.01,1721201621233
-0.00,-2.16,9.41,-0.09,0.20,0.19,1721201621243
3.03,-2.44,13.18,0.00,0.13,0.16,1721201621253
2.11,-3.05,8.97,0.06,-0.10,-0.10,1721201621263
1.72,-3.53,11.16,-0.07,0.12,-0.02,1721201621273
0.86,-2.07,9.35,0.01,0.08,0.15,1721201621283
0.94,-1.02,14.42,0.01,0.24,-0.06,1721201621293
2.81,-5.22,10.51,0.06,-0.07,-0.13,1721201621303
0.47,-2.97,5.28,0.02,-0.03,0.11,1721201621313
1.73,-0.87,9.15,0.00,0.41,0.08,1721201621323
3.77,-2.77,12.64,0.03,0.18,-0.23,1721201621333
0.67,-2.67,9.50,0.07,-0.05,-0.37,1721201621343
-2.61,-2.88,10.09,0.00,0.20,-0.22,1721201621353
-2.51,-1.86,12.97,0.02,0.26,-0.02,1721201621363
-2.09,-1.68,8.14,-0.10,-0.02,-0.07,1721201621373
-4.49,0.07,11.78,-0.03,-0.06,-0.20,1721201621383
-2.99,-4.55,10.20,-0.01,0.09,0.01,1721201621393
-2.34,-2.14,11.95,0.00,-0.04,0.24,1721201621403
-2.02,-1.49,3.09,-0.13,-0.26,0.14,1721201621413
-1.70,-1.48,17.09,-0.11,0.02,-0.05,1721201621423
-0.15,-1.78,10.22,0.16,-0.19,0.02,1721201621433
-1.03,0.23,7.69,-0.16,-0.08,0.03,1721201621443
-2.36,-0.32,9.34,-0.05,-0.27,-0.11,1721201621453
-2.93,-2.97,11.56,0.01,-0.08,-0.05,1721201621463
-1.87,-0.84,6.62,0.13,-0.25,0.20,1721201621473
-0.76,0.57,4.76,-0.06,-0.17,0.21,1721201621483
0.45,-1.74,16.19,-0.05,-0.15,-0.09,1721201621493
-1.17,-1.69,14.95,0.09,-0.44,-0.15,1721201621503
-3.64,2.44,10.26,0.07,-0.42,0.12,1721201621513
-1.84,1.44,3.51,-0.02,-0.30,0.32,1721201621523
1.43,-2.23,7.37,-0.15,-0.22,0.23,1721201621533
2.28,-0.71,11.36,0.09,-0.38,0.12,1721201621543
2.45,-0.14,9.39,0.04,-0.25,0.15,1721201621553
3.44,1.16,12.03,0.14,-0.24,0.15,1721201621563
4.48,1.38,6.41,0.03,-0.19,0.08,1721201621573
6.17,-2.21,11.30,-0.10,-0.06,0.11,1721201621583
7.25,-2.21,12.17,0.17,-0.04,0.06,1721201621593
7.31,-0.28,9.49,0.23,0.11,-0.21,1721201621603
5.60,1.09,8.38,0.17,0.11,-0.54,1721201621613
3.08,-1.04,12.37,0.04,0.12,-0.60,1721201621623
-1.00,1.42,13.05,0.18,0.02,-0.34,1721201621633
-2.18,0.23,10.04,0.09,0.15,0.02,1721201621643
0.45,-0.76,13.17,0.04,0.10,0.17,1721201621653
1.17,1.62,7.33,0.13,-0.10,0.13,1721201621663
1.18,1.99,11.32,-0.06,0.19,-0.03,1721201621673
0.53,0.99,12.52,0.10,-0.14,-0.04,1721201621683
-1.87,2.75,5.37,0.07,-0.06,0.10,1721201621693
-1.86,1.41,8.13,-0.08,0.13,0.20,1721201621703
-2.07,1.60,11.82,0.06,-0.07,0.16,1721201621713
0.53,-0.49,13.13,0.04,0.08,0.28,1721201621723
1.78,-0.09,11.37,0.09,-0.08,0.41,1721201621733
-0.70,-0.36,8.68,-0.07,-0.09,0.25,1721201621743
-1.41,-0.73,7.89,-0.09,-0.31,0.11,1721201621753
-0.52,-0.96,10.48,0.01,-0.17,0.27,1721201621763
0.21,-3.37,9.34,-0.07,-0.17,0.46,1721201621773
-0.82,1.45,16.72,0.13,-0.29,0.54,1721201621783
3.49,-1.61,8.09,0.11,-0.18,0.69,1721201621793
5.26,-1.34,10.60,-0.09,-0.14,0.72,1721201621803
4.35,0.50,12.82,0.11,-0.35,0.49,1721201621813
5.26,-1.00,7.46,0.02,-0.25,0.42,1721201621823
5.91,-0.23,8.88,-0.05,-0.21,0.48,1721201621833
5.45,-0.19,9.48,0.02,-0.06,0.32,1721201621843
4.93,0.04,11.50,0.05,-0.06,0.19,1721201621853
4.63,2.88,11.84,0.20,-0.06,0.27,1721201621863
6.13,1.07,9.19,-0.00,0.09,0.22,1721201621873
4.56,-0.49,8.72,-0.12,-0.27,0.05,1721201621883
1.33,-1.83,12.14,-0.10,-0.21,-0.04,1721201621893
1.51,-1.06,6.90,0.06,-0.15,0.15,1721201621903
1.07,2.22,5.65,-0.04,0.03,0.26,1721201621913
1.74,1.88,10.27,0.05,0.10,0.05,1721201621923
3.82,-1.33,12.69,0.13,0.07,0.00,1721201621933
3.89,-0.18,12.92,0.19,0.13,0.10,1721201621943
4.96,-1.60,11.15,0.09,0.11,0.03,1721201621953
3.79,1.82,9.08,0.18,-0.07,-0.18,1721201621963
2.59,4.13,7.08,0.06,0.17,-0.31,1721201621973
1.89,8.23,10.25,0.00,0.07,-0.20,1721201621983
0.55,9.80,6.45,-0.19,0.17,-0.26,1721201621993
-0.11,3.95,12.16,-0.24,0.32,-0.55,1721201622003
-1.24,-5.58,10.43,-0.25,0.09,-0.59,1721201622013
-3.98,-5.60,17.77,-0.07,0.06,-0.36,1721201622023
-5.26,4.72,7.43,0.26,-0.09,-0.05,1721201622033
-2.99,5.20,4.09,-0.19,0.21,0.09,1721201622043
-0.33,-0.54,14.68,-0.16,-0.03,0.16,1721201622053
1.60,-4.32,12.06,0.05,-0.07,0.28,1721201622063
3.73,8.28,11.80,0.25,0.15,0.27,1721201622073
8.33,5.55,4.11,0.08,0.29,0.06,1721201622083
9.90,-2.42,13.10,-0.27,0.25,-0.31,1721201622093
6.54,-2.93,12.57,0.08,-0.10,-0.66,1721201622103
1.65,-0.13,6.70,-0.01,0.18,-0.77,1721201622113
-1.80,1.07,15.99,0.17,0.19,-0.75,1721201622123
-5.27,-3.01,4.74,0.29,-0.11,-0.38,1721201622133
-6.00,-4.61,7.02,0.11,0.21,0.06,1721201622143
-2.68,3.28,14.74,0.40,0.18,0.25,1721201622153
2.54,6.53,6.78,0.14,0.14,0.19,1721201622163
3.24,9.98,17.41,-0.12,0.21,0.05,1721201622173
4.32,4.85,8.15,-0.09,0.06,-0.13,1721201622183
3.32,-5.37,6.75,-0.56,0.23,-0.38,1721201622193
-0.49,-0.18,18.90,0.05,-0.08,-0.51,1721201622203
-1.79,1.81,2.07,0.22,0.10,-0.26,1721201622213
-1.07,0.63,3.31,-0.35,0.42,-0.07,1721201622223
-1.25,-2.34,18.81,-0.08,-0.01,-0.18,1721201622233
-3.73,-0.19,10.73,0.11,-0.10,-0.01,1721201622243
-3.30,0.42,6.01,-0.17,0.06,0.63,1721201622253
3.89,-0.52,14.83,-0.06,0.37,0.93,1721201622263
10.01,0.22,8.47,0.10,0.09,0.42,1721201622273
9.88,0.61,7.11,-0.24,0.23,-0.10,1721201622283
8.75,3.42,15.67,0.04,0.23,-0.47,1721201622293
4.66,1.19,7.45,0.01,0.15,-0.67,1721201622303
0.50,0.34,10.28,-0.17,0.21,-0.55,1721201622313
-4.62,0.58,6.65,0.04,-0.01,-0.28,1721201622323
