timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
15:03:18.065,-1.64,-0.58,10.26,-0.0,0.07,0.02,kiesweg,normal
15:03:18.178,-2.96,-0.79,10.1,0.0,0.07,0.02,kiesweg,normal
15:03:18.285,-2.4,-1.39,9.97,-0.01,0.02,0.0,kiesweg,normal
15:03:18.394,-1.19,-2.08,10.63,0.0,-0.04,0.01,kiesweg,normal
15:03:18.507,-1.24,-1.56,10.08,0.0,-0.07,0.03,kiesweg,normal
15:03:18.616,-1.98,0.09,13.29,0.01,0.03,0.1,kiesweg,normal
15:03:18.729,2.41,-2.17,8.37,-0.04,-0.33,0.02,kiesweg,normal
15:03:18.835,0.27,-3.69,13.59,-0.0,-0.3,0.1,kiesweg,normal
15:03:18.951,-8.3,-1.33,8.58,-0.01,0.15,0.13,kiesweg,normal
15:03:19.065,14.25,7.05,7.25,-0.0,-0.63,-0.03,kiesweg,normal
15:03:19.178,-17.24,5.9,15.34,-0.27,1.26,0.54,kiesweg,normal
15:03:19.304,7.46,2.21,5.16,0.08,-0.87,-0.42,kiesweg,normal
15:03:19.427,-4.76,1.12,10.58,0.04,0.55,0.08,kiesweg,normal
15:03:19.531,0.96,1.44,11.72,-0.07,0.19,0.02,kiesweg,normal
15:03:19.638,-0.32,-0.53,11.57,0.03,0.09,0.12,kiesweg,normal
15:03:19.739,-4.38,1.46,10.03,0.0,0.02,-0.04,kiesweg,normal
15:03:19.842,-2.11,2.06,10.12,0.04,0.04,-0.13,kiesweg,normal
15:03:19.948,-1.61,3.28,10.54,0.04,0.02,-0.19,kiesweg,normal
15:03:20.054,-1.66,3.28,9.73,0.04,-0.08,-0.24,kiesweg,normal
15:03:20.168,-0.91,2.73,10.07,0.03,0.01,-0.11,kiesweg,normal
15:03:20.275,-1.95,2.53,10.53,0.02,-0.07,-0.09,kiesweg,normal
15:03:20.380,-0.26,1.69,11.18,0.01,-0.07,-0.03,kiesweg,normal
15:03:20.486,-2.78,1.66,11.34,0.0,-0.06,-0.04,kiesweg,normal
15:03:20.593,-1.55,1.09,10.31,0.01,-0.16,-0.17,kiesweg,normal
15:03:20.694,-0.3,0.74,9.81,0.02,-0.16,-0.22,kiesweg,normal
15:03:20.798,0.06,1.2,10.29,0.05,-0.11,-0.19,kiesweg,normal
15:03:20.902,-1.11,1.7,9.39,0.03,-0.12,-0.19,kiesweg,normal
15:03:21.005,-2.01,2.73,10.26,0.05,-0.08,-0.18,kiesweg,normal
15:03:21.107,-1.15,2.67,11.47,-0.03,-0.1,-0.2,kiesweg,normal
15:03:21.214,1.32,0.99,10.58,-0.03,-0.11,-0.17,kiesweg,normal
15:03:21.317,1.49,1.44,9.94,0.03,-0.18,-0.12,kiesweg,normal
15:03:21.419,-2.14,2.4,10.87,0.01,-0.11,-0.1,kiesweg,normal
15:03:21.524,-0.03,2.36,8.84,0.02,-0.25,-0.15,kiesweg,normal
