timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:58:08.568,-0.65,2.93,10.47,-0.0,0.12,-0.1,asphalt,normal
14:58:08.682,-1.71,3.56,10.13,0.01,0.18,-0.13,asphalt,normal
14:58:08.787,-0.44,3.87,10.78,0.02,0.11,-0.14,asphalt,normal
14:58:08.902,-1.06,3.06,9.92,0.01,0.11,-0.08,asphalt,normal
14:58:09.008,-3.01,3.1,10.56,0.02,0.04,-0.1,asphalt,normal
14:58:09.125,-3.45,2.43,10.07,0.02,-0.01,-0.2,asphalt,normal
14:58:09.230,-2.52,1.88,10.69,0.0,0.01,-0.28,asphalt,normal
14:58:09.347,-0.3,1.65,10.45,0.03,-0.03,-0.4,asphalt,normal
14:58:09.452,0.33,1.75,10.41,0.03,-0.04,-0.47,asphalt,normal
14:58:09.563,-0.28,1.54,10.58,0.02,-0.01,-0.48,asphalt,normal
14:58:09.672,-1.36,2.04,9.98,0.03,0.02,-0.48,asphalt,normal
14:58:09.780,-1.47,1.6,10.61,0.03,-0.03,-0.51,asphalt,normal
14:58:09.885,-1.75,1.6,10.48,0.03,-0.08,-0.54,asphalt,normal
14:58:09.997,-1.22,0.87,10.73,0.03,-0.09,-0.57,asphalt,normal
14:58:10.107,-0.62,0.71,10.41,0.04,-0.09,-0.58,asphalt,normal
14:58:10.213,1.13,0.12,11.0,0.04,-0.08,-0.55,asphalt,normal
14:58:10.319,0.55,-0.18,10.31,0.03,-0.06,-0.46,asphalt,normal
14:58:10.433,-0.38,-0.39,9.99,0.01,-0.01,-0.38,asphalt,normal
14:58:10.545,0.19,-0.06,10.06,0.02,0.0,-0.32,asphalt,normal
14:58:10.648,0.05,0.8,11.22,0.02,0.02,-0.27,asphalt,normal
14:58:10.760,-0.63,0.95,10.2,0.0,0.02,-0.27,asphalt,normal
14:58:10.868,1.1,1.44,10.13,0.01,0.02,-0.3,asphalt,normal
14:58:10.972,1.8,1.15,13.64,0.02,0.05,-0.17,asphalt,normal
14:58:11.079,-0.61,1.39,8.04,0.01,-0.29,-0.26,asphalt,normal
14:58:11.185,0.35,0.83,10.42,0.01,-0.11,-0.11,asphalt,normal
