timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:37:31.695,-2.04,1.62,10.94,0.06,0.27,0.44,asphalt,normal
14:37:31.800,-1.08,2.09,10.52,0.05,0.21,0.42,asphalt,normal
14:37:31.905,-0.19,1.63,10.16,0.03,0.17,0.4,asphalt,normal
14:37:32.013,-0.07,1.41,11.52,0.0,0.12,0.42,asphalt,normal
14:37:32.118,-3.08,0.7,10.46,0.0,0.08,0.43,asphalt,normal
14:37:32.227,-3.39,1.54,10.27,-0.01,0.1,0.4,asphalt,normal
14:37:32.332,-2.94,1.18,11.11,-0.02,0.13,0.35,asphalt,normal
14:37:32.447,-0.63,0.86,9.77,0.03,0.1,0.29,asphalt,normal
14:37:32.557,-1.03,1.52,11.79,0.02,0.09,0.19,asphalt,normal
14:37:32.660,-0.76,0.09,10.48,-0.01,0.13,0.13,asphalt,normal
14:37:32.777,-0.3,0.91,11.15,0.03,0.22,0.12,asphalt,normal
14:37:32.882,-0.4,-0.12,10.88,-0.01,0.17,0.07,asphalt,normal
14:37:32.990,0.39,1.07,11.29,0.0,0.15,0.1,asphalt,normal
14:37:33.103,-1.32,1.05,11.07,-0.03,0.14,0.05,asphalt,normal
14:37:33.218,-0.14,1.64,11.84,0.01,0.1,0.02,asphalt,normal
14:37:33.325,-1.05,1.47,11.27,-0.02,0.06,-0.02,asphalt,normal
14:37:33.440,0.84,1.28,11.13,-0.01,-0.01,0.04,asphalt,normal
14:37:33.546,-1.29,2.14,11.98,0.01,-0.05,0.05,asphalt,normal
14:37:33.653,-2.23,1.56,9.45,-0.03,0.04,0.08,asphalt,normal
14:37:33.762,-3.23,1.48,11.86,-0.03,0.01,-0.02,asphalt,normal
14:37:33.875,-1.21,0.15,9.72,-0.0,-0.04,-0.12,asphalt,normal
14:37:33.982,0.34,1.02,10.45,-0.02,-0.09,-0.19,asphalt,normal
14:37:34.091,0.31,-0.4,9.96,0.02,-0.06,-0.23,asphalt,normal
14:37:34.202,-1.42,0.23,12.86,-0.0,-0.1,-0.27,asphalt,normal
14:37:34.322,0.85,-0.94,9.71,0.03,-0.08,-0.26,asphalt,normal
14:37:34.424,1.99,-0.44,10.24,0.02,-0.08,-0.19,asphalt,normal
14:37:34.539,1.4,-1.71,12.03,0.03,-0.03,-0.15,asphalt,normal
14:37:34.647,-1.8,0.57,7.15,0.03,0.28,-0.03,asphalt,normal
14:37:34.763,1.24,3.97,10.72,0.05,-0.03,-0.05,asphalt,normal
14:37:34.872,-1.28,2.86,14.03,-0.09,0.0,0.08,asphalt,normal
14:37:34.979,4.93,0.07,11.55,0.13,-0.25,0.22,asphalt,normal
14:37:35.089,1.14,0.72,9.37,-0.03,-0.12,0.37,asphalt,normal
14:37:35.197,-3.42,2.2,9.12,0.04,0.16,0.51,asphalt,normal
14:37:35.310,-5.88,2.14,11.5,0.01,0.05,0.37,asphalt,normal
14:37:35.416,0.62,1.8,10.07,-0.02,-0.04,0.28,asphalt,normal
14:37:35.525,1.63,0.12,11.43,0.02,0.06,0.41,asphalt,normal
14:37:35.631,-0.78,1.94,11.48,-0.03,0.04,0.43,asphalt,normal
