timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:49:55.363,-1.8,1.87,9.31,0.01,0.18,0.12,plattenweg,normal
14:49:55.474,-1.72,2.65,10.77,0.01,0.03,0.11,plattenweg,normal
14:49:55.581,-0.6,1.74,10.46,0.0,0.0,0.14,plattenweg,normal
14:49:55.693,-0.64,1.97,10.06,0.01,-0.01,0.16,plattenweg,normal
14:49:55.801,-1.19,1.86,10.15,-0.0,0.03,0.21,plattenweg,normal
14:49:55.908,-0.35,2.55,10.28,-0.0,0.01,0.25,plattenweg,normal
14:49:56.014,-0.55,2.18,10.33,-0.02,-0.0,0.3,plattenweg,normal
14:49:56.122,-0.98,2.34,11.02,-0.0,-0.04,0.33,plattenweg,normal
14:49:56.226,-1.26,1.72,10.49,-0.02,-0.02,0.36,plattenweg,normal
14:49:56.332,-0.45,1.34,10.99,-0.02,-0.02,0.39,plattenweg,normal
14:49:56.447,-0.15,0.79,11.61,-0.05,-0.05,0.4,plattenweg,normal
14:49:56.553,-0.49,-0.3,10.11,-0.03,-0.02,0.4,plattenweg,normal
14:49:56.663,-0.98,-0.22,10.87,-0.04,-0.07,0.36,plattenweg,normal
14:49:56.766,0.81,0.12,9.99,-0.02,-0.06,0.31,plattenweg,normal
14:49:56.881,-0.72,0.48,10.28,-0.01,0.01,0.3,plattenweg,normal
14:49:56.988,-0.5,1.24,10.53,-0.01,0.02,0.29,plattenweg,normal
14:49:57.095,-1.24,1.03,10.58,-0.04,0.03,0.27,plattenweg,normal
14:49:57.201,-1.66,1.53,10.03,-0.03,0.0,0.25,plattenweg,normal
14:49:57.308,0.15,1.83,11.7,-0.05,0.03,0.27,plattenweg,normal
14:49:57.415,0.06,2.47,10.36,-0.06,0.03,0.28,plattenweg,normal
14:49:57.530,0.08,3.74,10.5,-0.02,-0.09,0.25,plattenweg,normal
14:49:57.636,-2.88,4.73,9.83,-0.06,0.05,0.23,plattenweg,normal
14:49:57.744,-3.51,2.18,7.73,-0.07,-0.08,0.03,plattenweg,normal
14:49:57.858,-0.64,2.98,9.5,-0.0,-0.08,-0.04,plattenweg,normal
14:49:57.967,1.81,0.86,10.94,-0.04,-0.03,-0.0,plattenweg,normal
14:49:58.075,-1.72,1.83,9.89,-0.03,0.08,-0.06,plattenweg,normal
14:49:58.181,-1.85,0.35,10.79,-0.02,0.05,-0.16,plattenweg,normal
14:49:58.296,-1.27,1.27,8.82,-0.01,-0.06,-0.24,plattenweg,normal
14:49:58.397,0.81,-0.36,11.0,0.02,-0.0,-0.21,plattenweg,normal
14:49:58.511,1.83,0.04,11.51,-0.0,0.03,-0.13,plattenweg,normal
14:49:58.618,0.34,-0.5,11.59,-0.0,0.06,-0.11,plattenweg,normal
14:49:58.725,-2.49,-0.6,9.34,0.0,0.12,-0.05,plattenweg,normal
14:49:58.840,0.21,-1.32,10.1,-0.0,-0.08,-0.06,plattenweg,normal
14:49:58.944,2.74,-0.64,11.16,-0.03,0.01,0.07,plattenweg,normal
14:49:59.057,0.46,-1.32,11.25,-0.03,0.09,0.17,plattenweg,normal
14:49:59.164,-0.96,-0.98,10.7,-0.04,0.1,0.18,plattenweg,normal
14:49:59.271,-2.17,0.59,6.21,-0.0,0.13,0.15,plattenweg,normal
14:49:59.376,-1.55,-0.4,10.23,-0.05,0.09,0.18,plattenweg,normal
14:49:59.481,3.73,-0.83,12.46,0.01,0.06,0.35,plattenweg,normal
14:49:59.587,-2.18,1.18,11.23,0.02,0.04,0.41,plattenweg,normal
14:49:59.707,-0.09,1.5,10.13,0.01,0.04,0.38,plattenweg,normal
14:49:59.813,1.56,1.42,10.17,0.05,0.16,0.39,plattenweg,normal
14:49:59.917,-12.14,7.95,5.11,0.0,0.21,0.19,plattenweg,normal
14:50:00.038,16.53,3.07,16.69,0.09,-0.74,-0.06,plattenweg,normal
14:50:00.153,-1.1,1.41,5.37,-0.06,1.33,0.77,plattenweg,normal
14:50:00.258,-8.53,0.66,10.0,0.12,0.13,0.36,plattenweg,normal
14:50:00.378,-1.28,0.96,10.41,0.05,0.02,0.17,plattenweg,normal
14:50:00.489,-0.96,-0.82,6.91,0.07,0.02,0.11,plattenweg,normal
14:50:00.593,0.77,0.55,11.33,0.01,0.21,0.03,plattenweg,normal
14:50:00.705,-3.1,-0.99,8.93,0.03,0.24,-0.01,plattenweg,normal
14:50:00.816,-1.77,0.99,11.51,-0.04,0.01,-0.09,plattenweg,normal
14:50:00.925,-1.0,0.2,10.0,0.01,-0.04,-0.09,plattenweg,normal
14:50:01.038,-1.43,2.05,10.58,-0.0,-0.05,-0.11,plattenweg,normal
14:50:01.146,-1.57,1.02,9.87,-0.02,-0.06,-0.1,plattenweg,normal
14:50:01.255,-1.24,1.88,11.12,-0.04,-0.02,-0.09,plattenweg,normal
14:50:01.360,-2.04,-0.48,9.44,-0.07,-0.01,-0.05,plattenweg,normal
14:50:01.475,0.23,0.03,11.01,-0.0,0.1,0.03,plattenweg,normal
14:50:01.586,0.05,0.33,11.27,-0.05,-0.02,0.08,plattenweg,normal
14:50:01.698,0.1,0.04,10.04,-0.02,-0.08,0.14,plattenweg,normal
14:50:01.805,0.39,0.23,10.06,-0.08,-0.01,0.23,plattenweg,normal
14:50:01.913,-1.9,0.59,10.56,-0.05,0.06,0.3,plattenweg,normal
14:50:02.022,-3.52,-0.14,9.6,-0.04,0.08,0.26,plattenweg,normal
14:50:02.124,-0.35,0.19,9.72,-0.01,-0.07,0.2,plattenweg,normal
14:50:02.230,-0.27,1.2,10.07,0.01,0.01,0.21,plattenweg,normal
14:50:02.336,-0.58,1.67,10.11,0.02,-0.09,0.21,plattenweg,normal
14:50:02.445,1.8,1.76,10.47,0.01,-0.07,0.28,plattenweg,normal
14:50:02.553,-4.39,2.94,9.97,0.03,0.09,0.29,plattenweg,normal
14:50:02.657,-3.41,1.92,10.52,0.0,-0.06,0.19,plattenweg,normal
14:50:02.763,1.51,0.83,11.56,0.07,-0.22,0.1,plattenweg,normal
14:50:02.868,-2.38,1.41,8.56,0.01,0.03,0.04,plattenweg,normal
14:50:02.977,-0.23,-1.08,11.16,-0.02,-0.11,-0.04,plattenweg,normal
14:50:03.079,-0.67,-0.93,10.39,0.07,-0.02,-0.06,plattenweg,normal
14:50:03.187,0.42,-0.47,10.97,0.03,0.01,-0.05,plattenweg,normal
14:50:03.292,-0.12,-0.38,10.54,-0.01,0.02,0.01,plattenweg,normal
14:50:03.405,1.3,0.65,12.28,-0.0,-0.02,0.07,plattenweg,normal
14:50:03.512,-0.68,0.5,9.77,-0.06,0.07,0.12,plattenweg,normal
14:50:03.622,-0.12,0.42,10.65,0.01,0.12,0.11,plattenweg,normal
14:50:03.725,0.41,2.01,10.76,-0.05,0.08,0.12,plattenweg,normal
14:50:03.838,-0.7,-1.55,8.89,-0.08,0.12,0.1,plattenweg,normal
14:50:03.946,0.04,-0.79,11.28,-0.03,0.14,0.14,plattenweg,normal
14:50:04.057,-1.45,-1.92,9.67,-0.06,0.21,0.16,plattenweg,normal
14:50:04.159,-0.99,-1.44,11.5,-0.04,0.11,0.11,plattenweg,normal
14:50:04.273,0.06,-0.42,10.13,-0.01,0.1,0.12,plattenweg,normal
14:50:04.385,2.43,0.74,11.12,-0.04,0.01,0.16,plattenweg,normal
14:50:04.495,2.63,0.92,10.33,0.01,0.24,0.34,plattenweg,normal
14:50:04.606,-0.97,2.12,9.45,-0.04,0.35,0.41,plattenweg,normal
14:50:04.715,0.34,1.64,9.56,0.01,0.3,0.38,plattenweg,normal
14:50:04.822,-0.86,3.18,10.57,-0.01,0.35,0.38,plattenweg,normal
14:50:04.935,-0.89,0.92,9.45,-0.02,0.39,0.34,plattenweg,normal
14:50:05.039,-2.12,2.66,10.4,0.05,0.46,0.33,plattenweg,normal
14:50:05.149,-2.52,0.19,9.28,-0.02,0.38,0.27,plattenweg,normal
14:50:05.256,-1.04,-0.45,9.59,0.08,0.37,0.26,plattenweg,normal
14:50:05.370,-5.56,-0.08,10.17,-0.04,0.5,0.23,plattenweg,normal
14:50:05.477,-2.35,-0.19,9.99,-0.01,0.34,0.12,plattenweg,normal
14:50:05.590,-3.86,3.89,8.6,-0.01,0.34,0.09,plattenweg,normal
14:50:05.697,-1.82,-2.76,9.41,-0.29,0.24,-0.02,plattenweg,normal
14:50:05.810,-5.07,3.51,9.93,0.41,0.1,-0.03,plattenweg,normal
14:50:05.917,-3.45,7.81,15.42,-0.2,0.27,-0.08,plattenweg,normal
14:50:06.029,0.78,-9.78,2.81,0.2,-0.0,-0.1,plattenweg,normal
14:50:06.136,1.93,4.41,20.03,0.0,-0.05,-0.28,plattenweg,normal
14:50:06.250,0.32,-10.26,1.51,-0.18,0.14,-0.22,plattenweg,normal
14:50:06.354,-6.8,5.52,15.77,0.3,0.26,-0.42,plattenweg,normal
14:50:06.468,3.63,-0.63,11.22,-0.1,-0.04,-0.45,plattenweg,normal
14:50:06.600,-3.66,-1.87,5.38,0.06,0.01,-0.39,plattenweg,normal
14:50:06.707,-0.2,5.39,11.42,0.32,-0.12,-0.33,plattenweg,normal
14:50:06.808,-4.6,2.63,8.66,-0.21,0.28,-0.2,plattenweg,normal
14:50:06.919,-2.5,3.99,13.07,0.15,-0.09,-0.42,plattenweg,normal
14:50:07.024,2.94,-1.2,9.01,0.03,-0.15,-0.45,plattenweg,normal
14:50:07.139,-3.42,7.76,3.9,0.28,0.02,-0.51,plattenweg,normal
14:50:07.249,5.53,1.55,5.96,0.11,0.16,-0.47,plattenweg,normal
14:50:07.354,-1.54,7.08,12.18,0.09,0.28,-0.38,plattenweg,normal
14:50:07.467,2.84,-1.72,4.58,0.09,0.09,-0.38,plattenweg,normal
14:50:07.574,0.61,3.23,10.25,0.03,0.43,-0.27,plattenweg,normal
14:50:07.680,0.16,-5.09,12.67,0.06,-0.27,-0.44,plattenweg,normal
14:50:07.799,-3.87,-0.13,5.65,0.18,0.29,-0.49,plattenweg,normal
14:50:07.901,3.13,-3.91,10.59,0.06,-0.07,-0.62,plattenweg,normal
14:50:08.016,2.14,0.08,6.32,0.14,-0.1,-0.44,plattenweg,normal
14:50:08.122,0.64,0.85,17.77,0.15,-0.14,-0.28,plattenweg,normal
14:50:08.229,1.89,-0.75,13.12,0.04,0.22,-0.07,plattenweg,normal
14:50:08.340,1.63,2.18,14.83,0.06,-0.16,-0.01,plattenweg,normal
14:50:08.447,0.73,0.1,8.49,-0.01,-0.13,0.12,plattenweg,normal
14:50:08.553,-5.37,0.79,8.62,0.01,0.07,-0.03,plattenweg,normal
14:50:08.667,3.58,-0.14,10.63,0.07,0.08,0.06,plattenweg,normal
14:50:08.768,-3.0,4.53,11.7,0.15,-0.06,0.03,plattenweg,normal
14:50:08.882,-0.06,2.26,12.34,-0.05,0.17,0.06,plattenweg,normal
14:50:08.986,-4.18,2.5,9.48,0.21,-0.03,-0.03,plattenweg,normal
14:50:09.097,-3.46,6.13,11.05,0.13,0.06,-0.1,plattenweg,normal
14:50:09.206,-0.13,0.57,10.51,-0.07,-0.03,-0.11,plattenweg,normal
14:50:09.318,-2.25,-0.49,10.54,0.06,0.02,-0.1,plattenweg,normal
14:50:09.426,-1.48,-5.27,11.77,0.03,-0.09,-0.17,plattenweg,normal
14:50:09.531,-1.07,-1.73,9.86,0.1,-0.18,-0.2,plattenweg,normal
14:50:09.647,-2.1,-2.91,10.87,0.0,-0.13,-0.24,plattenweg,normal
14:50:09.754,-2.47,-0.7,7.66,0.21,-0.22,-0.28,plattenweg,normal
14:50:09.869,-1.39,1.62,10.93,0.15,-0.16,-0.28,plattenweg,normal
14:50:09.980,-0.38,3.67,11.88,0.09,-0.16,-0.17,plattenweg,normal
14:50:10.083,-0.78,3.68,11.63,0.08,-0.23,-0.14,plattenweg,normal
14:50:10.198,-0.52,1.29,11.62,0.0,-0.18,-0.15,plattenweg,normal
14:50:10.306,-1.3,3.37,12.3,0.01,-0.21,-0.23,plattenweg,normal
14:50:10.416,0.98,0.64,10.3,0.03,-0.03,-0.21,plattenweg,normal
14:50:10.521,2.09,2.69,8.71,0.06,-0.22,-0.32,plattenweg,normal
14:50:10.636,3.84,-0.02,13.45,-0.0,-0.04,-0.18,plattenweg,normal
14:50:10.742,-0.24,-1.72,11.63,-0.04,0.02,-0.1,plattenweg,normal
14:50:10.850,1.49,-2.61,9.43,-0.05,-0.07,-0.08,plattenweg,normal
14:50:10.966,-0.62,-1.76,10.75,-0.09,0.03,0.0,plattenweg,normal
14:50:11.073,1.18,-5.62,8.17,-0.14,0.27,0.11,plattenweg,normal
14:50:11.182,-4.67,2.84,10.52,0.09,-0.2,0.09,plattenweg,normal
14:50:11.286,1.46,-1.26,8.99,-0.12,0.19,0.11,plattenweg,normal
14:50:11.403,2.58,1.64,9.63,0.09,0.08,0.31,plattenweg,normal
14:50:11.512,-3.26,2.27,12.08,0.03,0.33,0.37,plattenweg,normal
14:50:11.615,0.06,3.14,10.97,-0.05,0.34,0.42,plattenweg,normal
14:50:11.730,-1.63,1.87,9.33,-0.04,0.4,0.54,plattenweg,normal
14:50:11.836,-2.44,3.73,10.17,-0.03,0.28,0.54,plattenweg,normal
14:50:11.947,-3.48,3.22,11.15,-0.11,0.32,0.48,plattenweg,normal
14:50:12.053,-4.31,3.26,8.5,0.06,0.27,0.34,plattenweg,normal
14:50:12.168,-2.62,3.45,10.43,-0.03,0.28,0.17,plattenweg,normal
14:50:12.278,-1.82,-1.52,9.95,0.08,0.17,0.05,plattenweg,normal
14:50:12.383,-2.45,0.12,12.68,-0.01,0.27,-0.01,plattenweg,normal
14:50:12.494,-3.75,-6.09,6.66,-0.01,0.27,-0.12,plattenweg,normal
14:50:12.601,-2.92,-0.12,13.88,0.1,0.15,-0.17,plattenweg,normal
14:50:12.726,-2.43,-0.7,10.8,-0.07,0.08,-0.31,plattenweg,normal
14:50:12.830,-1.29,-0.16,8.63,-0.05,-0.09,-0.43,plattenweg,normal
14:50:12.945,-0.7,0.96,8.24,0.1,0.12,-0.34,plattenweg,normal
14:50:13.052,-3.22,2.83,8.79,-0.02,0.0,-0.41,plattenweg,normal
14:50:13.167,-0.24,1.73,10.52,0.03,-0.08,-0.39,plattenweg,normal
14:50:13.277,-1.11,3.98,12.11,-0.01,-0.13,-0.45,plattenweg,normal
14:50:13.384,7.5,1.71,11.07,-0.03,-0.46,-0.41,plattenweg,normal
14:50:13.494,-4.95,3.55,9.77,0.03,-0.22,-0.42,plattenweg,normal
14:50:13.603,2.43,-0.07,13.24,-0.08,0.22,-0.46,plattenweg,normal
14:50:13.712,0.95,-2.54,11.88,0.02,-0.53,-0.59,plattenweg,normal
14:50:13.818,1.5,-6.26,7.65,0.17,-0.06,-0.52,plattenweg,normal
14:50:13.931,-0.16,-0.02,8.26,0.06,-0.08,-0.46,plattenweg,normal
14:50:14.041,3.15,-2.03,11.12,0.07,-0.12,-0.3,plattenweg,normal
14:50:14.148,0.79,1.13,10.81,-0.04,0.03,-0.06,plattenweg,normal
14:50:14.262,1.59,-0.19,7.41,0.03,-0.11,0.09,plattenweg,normal
14:50:14.368,-2.73,1.89,10.3,-0.01,-0.02,0.13,plattenweg,normal
14:50:14.474,-1.33,0.2,9.26,0.02,-0.08,0.09,plattenweg,normal
14:50:14.590,-1.59,3.8,12.65,0.04,-0.16,0.06,plattenweg,normal
14:50:14.697,-1.85,4.47,9.91,0.0,-0.07,0.07,plattenweg,normal
14:50:14.806,-1.32,5.7,11.32,-0.02,-0.12,0.08,plattenweg,normal
14:50:14.911,-1.02,0.48,14.49,-0.16,-0.06,0.07,plattenweg,normal
14:50:15.024,-2.0,-0.95,10.31,-0.04,-0.09,0.05,plattenweg,normal
14:50:15.128,-2.07,-2.98,10.0,-0.06,-0.17,-0.05,plattenweg,normal
14:50:15.241,-0.23,-3.26,7.9,0.03,-0.27,-0.1,plattenweg,normal
14:50:15.356,0.9,-0.69,11.72,0.12,-0.32,-0.06,plattenweg,normal
14:50:15.461,-0.65,1.8,7.11,0.06,-0.49,0.01,plattenweg,normal
14:50:15.567,-0.83,-0.9,5.1,0.08,0.11,0.09,plattenweg,normal
14:50:15.676,1.3,3.56,12.13,0.12,-0.43,0.19,plattenweg,normal
14:50:15.787,-6.79,1.81,10.3,-0.0,-0.11,0.12,plattenweg,normal
14:50:15.892,-0.06,2.5,8.15,0.12,-0.05,0.11,plattenweg,normal
14:50:15.999,4.05,5.17,13.29,0.11,-0.2,0.15,plattenweg,normal
