timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:55:38.139,-1.6,0.96,10.6,0.0,-0.04,0.01,asphalt,normal
14:55:38.240,-1.14,1.49,10.47,0.01,-0.08,0.01,asphalt,normal
14:55:38.345,-1.99,1.65,10.18,0.01,-0.08,0.01,asphalt,normal
14:55:38.456,-1.95,2.06,9.01,0.03,-0.04,-0.01,asphalt,normal
14:55:38.564,-2.15,2.77,10.82,0.04,-0.08,-0.04,asphalt,normal
14:55:38.678,-0.83,3.06,10.31,0.04,-0.05,-0.0,asphalt,normal
14:55:38.783,-1.39,3.17,10.12,0.05,-0.08,0.04,asphalt,normal
14:55:38.898,-1.53,3.09,10.53,0.02,-0.08,0.09,asphalt,normal
14:55:39.004,-1.12,2.73,10.03,0.03,-0.06,0.12,asphalt,normal
14:55:39.110,-1.61,2.5,10.37,0.03,-0.05,0.12,asphalt,normal
14:55:39.224,-1.07,2.21,10.62,0.02,-0.05,0.1,asphalt,normal
14:55:39.331,0.09,1.99,10.59,0.02,-0.05,0.11,asphalt,normal
14:55:39.440,-0.69,1.64,10.53,-0.0,0.0,0.17,asphalt,normal
14:55:39.551,-1.62,1.97,9.87,-0.01,0.01,0.2,asphalt,normal
14:55:39.659,-1.18,1.69,10.48,-0.01,0.02,0.23,asphalt,normal
14:55:39.761,-1.2,1.67,10.63,-0.02,0.03,0.24,asphalt,normal
14:55:39.875,-0.89,0.46,10.44,-0.03,0.11,0.29,asphalt,normal
14:55:39.981,-2.23,0.78,11.5,-0.02,-0.02,0.22,asphalt,normal
14:55:40.093,-1.79,0.42,9.34,-0.05,0.01,0.18,asphalt,normal
14:55:40.205,-2.47,1.02,11.12,-0.03,0.05,0.14,asphalt,normal
14:55:40.311,-1.88,1.07,10.08,-0.03,0.04,0.04,asphalt,normal
14:55:40.420,-2.54,0.26,10.33,-0.01,-0.0,-0.08,asphalt,normal
14:55:40.552,-2.43,1.71,10.28,0.01,0.02,-0.14,asphalt,normal
14:55:40.679,-1.64,1.38,10.86,-0.0,-0.05,-0.23,asphalt,normal
14:55:40.786,-0.85,0.98,10.81,-0.01,-0.15,-0.31,asphalt,normal
14:55:40.898,-2.01,0.96,9.44,0.01,-0.02,-0.32,asphalt,normal
14:55:41.005,-0.95,1.14,10.93,0.01,-0.09,-0.35,asphalt,normal
14:55:41.109,-1.31,0.51,10.6,-0.0,-0.07,-0.36,asphalt,normal
14:55:41.227,-0.2,0.24,10.41,0.01,-0.11,-0.33,asphalt,normal
14:55:41.332,0.24,-0.48,10.79,-0.01,-0.04,-0.2,asphalt,normal
14:55:41.446,0.98,0.27,10.83,-0.03,-0.04,-0.04,asphalt,normal
14:55:41.552,-0.94,0.54,11.11,-0.03,-0.06,0.08,asphalt,normal
14:55:41.659,-1.19,0.45,9.92,-0.04,-0.01,0.17,asphalt,normal
14:55:41.770,-1.78,1.24,10.94,-0.05,-0.1,0.22,asphalt,normal
14:55:41.875,-2.29,1.3,9.57,-0.09,-0.08,0.22,asphalt,normal
14:55:41.987,-0.61,1.53,10.3,-0.04,-0.08,0.22,asphalt,normal
14:55:42.092,-0.79,1.65,10.63,-0.06,-0.13,0.17,asphalt,normal
14:55:42.204,-0.63,1.26,9.62,-0.05,-0.07,0.2,asphalt,normal
14:55:42.307,-2.23,-0.3,10.06,-0.01,-0.08,0.2,asphalt,normal
14:55:42.420,-2.01,-0.5,9.21,-0.01,-0.17,0.16,asphalt,normal
14:55:42.528,1.64,2.94,9.85,-0.02,-0.06,0.26,asphalt,normal
14:55:42.639,-3.54,-0.84,15.24,-0.16,0.03,0.33,asphalt,normal
14:55:42.749,-4.35,-2.09,7.57,-0.07,-0.29,0.09,asphalt,normal
14:55:42.857,3.33,1.9,12.2,-0.03,-0.15,0.05,asphalt,normal
14:55:42.968,0.44,2.28,10.57,-0.1,0.04,0.11,asphalt,normal
14:55:43.078,-2.95,0.52,8.33,-0.01,-0.13,0.06,asphalt,normal
14:55:43.187,-2.39,1.87,11.03,-0.03,-0.07,0.06,asphalt,normal
14:55:43.294,0.16,-0.23,9.33,-0.02,-0.03,0.13,asphalt,normal
14:55:43.401,0.76,0.44,11.4,-0.03,-0.06,0.22,asphalt,normal
14:55:43.511,-1.98,0.42,9.98,-0.03,0.05,0.25,asphalt,normal
14:55:43.622,-2.0,0.35,11.19,-0.03,0.01,0.2,asphalt,normal
14:55:43.728,-0.98,1.3,10.62,0.0,-0.04,0.15,asphalt,normal
14:55:43.836,-0.35,1.28,11.39,-0.04,0.01,0.21,asphalt,normal
14:55:43.950,0.68,-0.02,11.03,-0.03,-0.02,0.28,asphalt,normal
