timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:19:05.404,-2.37,3.26,10.47,0.04,-0.36,-0.09,asphalt,normal
14:19:05.513,-3.02,3.47,9.43,0.04,-0.38,-0.08,asphalt,normal
14:19:05.621,-1.36,2.78,8.98,0.05,-0.36,-0.04,asphalt,normal
14:19:05.729,-2.44,3.13,10.28,0.06,-0.32,0.01,asphalt,normal
14:19:05.845,-2.6,3.41,10.51,0.04,-0.39,-0.02,asphalt,normal
14:19:05.949,-2.95,2.93,10.28,0.02,-0.41,-0.01,asphalt,normal
14:19:06.051,-3.43,2.84,9.3,0.02,-0.4,0.01,asphalt,normal
14:19:06.157,-2.23,2.99,9.96,0.02,-0.47,0.03,asphalt,normal
14:19:06.262,-2.07,2.93,11.48,-0.01,-0.5,0.1,asphalt,normal
14:19:06.375,-2.26,1.99,9.27,-0.04,-0.51,0.13,asphalt,normal
14:19:06.481,-2.51,1.97,8.91,-0.01,-0.51,0.12,asphalt,normal
14:19:06.588,-2.57,2.63,10.83,-0.02,-0.53,0.09,asphalt,normal
14:19:06.701,-0.03,1.62,9.57,-0.02,-0.55,0.09,asphalt,normal
14:19:06.808,0.49,1.42,9.59,-0.03,-0.47,0.14,asphalt,normal
14:19:06.922,0.79,0.49,11.14,-0.05,-0.45,0.22,asphalt,normal
14:19:07.028,1.85,0.18,9.92,-0.06,-0.39,0.26,asphalt,normal
14:19:07.135,-1.25,-1.7,10.37,-0.04,-0.35,0.28,asphalt,normal
14:19:07.250,0.06,-0.35,8.81,0.02,-0.29,0.25,asphalt,normal
14:19:07.360,0.81,0.81,12.83,0.01,-0.25,0.24,asphalt,normal
14:19:07.471,2.09,1.01,10.01,0.01,-0.21,0.32,asphalt,normal
14:19:07.578,-0.99,1.93,10.67,0.01,-0.18,0.39,asphalt,normal
14:19:07.692,-1.21,0.59,10.79,0.01,-0.23,0.47,asphalt,normal
14:19:07.800,-3.5,-0.58,11.09,-0.01,-0.26,0.47,asphalt,normal
14:19:07.910,0.05,-1.43,11.0,-0.05,-0.26,0.49,asphalt,normal
14:19:08.018,0.04,-0.32,10.92,-0.05,-0.25,0.51,asphalt,normal
14:19:08.136,1.05,-0.02,10.11,-0.08,-0.23,0.5,asphalt,normal
14:19:08.246,1.25,0.44,10.8,-0.08,-0.17,0.56,asphalt,normal
14:19:08.352,-0.37,1.44,9.94,-0.06,-0.16,0.59,asphalt,normal
14:19:08.466,-2.09,0.54,10.19,-0.06,-0.15,0.56,asphalt,normal
14:19:08.573,-0.92,0.61,9.68,-0.05,-0.19,0.54,asphalt,normal
14:19:08.680,-0.78,-1.15,9.97,-0.04,-0.17,0.51,asphalt,normal
14:19:08.786,6.96,-1.84,6.17,0.04,-0.11,0.59,asphalt,normal
14:19:08.894,1.6,2.04,7.49,0.03,-0.56,0.69,asphalt,normal
14:19:09.002,3.0,7.66,3.17,0.14,0.45,1.02,asphalt,normal
14:19:09.126,-13.08,2.21,13.6,0.05,-0.27,0.39,asphalt,normal
14:19:09.231,12.15,-0.77,7.81,0.19,0.75,1.02,asphalt,normal
14:19:09.343,6.2,1.19,12.5,0.19,-0.24,0.59,asphalt,normal
14:19:09.445,-5.3,2.77,10.26,0.09,0.22,0.79,asphalt,normal
14:19:09.550,0.55,0.33,9.89,0.14,0.2,0.78,asphalt,normal
14:19:09.656,-1.5,2.76,11.71,0.13,0.04,0.65,asphalt,normal
14:19:09.765,1.2,2.16,10.21,0.1,0.07,0.72,asphalt,normal
14:19:09.878,-1.03,2.99,10.76,0.13,0.16,0.82,asphalt,normal
14:19:09.985,-2.67,2.41,10.38,0.1,0.13,0.78,asphalt,normal
14:19:10.092,-1.4,2.4,10.31,0.06,0.1,0.82,asphalt,normal
14:19:10.205,-2.99,1.2,9.94,0.07,0.17,0.75,asphalt,normal
14:19:10.319,0.11,2.53,10.52,0.09,0.09,0.66,asphalt,normal
14:19:10.430,-1.44,2.15,11.11,0.07,0.07,0.57,asphalt,normal
14:19:10.539,-0.41,1.8,10.31,0.06,0.03,0.48,asphalt,normal
14:19:10.649,-0.38,2.37,9.85,0.06,0.12,0.47,asphalt,normal
14:19:10.753,-1.98,2.83,11.18,0.06,0.12,0.45,asphalt,normal
14:19:10.867,1.24,3.56,10.84,0.01,0.13,0.46,asphalt,normal
14:19:10.973,0.63,2.14,10.44,0.03,0.09,0.45,asphalt,normal
14:19:11.087,0.4,3.45,10.7,0.05,0.15,0.41,asphalt,normal
14:19:11.194,-0.08,2.57,11.04,0.03,0.16,0.35,asphalt,normal
14:19:11.304,-0.52,1.78,9.46,-0.02,0.22,0.31,asphalt,normal
14:19:11.411,-0.68,0.68,9.82,0.04,0.22,0.18,asphalt,normal
14:19:11.524,-1.64,0.78,13.08,0.01,0.16,0.06,asphalt,normal
14:19:11.634,-0.88,-1.77,6.47,0.01,0.16,-0.11,asphalt,normal
14:19:11.743,-1.46,0.72,12.55,-0.03,0.07,-0.35,asphalt,normal
14:19:11.848,-0.16,0.08,11.18,0.01,0.03,-0.48,asphalt,normal
14:19:11.954,1.15,-0.46,8.32,0.04,0.03,-0.49,asphalt,normal
14:19:12.067,1.54,1.74,12.03,-0.01,-0.01,-0.4,asphalt,normal
14:19:12.173,-0.44,1.31,9.02,0.01,-0.0,-0.27,asphalt,normal
14:19:12.279,-1.78,2.96,10.36,0.03,-0.09,-0.31,asphalt,normal
14:19:12.394,-1.09,4.02,10.27,-0.02,-0.06,-0.36,asphalt,normal
14:19:12.499,2.07,2.48,11.16,0.01,-0.18,-0.43,asphalt,normal
14:19:12.607,1.5,2.61,10.3,0.06,-0.11,-0.47,asphalt,normal
14:19:12.721,0.96,2.22,10.69,0.02,-0.06,-0.41,asphalt,normal
14:19:12.834,1.35,0.98,10.97,0.06,-0.04,-0.39,asphalt,normal
14:19:12.948,1.91,1.16,10.93,-0.0,0.02,-0.28,asphalt,normal
14:19:13.062,2.88,0.2,10.33,-0.01,0.0,-0.13,asphalt,normal
14:19:13.182,1.3,0.89,11.25,0.0,0.09,-0.01,asphalt,normal
14:19:13.284,0.93,0.2,9.57,-0.04,0.07,0.01,asphalt,normal
14:19:13.391,0.33,0.86,11.75,-0.02,0.12,0.06,asphalt,normal
14:19:13.502,0.34,1.13,10.5,0.01,0.19,0.1,asphalt,normal
14:19:13.608,0.0,2.49,10.44,-0.01,0.17,0.16,asphalt,normal
14:19:13.709,1.84,2.87,10.51,-0.01,0.1,0.25,asphalt,normal
14:19:13.823,-1.74,2.31,9.8,-0.01,0.23,0.29,asphalt,normal
14:19:13.926,-4.06,3.21,10.19,0.02,0.14,0.19,asphalt,normal
14:19:14.041,1.49,2.73,10.0,0.02,-0.06,0.1,asphalt,normal
14:19:14.145,-1.04,1.04,10.23,0.03,0.11,0.07,asphalt,normal
14:19:14.252,-2.0,0.41,9.03,0.03,0.07,0.04,asphalt,normal
14:19:14.358,2.38,-0.01,10.27,0.08,0.04,-0.01,asphalt,normal
14:19:14.473,-1.27,1.09,13.07,0.03,0.16,-0.09,asphalt,normal
14:19:14.579,-1.9,-0.64,10.36,0.07,0.1,-0.25,asphalt,normal
14:19:14.702,1.56,0.68,10.44,0.04,0.12,-0.32,asphalt,normal
14:19:14.810,0.77,1.22,10.33,0.06,0.03,-0.24,asphalt,normal
14:19:14.922,0.0,1.93,10.81,0.02,0.1,-0.2,asphalt,normal
14:19:15.031,-0.84,2.07,9.99,0.06,0.02,-0.22,asphalt,normal
14:19:15.142,-0.31,2.09,11.13,0.03,-0.01,-0.23,asphalt,normal
14:19:15.247,0.18,0.22,8.21,0.02,0.03,-0.2,asphalt,normal
14:19:15.354,0.11,1.84,13.22,0.01,0.06,-0.22,asphalt,normal
14:19:15.461,-0.57,-1.01,7.68,-0.04,0.03,-0.22,asphalt,normal
14:19:15.566,0.11,0.83,12.18,0.04,-0.04,-0.29,asphalt,normal
14:19:15.673,0.23,0.58,8.89,0.01,0.01,-0.32,asphalt,normal
14:19:15.787,-0.44,1.77,11.17,0.01,0.01,-0.37,asphalt,normal
14:19:15.890,0.28,2.34,10.97,0.0,-0.07,-0.39,asphalt,normal
