timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:57:08.070,0.37,0.19,10.62,0.02,0.11,-0.01,asphalt,normal
14:57:08.178,0.5,0.06,10.54,0.02,0.15,0.01,asphalt,normal
14:57:08.292,0.07,0.01,10.87,0.01,0.17,0.03,asphalt,normal
14:57:08.399,-0.38,0.39,11.03,0.01,0.18,0.02,asphalt,normal
14:57:08.505,-1.26,0.91,10.18,0.01,0.11,-0.02,asphalt,normal
14:57:08.619,-1.28,1.75,9.86,0.0,0.12,-0.02,asphalt,normal
14:57:08.728,-0.01,2.12,10.11,0.0,0.18,0.01,asphalt,normal
14:57:08.833,0.02,2.83,10.63,0.01,0.16,0.05,asphalt,normal
14:57:08.939,-0.21,2.25,10.13,0.01,0.12,0.1,asphalt,normal
14:57:09.054,-2.13,2.89,10.39,0.03,0.12,0.13,asphalt,normal
14:57:09.159,-2.87,3.55,10.7,0.02,0.02,0.08,asphalt,normal
14:57:09.274,-1.51,3.79,9.79,0.02,-0.01,0.05,asphalt,normal
14:57:09.380,-1.03,3.97,10.52,0.03,-0.05,0.03,asphalt,normal
14:57:09.486,-0.25,4.05,10.67,0.05,-0.03,0.03,asphalt,normal
14:57:09.591,-1.43,3.46,9.73,0.04,-0.02,-0.0,asphalt,normal
14:57:09.703,-1.66,2.4,10.29,0.04,-0.08,-0.06,asphalt,normal
14:57:09.841,-0.28,1.3,9.71,0.04,-0.09,-0.1,asphalt,normal
14:57:09.955,0.25,0.85,11.45,0.04,-0.13,-0.12,asphalt,normal
14:57:10.061,-0.52,-0.01,10.62,0.02,-0.1,-0.15,asphalt,normal
14:57:10.175,0.02,-0.22,10.3,0.03,-0.06,-0.16,asphalt,normal
14:57:10.282,0.85,-0.02,10.52,0.02,-0.08,-0.14,asphalt,normal
14:57:10.390,0.1,0.25,10.6,0.02,-0.05,-0.11,asphalt,normal
14:57:10.502,-0.11,0.47,10.76,0.02,-0.05,-0.07,asphalt,normal
14:57:10.608,0.02,1.36,11.31,0.03,-0.09,-0.03,asphalt,normal
14:57:10.722,1.38,1.46,10.73,-0.0,-0.17,0.01,asphalt,normal
14:57:10.830,0.62,1.91,11.19,-0.01,-0.14,0.12,asphalt,normal
14:57:10.937,-0.82,1.33,9.81,-0.03,-0.11,0.17,asphalt,normal
14:57:11.044,0.78,1.33,10.91,-0.0,-0.09,0.27,asphalt,normal
14:57:11.157,-0.85,1.09,10.55,-0.05,-0.13,0.3,asphalt,normal
14:57:11.264,0.62,0.77,10.41,-0.02,-0.19,0.32,asphalt,normal
14:57:11.372,0.12,1.72,10.31,-0.04,-0.05,0.37,asphalt,normal
14:57:11.484,1.23,0.66,10.52,-0.03,-0.03,0.4,asphalt,normal
14:57:11.590,1.37,1.15,10.5,-0.04,0.05,0.48,asphalt,normal
14:57:11.701,0.57,0.47,10.48,-0.02,0.06,0.53,asphalt,normal
14:57:11.804,1.95,0.28,10.79,-0.07,0.07,0.6,asphalt,normal
14:57:11.920,1.32,-0.72,10.44,-0.01,0.17,0.67,asphalt,normal
14:57:12.030,-1.78,-0.97,9.56,-0.0,0.18,0.72,asphalt,normal
14:57:12.141,1.62,-2.47,12.26,-0.02,0.41,0.8,asphalt,normal
14:57:12.250,3.34,-2.01,12.66,-0.11,0.44,0.9,asphalt,normal
14:57:12.359,-2.17,-2.32,9.13,-0.02,0.29,0.84,asphalt,normal
14:57:12.463,-2.78,0.27,11.77,-0.06,0.36,0.73,asphalt,normal
14:57:12.578,1.22,1.32,8.74,-0.0,0.38,0.68,asphalt,normal
14:57:12.686,2.02,2.37,11.37,-0.05,0.49,0.8,asphalt,normal
14:57:12.795,0.67,1.21,8.82,-0.06,0.43,0.89,asphalt,normal
14:57:12.903,-2.51,2.8,9.05,-0.08,0.55,1.0,asphalt,normal
14:57:13.013,-3.65,1.91,9.29,-0.08,0.49,0.95,asphalt,normal
14:57:13.120,-1.67,1.51,10.8,-0.06,0.51,0.9,asphalt,normal
14:57:13.229,-2.9,1.48,9.86,-0.05,0.4,0.78,asphalt,normal
14:57:13.336,-3.64,3.61,9.74,-0.04,0.42,0.62,asphalt,normal
14:57:13.450,-2.76,2.12,11.53,-0.08,0.42,0.49,asphalt,normal
14:57:13.555,-2.49,2.49,9.26,-0.09,0.4,0.33,asphalt,normal
14:57:13.669,-3.11,1.26,9.9,-0.09,0.39,0.19,asphalt,normal
14:57:13.775,-2.99,1.19,10.54,-0.06,0.32,0.04,asphalt,normal
14:57:13.885,-4.03,0.11,8.65,-0.09,0.4,-0.08,asphalt,normal
14:57:13.988,-2.39,0.76,10.32,0.03,0.37,-0.22,asphalt,normal
14:57:14.104,-4.59,1.26,9.34,0.01,0.34,-0.39,asphalt,normal
14:57:14.213,-1.45,-3.21,10.2,0.13,0.32,-0.5,asphalt,normal
14:57:14.318,-1.31,3.19,11.61,0.26,0.35,-0.51,asphalt,normal
14:57:14.431,-3.97,2.03,10.11,0.06,-0.02,-0.78,asphalt,normal
14:57:14.539,-0.79,1.57,9.56,0.22,0.1,-0.79,asphalt,normal
14:57:14.653,-2.55,2.21,9.55,0.15,0.1,-0.91,asphalt,normal
14:57:14.763,0.57,-0.51,9.68,0.24,-0.08,-0.97,asphalt,normal
14:57:14.872,-0.76,1.41,12.5,0.25,-0.1,-0.95,asphalt,normal
14:57:14.982,0.6,-0.15,9.47,0.21,-0.26,-0.92,asphalt,normal
14:57:15.087,1.56,-0.24,11.47,0.18,-0.05,-0.75,asphalt,normal
14:57:15.202,-0.51,-1.33,8.79,0.16,-0.09,-0.62,asphalt,normal
14:57:15.316,0.58,0.34,11.77,0.11,-0.16,-0.59,asphalt,normal
14:57:15.423,-0.82,-0.38,9.72,0.16,-0.09,-0.6,asphalt,normal
14:57:15.529,-1.48,0.4,8.15,0.21,-0.04,-0.61,asphalt,normal
14:57:15.642,1.12,2.51,9.75,0.33,-0.25,-0.67,asphalt,normal
14:57:15.748,0.08,4.62,8.66,0.24,-0.03,-0.6,asphalt,normal
14:57:15.852,0.3,3.99,7.85,0.32,-0.09,-0.48,asphalt,normal
14:57:15.968,0.42,4.77,13.05,0.23,0.05,-0.35,asphalt,normal
14:57:16.071,-1.99,2.01,11.89,0.18,0.04,-0.25,asphalt,normal
14:57:16.186,-0.49,-3.05,11.17,0.01,0.16,-0.2,asphalt,normal
14:57:16.295,-0.33,-4.5,14.0,0.05,-0.22,-0.23,asphalt,normal
14:57:16.401,0.66,-2.83,8.6,-0.09,0.03,-0.14,asphalt,normal
14:57:16.508,-1.1,0.24,7.56,0.05,-0.18,-0.25,asphalt,normal
14:57:16.614,-0.78,2.38,10.38,-0.0,0.01,-0.23,asphalt,normal
14:57:16.730,-1.78,3.01,8.71,-0.0,-0.02,-0.3,asphalt,normal
14:57:16.843,-1.34,2.73,10.21,0.01,0.12,-0.31,asphalt,normal
14:57:16.957,-0.27,2.88,9.04,-0.02,0.14,-0.3,asphalt,normal
14:57:17.072,0.22,1.14,9.29,0.01,0.01,-0.37,asphalt,normal
14:57:17.176,-0.23,-0.24,9.72,0.04,-0.04,-0.4,asphalt,normal
14:57:17.293,0.85,-0.94,10.04,0.05,0.04,-0.38,asphalt,normal
14:57:17.398,0.4,-2.39,10.87,0.01,0.09,-0.37,asphalt,normal
14:57:17.512,-0.27,-2.08,11.37,0.03,0.09,-0.36,asphalt,normal
14:57:17.618,-0.64,-1.88,10.73,-0.03,0.02,-0.35,asphalt,normal
14:57:17.729,0.31,-0.23,9.02,0.0,0.02,-0.24,asphalt,normal
14:57:17.837,1.16,1.41,10.01,-0.01,0.05,-0.1,asphalt,normal
14:57:17.944,1.47,2.05,10.88,-0.03,-0.01,-0.01,asphalt,normal
14:57:18.050,-0.91,2.06,10.14,0.01,0.09,0.07,asphalt,normal
14:57:18.168,-2.2,2.57,9.4,0.01,0.07,-0.01,asphalt,normal
14:57:18.272,-0.82,2.38,10.58,0.01,0.16,-0.04,asphalt,normal
14:57:18.379,-0.57,2.24,10.99,0.02,0.09,-0.08,asphalt,normal
14:57:18.493,-0.4,0.68,10.68,-0.02,0.08,-0.09,asphalt,normal
14:57:18.598,0.7,0.7,11.3,0.01,0.05,-0.1,asphalt,normal
14:57:18.713,-2.96,-0.05,10.1,0.0,0.11,-0.08,asphalt,normal
14:57:18.825,1.34,1.12,10.9,-0.02,-0.02,-0.05,asphalt,normal
14:57:18.932,-4.69,0.13,10.09,-0.02,0.05,-0.07,asphalt,normal
14:57:19.046,-0.53,2.2,9.88,0.03,-0.14,-0.03,asphalt,normal
14:57:19.151,-2.72,0.25,11.22,-0.02,0.15,-0.01,asphalt,normal
14:57:19.257,-0.68,0.55,10.55,-0.0,-0.17,0.02,asphalt,normal
14:57:19.370,-3.53,-0.93,8.96,0.02,-0.03,-0.0,asphalt,normal
14:57:19.477,-0.18,0.17,10.91,-0.0,-0.02,-0.01,asphalt,normal
14:57:19.590,0.45,-1.27,9.78,0.02,-0.02,-0.0,asphalt,normal
14:57:19.696,-0.85,0.53,10.93,0.06,0.02,0.01,asphalt,normal
14:57:19.811,-0.21,1.21,10.24,0.05,-0.01,-0.01,asphalt,normal
14:57:19.917,-1.78,1.5,9.39,0.04,0.02,0.02,asphalt,normal
14:57:20.024,-0.73,1.1,10.53,0.07,0.05,0.03,asphalt,normal
14:57:20.129,-0.84,1.15,10.39,0.07,-0.02,0.03,asphalt,normal
14:57:20.246,-0.27,0.91,11.58,0.05,-0.03,-0.01,asphalt,normal
14:57:20.353,0.31,-1.26,11.58,-0.03,-0.02,-0.05,asphalt,normal
14:57:20.463,-0.01,-0.83,10.74,0.03,0.04,-0.04,asphalt,normal
14:57:20.578,0.27,-0.41,10.69,0.03,0.04,-0.07,asphalt,normal
14:57:20.682,0.01,0.9,10.93,0.03,0.07,-0.07,asphalt,normal
14:57:20.796,-0.49,1.82,11.08,0.03,0.07,-0.1,asphalt,normal
14:57:20.907,-0.81,1.76,10.88,-0.03,0.12,-0.13,asphalt,normal
14:57:21.012,0.2,0.46,10.53,-0.03,0.1,-0.14,asphalt,normal
14:57:21.117,-0.94,-0.72,10.48,-0.01,0.16,-0.13,asphalt,normal
14:57:21.231,-0.01,-1.1,10.47,0.02,0.14,-0.14,asphalt,normal
14:57:21.342,-0.59,-1.45,10.82,-0.0,0.08,-0.15,asphalt,normal
14:57:21.448,0.92,-1.6,9.76,0.0,0.0,-0.1,asphalt,normal
14:57:21.564,-0.95,-0.47,9.98,0.03,0.14,-0.03,asphalt,normal
14:57:21.675,3.78,0.28,10.67,0.01,0.06,0.09,asphalt,normal
14:57:21.787,-1.49,-0.66,8.52,0.03,0.15,0.12,asphalt,normal
14:57:21.898,-2.17,0.76,10.49,0.08,0.1,0.07,asphalt,normal
14:57:22.006,-3.78,0.83,11.8,0.03,0.43,0.02,asphalt,normal
14:57:22.118,-0.45,1.93,12.19,0.05,0.09,-0.05,asphalt,normal
14:57:22.226,-0.72,1.49,10.05,0.04,0.14,-0.07,asphalt,normal
14:57:22.343,-1.01,3.23,9.85,0.04,0.25,-0.05,asphalt,normal
14:57:22.449,-1.36,0.9,10.01,0.03,0.11,-0.11,asphalt,normal
14:57:22.558,-3.03,1.79,11.53,0.06,0.06,-0.17,asphalt,normal
14:57:22.663,-2.77,0.01,10.63,0.04,0.01,-0.27,asphalt,normal
14:57:22.778,-0.89,-0.39,11.04,0.05,0.02,-0.29,asphalt,normal
14:57:22.884,-0.11,-1.24,10.77,0.06,-0.09,-0.3,asphalt,normal
14:57:22.990,-0.41,-0.26,10.32,0.06,-0.03,-0.26,asphalt,normal
14:57:23.105,-1.03,-1.05,10.07,0.0,-0.07,-0.26,asphalt,normal
14:57:23.218,-1.72,0.49,10.13,0.08,-0.09,-0.26,asphalt,normal
14:57:23.325,-2.04,0.91,10.13,0.06,-0.16,-0.34,asphalt,normal
14:57:23.441,-0.44,1.02,10.15,0.07,-0.19,-0.32,asphalt,normal
14:57:23.576,-1.03,0.45,10.11,0.09,-0.19,-0.31,asphalt,normal
14:57:23.697,-0.59,0.73,10.44,0.03,-0.2,-0.29,asphalt,normal
14:57:23.807,0.41,-0.85,9.31,0.06,-0.19,-0.26,asphalt,normal
14:57:23.914,-0.46,0.86,11.48,0.11,-0.19,-0.26,asphalt,normal
14:57:24.029,0.4,1.55,12.72,-0.0,-0.23,-0.25,asphalt,normal
14:57:24.135,2.2,0.95,10.55,0.0,-0.23,-0.2,asphalt,normal
