timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:39:56.308,-0.83,2.94,10.63,0.01,-0.08,-0.05,asphalt,normal
14:39:56.413,-0.57,3.18,10.47,0.01,-0.08,-0.04,asphalt,normal
14:39:56.528,-0.38,3.41,10.52,0.01,-0.07,-0.04,asphalt,normal
14:39:56.635,-1.35,3.37,10.15,0.02,-0.02,-0.03,asphalt,normal
14:39:56.741,-0.53,3.86,10.68,0.02,-0.04,-0.04,asphalt,normal
14:39:56.848,-0.23,2.77,10.67,0.01,-0.08,-0.07,asphalt,normal
14:39:56.956,-0.61,4.06,10.27,0.02,-0.06,-0.11,asphalt,normal
14:39:57.072,-1.12,2.35,10.23,0.04,-0.07,-0.13,asphalt,normal
14:39:57.179,-0.48,2.54,10.53,0.03,-0.02,-0.02,asphalt,normal
14:39:57.291,-0.96,0.46,10.09,0.03,-0.16,0.04,asphalt,normal
14:39:57.397,0.49,1.87,11.56,0.05,-0.1,0.17,asphalt,normal
14:39:57.507,-1.09,0.35,10.98,0.02,-0.03,0.24,asphalt,normal
14:39:57.611,-1.09,0.57,11.46,0.03,-0.03,0.25,asphalt,normal
14:39:57.723,-1.48,0.22,10.89,0.02,-0.1,0.21,asphalt,normal
14:39:57.834,-0.09,-0.36,11.42,-0.01,0.01,0.28,asphalt,normal
14:39:57.941,2.42,0.8,11.49,-0.02,-0.07,0.35,asphalt,normal
14:39:58.047,1.76,0.92,11.11,-0.04,-0.04,0.47,asphalt,normal
14:39:58.159,-0.83,2.22,10.97,-0.05,-0.01,0.47,asphalt,normal
14:39:58.272,-1.49,0.11,10.32,-0.06,0.16,0.46,asphalt,normal
14:39:58.379,-1.41,2.97,11.74,-0.03,0.11,0.33,asphalt,normal
14:39:58.494,-1.33,2.05,10.14,-0.03,0.13,0.27,asphalt,normal
14:39:58.605,-1.05,3.8,11.89,-0.0,-0.01,0.17,asphalt,normal
14:39:58.715,-0.01,2.08,9.91,-0.06,0.16,0.27,asphalt,normal
14:39:58.823,-0.32,2.94,11.89,-0.02,0.01,0.24,asphalt,normal
14:39:58.936,-0.83,3.92,11.24,-0.05,0.09,0.29,asphalt,normal
14:39:59.045,-2.52,3.09,9.67,-0.07,0.01,0.25,asphalt,normal
14:39:59.154,-1.99,3.57,10.83,-0.04,0.04,0.11,asphalt,normal
14:39:59.259,-0.25,2.35,11.13,-0.0,0.09,0.01,asphalt,normal
