timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:24:56.782,0.6,0.1,9.32,-0.01,-0.07,0.01,asphalt,normal
14:24:56.890,-1.7,-0.85,10.17,0.01,-0.08,-0.03,asphalt,normal
14:24:56.999,1.03,-0.03,7.9,-0.01,-0.08,0.01,asphalt,normal
14:24:57.112,-0.79,-0.15,11.62,0.0,-0.01,0.03,asphalt,normal
14:24:57.221,-1.5,-1.64,12.62,-0.01,0.01,-0.03,asphalt,normal
14:24:57.335,7.51,2.28,4.86,0.09,0.09,0.01,asphalt,normal
14:24:57.440,13.08,3.69,10.25,0.05,-0.07,0.27,asphalt,normal
14:24:57.550,-20.1,2.94,11.62,0.03,0.33,0.41,asphalt,normal
14:24:57.654,1.03,-0.41,6.9,0.05,-0.22,-0.11,asphalt,normal
14:24:57.769,2.45,2.93,13.67,0.05,0.05,0.07,asphalt,normal
14:24:57.878,2.43,2.97,9.58,-0.02,0.13,-0.02,asphalt,normal
14:24:57.989,-2.04,0.03,10.02,0.02,0.21,0.09,asphalt,normal
14:24:58.096,-2.42,2.43,10.81,0.03,0.11,0.06,asphalt,normal
14:24:58.209,0.38,1.56,9.18,-0.01,0.03,-0.09,asphalt,normal
14:24:58.320,1.27,3.3,10.13,0.04,0.08,-0.06,asphalt,normal
14:24:58.432,-1.33,3.9,10.28,0.02,-0.0,-0.1,asphalt,normal
14:24:58.542,-0.52,3.41,10.33,0.02,0.02,-0.09,asphalt,normal
14:24:58.650,0.42,2.81,9.85,0.04,-0.01,-0.03,asphalt,normal
14:24:58.758,0.0,3.0,10.37,0.04,-0.04,0.02,asphalt,normal
14:24:58.871,0.75,2.99,10.34,0.03,-0.05,0.06,asphalt,normal
14:24:58.981,-0.45,1.96,10.38,0.03,-0.09,0.01,asphalt,normal
14:24:59.089,-2.46,2.11,11.71,-0.0,-0.05,-0.08,asphalt,normal
14:24:59.199,-1.85,1.62,9.66,0.01,-0.04,-0.19,asphalt,normal
14:24:59.302,-0.06,2.65,10.59,0.02,-0.07,-0.26,asphalt,normal
14:24:59.417,-0.48,2.03,10.4,-0.02,-0.11,-0.29,asphalt,normal
14:24:59.526,0.82,1.11,9.86,-0.02,-0.14,-0.27,asphalt,normal
