timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:24:13.690,1.23,0.64,10.32,0.01,0.05,-0.01,asphalt,normal
14:24:13.794,1.54,0.83,10.34,0.01,0.05,-0.01,asphalt,normal
14:24:13.909,1.29,1.17,10.08,0.01,0.06,0.0,asphalt,normal
14:24:14.017,1.85,2.77,11.22,-0.0,0.08,0.01,asphalt,normal
14:24:14.133,-0.17,1.55,9.3,0.05,0.1,0.02,asphalt,normal
14:24:14.239,3.77,2.18,10.87,0.03,0.08,0.07,asphalt,normal
14:24:14.348,1.24,1.58,9.62,0.02,0.13,0.13,asphalt,normal
14:24:14.461,1.01,2.79,9.94,0.07,0.14,0.17,asphalt,normal
14:24:14.568,0.69,3.35,10.61,0.05,0.12,0.17,asphalt,normal
14:24:14.680,0.36,2.62,9.77,0.07,0.1,0.19,asphalt,normal
14:24:14.789,0.6,3.02,10.4,0.07,0.09,0.23,asphalt,normal
14:24:14.898,1.12,2.63,9.8,0.08,0.12,0.26,asphalt,normal
14:24:15.005,1.05,2.86,10.45,0.1,0.09,0.32,asphalt,normal
14:24:15.111,0.25,3.27,9.95,0.1,0.09,0.37,asphalt,normal
14:24:15.225,-0.16,3.39,10.37,0.08,0.05,0.38,asphalt,normal
14:24:15.328,0.1,2.18,9.99,0.1,0.02,0.38,asphalt,normal
14:24:15.433,-0.11,3.17,10.32,0.1,0.02,0.37,asphalt,normal
14:24:15.545,-0.42,1.63,10.09,0.07,-0.01,0.33,asphalt,normal
14:24:15.653,0.67,1.03,10.79,0.08,-0.03,0.3,asphalt,normal
14:24:15.761,0.61,1.03,10.07,0.06,-0.01,0.29,asphalt,normal
14:24:15.873,-0.03,-0.24,11.7,0.06,-0.02,0.26,asphalt,normal
14:24:15.983,0.51,0.51,10.05,0.03,-0.04,0.25,asphalt,normal
14:24:16.094,1.84,-0.14,11.32,0.03,-0.05,0.27,asphalt,normal
14:24:16.204,1.46,0.09,9.84,0.03,0.02,0.32,asphalt,normal
14:24:16.308,1.03,0.02,11.02,0.03,0.02,0.35,asphalt,normal
14:24:16.416,0.67,1.18,10.55,0.03,0.05,0.37,asphalt,normal
14:24:16.527,0.79,0.12,10.46,0.02,0.05,0.38,asphalt,normal
14:24:16.636,1.47,1.9,10.84,0.04,0.03,0.41,asphalt,normal
14:24:16.745,0.38,1.7,10.66,0.03,0.12,0.47,asphalt,normal
14:24:16.856,1.58,2.29,9.92,0.03,0.07,0.53,asphalt,normal
14:24:16.964,1.46,2.83,9.98,0.04,0.07,0.56,asphalt,normal
14:24:17.069,-0.8,1.65,10.92,0.03,0.13,0.55,asphalt,normal
14:24:17.181,0.08,1.64,10.29,0.04,0.11,0.6,asphalt,normal
14:24:17.289,1.44,1.37,10.32,0.04,0.18,0.66,asphalt,normal
14:24:17.402,0.67,1.34,9.38,0.05,0.17,0.65,asphalt,normal
14:24:17.508,1.41,1.42,10.59,0.06,0.15,0.69,asphalt,normal
14:24:17.623,-0.06,1.1,10.07,0.04,0.2,0.65,asphalt,normal
14:24:17.731,-1.69,-0.07,9.63,0.04,0.24,0.66,asphalt,normal
14:24:17.842,0.41,0.22,10.09,0.04,0.19,0.59,asphalt,normal
14:24:17.963,0.75,0.65,11.27,0.04,0.16,0.52,asphalt,normal
14:24:18.067,0.94,0.36,10.81,0.03,0.18,0.48,asphalt,normal
14:24:18.176,0.23,0.37,10.53,0.04,0.23,0.39,asphalt,normal
14:24:18.280,0.54,-0.76,10.94,0.03,0.26,0.33,asphalt,normal
14:24:18.386,0.55,0.14,10.54,0.04,0.32,0.33,asphalt,normal
14:24:18.495,-6.17,3.74,3.14,0.03,0.25,0.27,asphalt,normal
