timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:48:24.007,-1.0,1.38,10.53,0.02,0.09,-0.18,plattenweg,normal
14:48:24.112,-0.13,1.75,10.58,0.01,0.1,-0.18,plattenweg,normal
14:48:24.223,-1.02,1.56,10.26,0.02,0.07,-0.2,plattenweg,normal
14:48:24.326,-1.24,1.94,10.48,0.02,0.05,-0.22,plattenweg,normal
14:48:24.442,-2.07,1.86,10.44,0.02,0.03,-0.26,plattenweg,normal
14:48:24.547,-0.85,1.94,10.75,0.01,-0.03,-0.3,plattenweg,normal
14:48:24.662,-0.05,1.48,10.47,0.03,-0.06,-0.29,plattenweg,normal
14:48:24.767,-0.03,1.25,10.77,0.03,-0.02,-0.25,plattenweg,normal
14:48:24.882,-1.63,0.59,10.69,0.02,-0.03,-0.24,plattenweg,normal
14:48:24.989,-0.17,-0.03,9.96,0.05,-0.07,-0.27,plattenweg,normal
14:48:25.096,1.3,0.77,10.98,0.07,-0.07,-0.2,plattenweg,normal
14:48:25.210,0.3,0.0,10.47,0.04,-0.08,-0.16,plattenweg,normal
14:48:25.317,0.08,0.07,10.03,0.05,0.02,-0.08,plattenweg,normal
14:48:25.428,0.48,1.42,10.98,0.05,-0.02,-0.05,plattenweg,normal
14:48:25.532,1.53,0.63,10.62,0.01,0.02,0.04,plattenweg,normal
14:48:25.647,1.49,0.68,10.31,0.01,-0.07,0.08,plattenweg,normal
14:48:25.754,-1.69,0.96,10.39,-0.02,0.1,0.18,plattenweg,normal
14:48:25.863,-0.24,0.38,9.73,-0.02,0.17,0.23,plattenweg,normal
14:48:25.969,0.55,1.52,10.84,-0.01,0.14,0.26,plattenweg,normal
14:48:26.072,0.61,2.1,10.78,-0.01,0.12,0.29,plattenweg,normal
14:48:26.180,-0.57,2.09,11.07,-0.02,0.12,0.32,plattenweg,normal
14:48:26.292,-1.24,1.35,11.22,-0.04,0.13,0.3,plattenweg,normal
14:48:26.394,0.21,1.19,9.45,-0.01,0.14,0.31,plattenweg,normal
14:48:26.507,-0.09,1.77,11.02,0.01,0.16,0.35,plattenweg,normal
14:48:26.612,-0.67,1.92,10.76,-0.02,0.21,0.37,plattenweg,normal
14:48:26.727,-1.36,1.39,9.19,0.0,0.22,0.35,plattenweg,normal
14:48:26.834,-0.63,1.79,11.34,0.01,0.2,0.28,plattenweg,normal
