timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:47:11.464,2.7,2.34,10.8,0.07,-0.06,-0.25,plattenweg,normal
14:47:11.576,-0.31,2.18,10.67,0.06,-0.14,-0.06,plattenweg,normal
14:47:11.684,0.97,1.0,11.03,0.04,-0.14,0.11,plattenweg,normal
14:47:11.787,-1.18,0.8,9.55,-0.0,-0.02,0.23,plattenweg,normal
14:47:11.901,0.8,0.8,10.76,-0.0,-0.03,0.24,plattenweg,normal
14:47:12.009,0.15,1.61,11.27,-0.01,-0.03,0.33,plattenweg,normal
14:47:12.122,-0.96,1.71,9.63,-0.04,-0.13,0.39,plattenweg,normal
14:47:12.230,-1.53,1.96,9.43,-0.04,-0.12,0.45,plattenweg,normal
14:47:12.336,-0.19,1.81,9.97,-0.05,-0.06,0.54,plattenweg,normal
14:47:12.450,-0.01,2.9,9.99,-0.07,0.02,0.62,plattenweg,normal
14:47:12.566,-0.47,3.23,11.89,-0.05,-0.09,0.57,plattenweg,normal
14:47:12.674,1.13,2.41,10.96,-0.06,-0.09,0.53,plattenweg,normal
14:47:12.785,1.14,2.06,9.46,-0.04,-0.01,0.53,plattenweg,normal
14:47:12.900,1.66,2.35,11.66,-0.03,0.07,0.55,plattenweg,normal
14:47:13.004,0.84,2.19,11.03,-0.04,0.13,0.58,plattenweg,normal
14:47:13.118,-0.95,2.2,10.85,-0.05,0.15,0.59,plattenweg,normal
14:47:13.224,-1.78,2.8,10.63,-0.1,0.1,0.56,plattenweg,normal
14:47:13.339,-2.01,2.32,9.86,-0.01,-0.02,0.45,plattenweg,normal
14:47:13.446,-2.29,2.07,12.87,-0.04,0.09,0.41,plattenweg,normal
14:47:13.552,0.1,1.35,8.91,-0.04,0.08,0.38,plattenweg,normal
14:47:13.663,0.79,-0.14,11.13,-0.03,-0.0,0.4,plattenweg,normal
14:47:13.770,0.75,0.69,11.0,-0.06,0.0,0.42,plattenweg,normal
14:47:13.883,-0.57,-0.91,9.96,-0.02,0.15,0.44,plattenweg,normal
14:47:13.991,0.17,-0.0,9.61,0.02,-0.01,0.37,plattenweg,normal
14:47:14.099,-2.41,-0.25,7.08,0.0,0.26,0.42,plattenweg,normal
14:47:14.207,1.26,-0.59,15.36,-0.02,0.17,0.43,plattenweg,normal
