timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,bumpiness
14:45:39.513,-0.11,4.3,10.28,0.03,-0.02,-0.24,plattenweg,normal
14:45:39.618,-1.93,2.86,10.63,0.04,-0.02,-0.28,plattenweg,normal
14:45:39.725,-0.81,2.81,10.88,0.05,-0.09,-0.36,plattenweg,normal
14:45:39.832,-0.46,1.37,10.13,0.04,-0.08,-0.39,plattenweg,normal
14:45:39.940,0.21,1.12,10.53,0.03,-0.06,-0.41,plattenweg,normal
14:45:40.053,-1.15,0.8,10.59,0.04,-0.01,-0.4,plattenweg,normal
14:45:40.162,-0.81,1.14,10.69,0.0,0.0,-0.38,plattenweg,normal
14:45:40.267,-1.36,0.21,10.36,0.0,-0.03,-0.33,plattenweg,normal
14:45:40.383,-0.63,0.43,10.93,0.01,-0.14,-0.32,plattenweg,normal
14:45:40.489,-1.14,-0.09,9.89,-0.01,-0.13,-0.28,plattenweg,normal
14:45:40.597,-1.08,-0.09,10.31,0.0,-0.09,-0.23,plattenweg,normal
14:45:40.703,-0.08,-0.65,10.89,-0.04,-0.1,-0.19,plattenweg,normal
14:45:40.810,-0.83,-0.6,9.06,-0.03,-0.13,-0.15,plattenweg,normal
14:45:40.917,-0.96,1.17,11.74,-0.02,-0.11,-0.09,plattenweg,normal
14:45:41.024,-0.49,1.84,9.27,-0.04,-0.13,-0.07,plattenweg,normal
14:45:41.135,-0.61,2.49,10.13,-0.02,-0.15,-0.05,plattenweg,normal
14:45:41.249,-0.56,2.31,10.44,-0.01,-0.14,-0.06,plattenweg,normal
14:45:41.352,0.06,1.89,10.09,0.0,-0.19,-0.05,plattenweg,normal
14:45:41.466,-0.93,1.46,10.21,0.0,-0.16,0.0,plattenweg,normal
14:45:41.575,-1.02,0.47,9.85,-0.01,-0.15,0.03,plattenweg,normal
14:45:41.680,-1.06,-1.53,10.46,0.0,-0.1,0.05,plattenweg,normal
14:45:41.795,2.29,-1.15,13.35,-0.01,-0.33,0.08,plattenweg,normal
14:45:41.899,-3.15,-0.63,8.77,-0.01,-0.24,0.08,plattenweg,normal
14:45:42.006,-0.11,0.74,10.11,0.01,-0.22,0.07,plattenweg,normal
14:45:42.148,2.06,1.98,11.39,-0.0,-0.2,0.13,plattenweg,normal
14:45:42.260,1.73,1.53,7.95,0.0,-0.18,0.13,plattenweg,normal
14:45:42.367,-1.18,-1.45,12.13,-0.01,0.1,0.31,plattenweg,normal
14:45:42.473,-1.98,-1.55,10.64,0.01,-0.25,0.19,plattenweg,normal
14:45:42.584,0.32,-1.57,10.74,0.01,-0.13,0.3,plattenweg,normal
14:45:42.697,2.65,0.31,10.58,-0.02,-0.08,0.48,plattenweg,normal
14:45:42.801,0.21,0.58,10.54,0.02,-0.1,0.57,plattenweg,normal
14:45:42.908,-1.33,-0.37,10.24,-0.01,-0.05,0.57,plattenweg,normal
14:45:43.024,0.32,-0.37,10.24,0.07,-0.05,0.54,plattenweg,normal
14:45:43.130,1.46,0.04,10.52,0.05,-0.02,0.58,plattenweg,normal
14:45:43.243,1.94,-0.0,10.95,0.09,0.04,0.65,plattenweg,normal
14:45:43.354,0.22,0.2,10.28,0.05,0.09,0.74,plattenweg,normal
14:45:43.464,0.38,-0.38,9.84,0.09,0.08,0.84,plattenweg,normal
14:45:43.571,1.92,-0.11,10.62,0.06,0.1,1.01,plattenweg,normal
14:45:43.682,-0.17,0.38,10.1,0.08,0.24,1.11,plattenweg,normal
14:45:43.788,-0.06,1.04,10.86,0.05,0.27,1.17,plattenweg,normal
14:45:43.899,-1.24,1.64,10.11,0.07,0.28,1.15,plattenweg,normal
14:45:44.006,0.31,0.43,9.94,0.09,0.3,1.18,plattenweg,normal
14:45:44.116,0.55,1.63,11.61,0.09,0.37,1.26,plattenweg,normal
14:45:44.225,-1.98,1.58,11.23,0.06,0.49,1.33,plattenweg,normal
14:45:44.329,-4.74,3.14,10.89,0.0,0.5,1.29,plattenweg,normal
14:45:44.436,-3.69,2.4,10.08,0.03,0.31,1.14,plattenweg,normal
14:45:44.550,-2.73,3.03,10.64,0.02,0.34,1.03,plattenweg,normal
14:45:44.658,-4.16,2.19,9.6,-0.0,0.31,0.85,plattenweg,normal
14:45:44.765,-5.56,1.7,10.07,0.04,0.24,0.6,plattenweg,normal
14:45:44.879,-4.53,0.26,10.78,0.03,0.23,0.39,plattenweg,normal
14:45:44.986,-1.64,0.74,10.27,0.04,0.12,0.2,plattenweg,normal
14:45:45.095,-1.39,0.57,10.34,0.02,0.11,0.1,plattenweg,normal
14:45:45.200,-2.95,0.99,10.23,0.02,0.15,0.04,plattenweg,normal
14:45:45.308,-2.11,0.92,11.21,0.02,0.04,-0.05,plattenweg,normal
14:45:45.424,-0.69,0.29,10.12,-0.0,0.02,-0.08,plattenweg,normal
14:45:45.532,-0.6,0.15,11.04,0.01,0.02,-0.07,plattenweg,normal
14:45:45.645,-0.01,-0.29,10.47,-0.02,0.09,-0.01,plattenweg,normal
14:45:45.753,0.35,0.04,10.83,-0.02,0.02,-0.0,plattenweg,normal
14:45:45.858,-0.06,0.23,10.65,-0.02,0.03,-0.02,plattenweg,normal
14:45:45.972,-0.6,1.19,10.52,-0.02,0.07,-0.03,plattenweg,normal
14:45:46.078,-0.64,1.23,10.84,-0.04,0.13,-0.09,plattenweg,normal
14:45:46.194,0.9,1.36,10.98,-0.02,0.07,-0.11,plattenweg,normal
14:45:46.302,-0.35,1.57,10.21,-0.03,0.09,-0.13,plattenweg,normal
14:45:46.410,0.3,0.69,9.91,-0.03,0.09,-0.1,plattenweg,normal
14:45:46.519,0.19,0.58,10.96,-0.02,0.1,-0.07,plattenweg,normal
14:45:46.631,0.63,-0.19,9.83,-0.0,0.17,-0.03,plattenweg,normal
14:45:46.737,-0.45,0.07,10.06,-0.02,0.22,0.01,plattenweg,normal
14:45:46.844,-1.0,-0.32,9.97,-0.01,0.24,0.02,plattenweg,normal
14:45:46.959,-1.19,0.24,10.63,-0.01,0.22,-0.01,plattenweg,normal
