AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
2.10,-1.30,10.72,-0.04,-0.12,0.00,1721207123139
0.85,-1.55,10.01,-0.03,-0.14,0.06,1721207123145
1.09,-2.34,9.36,0.01,-0.09,0.12,1721207123155
1.73,-1.35,10.20,0.04,-0.06,0.08,1721207123165
1.35,-1.23,11.99,0.03,-0.10,-0.00,1721207123175
-0.43,0.63,11.29,0.09,-0.15,-0.03,1721207123185
-1.42,0.82,9.06,0.05,-0.08,-0.01,1721207123195
-2.05,-0.97,9.85,-0.03,-0.11,0.04,1721207123205
-2.24,-0.96,10.80,0.04,-0.13,0.13,1721207123215
-1.22,0.74,9.70,0.05,-0.12,0.19,1721207123225
-0.46,2.03,6.19,0.01,-0.14,0.18,1721207123235
0.45,1.20,12.25,-0.05,0.01,0.07,1721207123245
0.99,0.40,11.06,0.06,-0.15,0.09,1721207123255
0.15,1.05,8.25,-0.03,-0.11,0.14,1721207123265
1.48,-0.10,9.25,-0.01,-0.03,0.12,1721207123275
2.13,-8.48,5.49,0.01,-0.08,0.16,1721207123285
3.66,7.13,13.73,-0.01,0.26,0.10,1721207123295
4.19,2.61,20.68,-0.11,-0.04,-0.36,1721207123305
-4.03,-0.38,15.57,0.28,-0.27,-0.45,1721207123315
-5.95,4.72,-4.76,0.10,-0.09,0.15,1721207123325
-2.10,6.98,5.45,-0.36,0.28,0.47,1721207123335
2.88,-1.14,16.62,-0.09,-0.01,0.15,1721207123345
1.71,1.59,12.14,0.19,-0.16,-0.07,1721207123355
1.18,2.15,5.93,-0.17,0.13,-0.01,1721207123365
-1.59,2.22,13.66,-0.20,-0.09,-0.02,1721207123375
-2.06,-0.13,13.13,0.04,-0.04,-0.04,1721207123385
0.25,-1.69,9.02,-0.01,0.02,0.25,1721207123395
3.93,1.41,8.44,0.00,0.09,0.35,1721207123405
6.93,3.19,10.09,-0.09,0.24,-0.16,1721207123415
3.65,0.09,12.53,-0.04,0.00,-0.60,1721207123425
-2.22,-0.27,10.96,0.05,0.11,-0.43,1721207123435
-2.71,2.20,8.36,0.12,0.21,-0.02,1721207123445
0.77,2.19,8.03,-0.06,0.28,-0.06,1721207123455
-0.08,-0.81,12.96,-0.08,0.05,-0.34,1721207123465
-4.10,-0.37,10.12,0.13,-0.03,-0.27,1721207123475
-3.90,0.42,8.95,0.06,0.20,-0.07,1721207123485
-2.77,0.58,8.87,0.12,0.01,-0.01,1721207123495
-2.74,-0.01,8.71,0.05,0.04,-0.07,1721207123505
-1.19,-0.04,13.15,0.17,0.10,-0.04,1721207123515
0.18,0.39,9.82,0.13,0.07,-0.10,1721207123525
-2.93,3.14,8.60,0.14,-0.19,-0.29,1721207123535
-5.08,0.54,8.88,0.01,-0.01,-0.31,1721207123545
-5.58,0.74,12.99,0.09,-0.08,-0.09,1721207123555
-6.03,3.43,8.13,0.07,-0.22,-0.05,1721207123565
-6.10,3.20,14.35,0.08,-0.15,-0.17,1721207123575
-6.79,1.84,5.73,0.06,-0.43,-0.10,1721207123585
-9.57,6.75,10.30,0.04,-0.37,0.03,1721207123595
-6.90,3.67,10.84,0.02,-0.31,0.10,1721207123605
-6.72,4.63,12.74,0.04,-0.58,0.21,1721207123615
-5.90,7.61,5.68,0.02,-0.61,0.36,1721207123625
-3.38,6.52,9.36,-0.24,-0.49,0.32,1721207123635
