AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-2.81,-0.42,12.40,-0.04,0.03,-0.13,1721206432133
-2.47,1.01,14.43,0.09,0.01,-0.09,1721206432138
-3.28,0.39,8.58,0.10,0.02,0.04,1721206432148
-3.34,2.01,10.55,0.06,-0.01,0.16,1721206432158
-3.21,5.18,8.52,0.19,-0.03,0.28,1721206432168
0.07,0.00,5.21,-0.16,0.07,0.37,1721206432178
1.58,1.39,14.87,-0.04,0.05,0.29,1721206432188
3.43,1.05,8.59,0.09,0.04,0.03,1721206432198
0.51,-0.91,9.45,-0.08,-0.00,-0.15,1721206432208
-2.95,-1.25,10.74,0.03,0.02,-0.02,1721206432218
-2.73,-2.61,9.40,-0.04,0.04,0.22,1721206432228
-2.07,-3.95,9.42,-0.06,-0.12,0.38,1721206432238
-1.83,0.68,8.18,0.02,0.00,0.29,1721206432248
1.04,-4.68,9.77,-0.21,0.14,0.10,1721206432258
-1.93,-3.98,15.19,0.01,-0.27,0.05,1721206432268
-3.10,-7.16,11.48,-0.03,-0.02,0.16,1721206432278
-2.03,-4.55,15.58,0.17,-0.12,0.53,1721206432288
1.32,-1.93,5.90,0.03,0.05,0.59,1721206432298
0.92,0.28,10.94,-0.09,-0.09,0.24,1721206432308
-1.76,3.27,8.70,0.05,-0.33,0.06,1721206432318
-1.47,-4.30,3.98,-0.35,0.06,0.22,1721206432328
-2.92,-3.96,19.65,-0.03,-0.31,0.41,1721206432338
0.13,-2.52,12.46,0.14,-0.10,0.51,1721206432348
3.73,0.97,10.80,0.21,-0.31,0.58,1721206432358
4.21,3.39,6.36,0.18,-0.07,0.41,1721206432368
1.79,2.23,11.85,0.01,-0.10,0.18,1721206432378
-3.37,1.88,5.61,0.10,-0.30,0.09,1721206432388
-1.32,-2.49,6.58,-0.32,0.18,0.17,1721206432398
1.86,-6.51,18.21,0.06,-0.34,0.46,1721206432408
2.99,1.71,15.06,0.21,-0.04,0.35,1721206432418
3.97,-2.58,10.40,0.15,-0.18,0.29,1721206432428
-3.07,0.39,3.57,0.01,-0.32,0.13,1721206432438
