AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
4.12,3.12,11.19,-0.12,-0.18,0.55,1721206233128
3.38,4.38,14.58,-0.06,-0.05,0.38,1721206233132
2.02,5.15,14.01,0.05,-0.36,0.28,1721206233142
-3.37,4.04,10.58,0.01,-0.36,0.22,1721206233152
-5.39,2.24,10.36,0.12,-0.29,0.43,1721206233162
-3.44,1.38,9.31,0.15,-0.26,0.83,1721206233172
1.37,2.31,10.28,0.17,-0.28,1.00,1721206233182
4.67,2.91,10.06,0.22,-0.27,0.75,1721206233192
5.48,1.20,8.55,0.15,-0.34,0.46,1721206233202
2.24,1.24,9.62,0.12,-0.35,0.23,1721206233212
0.15,0.87,10.24,0.11,-0.28,0.30,1721206233222
-0.46,-0.26,9.89,0.12,-0.30,0.49,1721206233232
1.12,0.32,9.67,0.08,-0.21,0.56,1721206233242
1.71,-0.45,9.98,0.05,-0.28,0.42,1721206233252
-0.12,0.58,9.97,0.07,-0.32,0.30,1721206233262
-1.13,-0.36,9.58,0.04,-0.22,0.37,1721206233272
-1.83,-0.48,8.96,0.04,-0.29,0.54,1721206233282
0.43,-1.10,10.30,-0.02,-0.18,0.63,1721206233292
2.76,0.22,9.98,0.05,-0.29,0.63,1721206233302
3.67,1.27,9.42,-0.02,-0.19,0.40,1721206233312
2.76,1.23,9.38,-0.01,-0.27,0.24,1721206233322
1.13,-0.88,9.49,-0.10,-0.20,0.21,1721206233332
0.13,0.88,11.53,-0.01,-0.20,0.29,1721206233342
0.93,0.88,9.67,-0.04,-0.16,0.29,1721206233352
1.07,1.31,10.67,-0.04,-0.21,0.24,1721206233362
0.85,0.64,9.68,-0.05,-0.15,0.13,1721206233372
0.90,1.63,11.28,-0.04,-0.17,0.14,1721206233382
1.64,0.34,10.68,-0.06,-0.10,0.12,1721206233392
0.67,1.45,9.79,-0.02,-0.20,0.05,1721206233402
-0.01,1.98,11.23,-0.07,-0.07,-0.08,1721206233412
0.44,0.52,9.83,-0.03,-0.15,-0.07,1721206233422
0.84,1.31,11.76,-0.04,-0.08,-0.04,1721206233432
1.54,1.28,10.60,0.01,-0.11,-0.05,1721206233442
1.98,1.19,9.95,-0.01,-0.10,-0.17,1721206233452
2.01,1.08,10.49,-0.02,-0.03,-0.30,1721206233462
0.40,1.13,10.27,0.01,-0.11,-0.39,1721206233472
-1.00,0.40,10.05,-0.02,-0.05,-0.36,1721206233482
-1.06,0.51,10.73,0.03,-0.06,-0.23,1721206233492
-0.04,0.77,10.32,-0.02,-0.02,-0.20,1721206233502
0.72,1.17,9.50,0.02,-0.07,-0.26,1721206233512
0.51,-0.84,9.20,-0.09,-0.05,-0.34,1721206233522
-0.36,1.07,14.21,0.03,-0.04,-0.37,1721206233532
-0.20,-0.73,7.83,0.03,-0.10,-0.28,1721206233542
-0.77,1.63,10.19,-0.01,-0.04,-0.27,1721206233552
0.28,0.27,9.49,-0.06,-0.03,-0.31,1721206233562
-0.85,0.02,11.36,-0.06,-0.13,-0.32,1721206233572
-1.50,0.38,11.34,-0.03,-0.06,-0.28,1721206233582
0.68,-2.12,9.25,-0.07,-0.15,0.04,1721206233592
3.80,0.51,9.42,-0.15,0.03,-0.02,1721206233602
6.60,0.46,12.03,-0.25,0.06,-0.42,1721206233612
1.13,1.26,12.46,-0.10,-0.13,-0.97,1721206233622
-6.97,-2.00,5.69,-0.11,-0.10,-1.00,1721206233632
-10.82,-0.64,10.65,-0.18,-0.03,-0.27,1721206233642
-6.86,-1.08,9.61,-0.05,0.00,0.44,1721206233652
2.68,-1.04,11.08,-0.13,0.15,0.49,1721206233662
8.38,2.07,11.93,-0.06,0.03,0.07,1721206233672
9.03,1.68,9.52,-0.08,-0.05,-0.58,1721206233682
3.16,-0.72,11.19,-0.12,-0.20,-0.90,1721206233692
-1.78,-3.01,10.19,-0.07,-0.08,-0.84,1721206233702
-5.16,-1.66,10.69,-0.03,-0.04,-0.69,1721206233712
-5.89,-0.73,9.46,0.00,-0.07,-0.40,1721206233722
-2.55,-2.49,9.25,-0.08,0.07,-0.20,1721206233732
0.21,0.54,12.72,0.03,-0.01,-0.27,1721206233742
1.07,1.12,9.68,-0.00,-0.01,-0.57,1721206233752
-0.21,1.06,11.30,0.01,-0.04,-0.72,1721206233762
-2.29,-2.18,9.79,0.02,-0.10,-0.57,1721206233772
-2.50,-1.81,10.52,0.02,-0.04,-0.34,1721206233782
-1.21,0.68,10.75,0.10,-0.09,-0.34,1721206233792
1.62,1.23,10.64,0.12,0.04,-0.54,1721206233802
0.78,1.10,10.05,0.21,-0.08,-0.74,1721206233812
-2.52,-1.02,8.76,0.10,-0.10,-0.63,1721206233822
-3.96,-1.99,12.13,0.18,-0.08,-0.29,1721206233832
0.17,-1.00,11.77,0.26,0.15,-0.06,1721206233842
3.91,1.33,11.35,0.22,0.09,-0.10,1721206233852
3.60,1.29,8.26,0.21,-0.15,-0.45,1721206233862
2.62,-2.11,8.90,0.11,-0.06,-0.66,1721206233872
0.70,-2.47,11.72,0.17,-0.04,-0.61,1721206233882
-1.20,-0.66,12.20,0.19,0.08,-0.44,1721206233892
-0.04,-3.52,8.69,0.13,-0.02,-0.20,1721206233902
-0.36,-0.57,7.17,0.17,-0.10,-0.29,1721206233912
2.80,-0.46,9.30,0.15,0.19,-0.50,1721206233922
2.22,-1.25,14.35,0.17,0.05,-0.54,1721206233932
-2.67,0.52,7.43,0.15,-0.12,-0.44,1721206233942
-2.35,0.63,10.24,0.02,0.20,-0.41,1721206233952
