AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.14,1.16,10.31,0.14,0.03,-0.54,1721206844139
-0.18,-0.44,9.77,0.12,0.09,-0.61,1721206844144
-0.72,0.79,9.83,0.07,0.15,-0.62,1721206844154
-1.37,0.92,10.76,0.10,0.04,-0.56,1721206844164
-1.96,0.31,10.65,0.03,0.05,-0.47,1721206844174
-1.82,0.81,10.57,0.12,0.03,-0.42,1721206844184
-1.00,-1.25,6.74,0.09,0.00,-0.45,1721206844194
-0.59,-0.49,10.17,0.01,0.19,-0.60,1721206844204
-1.35,0.54,10.47,0.11,0.09,-0.64,1721206844214
-0.80,1.15,9.22,-0.01,0.23,-0.67,1721206844224
-1.36,1.86,11.91,-0.06,0.09,-0.53,1721206844234
-2.69,1.25,11.58,-0.19,0.04,-0.43,1721206844244
-2.68,1.77,11.65,-0.09,0.01,-0.31,1721206844254
0.30,0.52,8.34,-0.14,0.04,-0.19,1721206844264
0.28,2.19,10.15,-0.18,0.05,-0.26,1721206844274
-0.14,0.87,7.04,-0.13,-0.04,-0.37,1721206844284
-0.16,-1.14,8.91,-0.24,0.17,-0.36,1721206844294
-1.27,-0.90,10.77,-0.21,0.01,-0.31,1721206844304
-0.36,-2.04,9.79,-0.24,0.11,-0.25,1721206844314
0.45,-0.63,11.21,-0.25,0.12,-0.25,1721206844324
0.22,-1.55,9.19,-0.23,0.05,-0.25,1721206844334
-1.42,-2.87,9.24,-0.33,0.11,-0.25,1721206844344
-3.02,-3.36,10.87,-0.29,-0.05,-0.19,1721206844354
-1.54,-1.67,9.47,-0.22,0.10,-0.11,1721206844364
-0.38,-5.63,9.92,-0.31,0.00,0.03,1721206844374
-2.16,-0.13,11.89,-0.31,0.09,-0.07,1721206844384
-0.90,0.63,10.54,-0.29,0.07,-0.21,1721206844394
-1.19,-3.35,10.33,-0.31,-0.16,-0.09,1721206844404
-0.84,0.11,11.27,-0.22,0.11,-0.07,1721206844414
-0.01,-1.28,8.49,-0.15,0.08,-0.06,1721206844424
-3.01,1.66,10.70,-0.16,-0.14,-0.12,1721206844434
0.10,-0.36,14.02,-0.08,0.07,0.03,1721206844444
2.21,-3.28,12.17,-0.05,0.04,0.17,1721206844454
0.17,2.12,10.82,0.03,0.14,0.00,1721206844464
0.60,6.17,10.75,0.18,0.10,-0.27,1721206844474
1.66,-2.67,9.52,0.13,-0.12,-0.18,1721206844484
2.70,-1.64,10.53,0.20,0.18,-0.10,1721206844494
1.71,-0.22,10.20,0.29,0.03,-0.10,1721206844504
-2.09,2.27,10.96,0.27,0.05,-0.25,1721206844514
-0.49,1.92,10.76,0.28,0.09,-0.26,1721206844524
2.29,-5.98,7.77,0.23,0.08,-0.05,1721206844534
-0.61,2.47,12.09,0.18,0.25,-0.13,1721206844544
0.30,1.81,10.51,0.28,0.07,-0.22,1721206844554
-1.05,-0.65,9.52,0.20,0.01,-0.18,1721206844564
-0.07,0.11,9.89,0.25,0.13,-0.02,1721206844574
2.45,-2.44,9.31,0.18,0.18,0.04,1721206844584
1.90,1.60,12.65,0.19,0.15,-0.07,1721206844594
1.80,0.56,10.50,0.29,0.18,-0.15,1721206844604
0.50,0.28,9.58,0.28,0.18,-0.18,1721206844614
-0.96,-1.24,10.08,0.20,0.13,-0.16,1721206844624
-1.52,2.78,12.32,0.22,0.17,-0.08,1721206844634
0.34,3.24,8.09,0.24,0.14,0.04,1721206844644
1.94,-0.69,8.21,0.07,0.21,0.08,1721206844654
2.34,0.16,13.77,0.09,0.26,-0.11,1721206844664
1.70,1.24,7.74,0.19,0.10,-0.23,1721206844674
-0.48,-0.02,8.45,0.00,0.28,-0.30,1721206844684
-2.48,2.93,12.53,0.20,0.19,-0.23,1721206844694
-1.51,-1.87,4.37,0.07,0.20,-0.11,1721206844704
-1.63,0.13,11.08,-0.02,0.23,-0.09,1721206844714
0.23,-0.35,10.96,0.02,0.22,-0.09,1721206844724
-0.23,2.04,11.70,-0.02,0.14,-0.14,1721206844734
0.02,-0.03,8.68,-0.02,0.10,-0.13,1721206844744
0.21,-1.82,8.93,-0.16,0.26,-0.22,1721206844754
-0.90,-0.27,11.49,-0.11,0.15,-0.25,1721206844764
-1.75,1.11,9.04,-0.08,0.15,-0.25,1721206844774
-0.23,-1.96,9.08,-0.18,0.19,-0.16,1721206844784
0.32,-1.89,12.02,-0.13,0.20,-0.12,1721206844794
