AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.87,2.62,10.23,0.03,-0.05,-0.21,1721206704136
1.24,2.65,10.55,0.04,0.00,-0.27,1721206704141
1.17,1.85,8.23,-0.04,-0.04,-0.32,1721206704151
0.76,1.18,12.15,-0.02,0.05,-0.31,1721206704161
0.47,0.73,11.51,0.03,0.03,-0.30,1721206704171
-0.20,2.49,7.41,0.04,-0.02,-0.35,1721206704181
-0.71,1.66,8.72,-0.08,0.04,-0.41,1721206704191
-1.18,0.96,13.05,0.04,0.03,-0.32,1721206704201
-1.14,0.84,8.75,0.02,-0.03,-0.22,1721206704211
1.05,1.73,5.12,-0.09,0.05,-0.24,1721206704221
2.69,-0.83,12.06,-0.14,0.16,-0.39,1721206704231
0.38,0.66,14.65,0.09,0.02,-0.54,1721206704241
-0.36,1.24,6.82,0.03,0.10,-0.53,1721206704251
0.99,-0.00,8.99,-0.12,0.18,-0.45,1721206704261
0.19,-0.98,13.14,0.04,0.08,-0.54,1721206704271
-1.73,0.51,9.40,0.10,0.09,-0.67,1721206704281
-2.51,0.44,7.74,0.01,0.05,-0.55,1721206704291
-1.90,-1.37,9.83,-0.05,0.11,-0.37,1721206704301
-1.12,-0.72,12.72,0.08,0.11,-0.43,1721206704311
-1.46,1.23,10.96,0.12,0.02,-0.62,1721206704321
-1.76,0.29,8.79,0.05,0.05,-0.61,1721206704331
-1.26,-0.62,9.39,0.06,0.05,-0.47,1721206704341
-0.58,1.06,11.48,0.09,0.12,-0.48,1721206704351
-0.19,0.73,9.38,0.10,0.03,-0.64,1721206704361
-0.91,-0.15,10.39,0.05,0.03,-0.73,1721206704371
-1.84,0.58,10.78,0.11,0.06,-0.67,1721206704381
-2.80,1.72,9.30,0.01,0.05,-0.64,1721206704391
-2.78,1.73,10.96,0.01,0.03,-0.62,1721206704401
-0.21,-0.20,11.15,0.00,0.09,-0.58,1721206704411
0.07,2.15,12.68,0.11,0.06,-0.71,1721206704421
-3.29,4.35,6.28,0.06,-0.08,-0.86,1721206704431
-5.51,3.73,9.63,-0.10,0.05,-0.79,1721206704441
-3.72,-0.14,12.79,-0.01,0.00,-0.50,1721206704451
-2.77,2.96,11.25,0.09,-0.05,-0.50,1721206704461
-3.91,6.96,7.94,0.03,-0.09,-0.76,1721206704471
-5.46,2.66,8.32,-0.14,-0.17,-0.69,1721206704481
-6.02,-0.05,11.00,-0.05,-0.20,-0.41,1721206704491
-2.35,1.69,16.18,0.11,-0.06,-0.04,1721206704501
7.02,3.55,6.71,-0.04,0.14,0.04,1721206704511
11.53,2.43,10.11,-0.28,0.03,-0.79,1721206704521
2.33,-1.60,12.65,-0.03,-0.32,-1.69,1721206704531
-12.79,-1.16,8.18,0.01,-0.27,-1.50,1721206704541
-17.56,1.01,6.85,-0.03,-0.15,-0.32,1721206704551
-7.28,-4.19,6.20,-0.15,0.07,0.68,1721206704561
4.32,-2.42,14.41,0.02,0.01,0.65,1721206704571
10.77,0.50,11.56,0.09,0.03,-0.10,1721206704581
10.80,-0.02,9.53,-0.11,-0.09,-0.87,1721206704591
5.16,-3.27,10.76,0.07,-0.10,-1.13,1721206704601
-0.32,-7.01,9.60,0.02,0.08,-0.99,1721206704611
-6.49,-2.74,9.71,-0.02,-0.10,-0.69,1721206704621
-1.89,-2.82,11.88,0.29,0.11,-0.29,1721206704631
