AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
1.54,-5.48,12.65,-0.08,0.21,-0.18,1721206053125
-1.03,2.38,15.85,0.03,0.10,-0.24,1721206053130
-0.48,5.92,11.14,0.24,0.03,-0.16,1721206053140
-0.05,-6.03,2.04,-0.20,0.07,-0.01,1721206053150
-0.69,-0.98,13.10,0.01,0.23,0.06,1721206053160
1.11,-3.69,11.58,0.04,0.09,-0.07,1721206053170
-0.51,3.44,17.66,0.09,-0.04,0.00,1721206053180
-0.51,5.17,6.33,0.09,0.11,0.04,1721206053190
0.69,-1.04,8.45,-0.17,0.22,-0.01,1721206053200
-0.32,-3.34,12.39,0.03,-0.02,-0.07,1721206053210
-1.46,-0.17,10.34,0.05,0.12,-0.11,1721206053220
-1.99,3.34,11.09,0.13,0.06,0.01,1721206053230
-1.01,2.59,8.61,0.13,0.06,0.21,1721206053240
0.26,0.53,6.99,0.08,0.11,0.18,1721206053250
1.50,2.60,11.59,0.01,0.16,-0.05,1721206053260
1.24,-0.06,9.46,-0.07,-0.02,-0.11,1721206053270
-2.36,1.00,11.13,-0.15,-0.01,-0.06,1721206053280
-1.52,3.47,10.70,0.02,0.11,0.05,1721206053290
2.59,-1.39,8.88,-0.19,0.16,0.09,1721206053300
1.40,2.32,14.30,-0.02,0.02,-0.08,1721206053310
-0.07,-1.72,6.16,-0.18,0.04,-0.24,1721206053320
-3.06,1.26,14.28,-0.13,-0.05,-0.14,1721206053330
-1.56,-0.12,8.02,0.10,0.02,0.10,1721206053340
0.55,-1.66,8.85,-0.15,0.12,0.14,1721206053350
1.30,3.97,12.87,0.06,-0.04,0.07,1721206053360
2.26,-0.76,6.32,-0.14,0.05,-0.08,1721206053370
0.61,-0.65,13.30,-0.21,0.06,-0.18,1721206053380
0.21,-2.13,10.66,-0.08,0.03,-0.14,1721206053390
-0.96,0.66,9.30,-0.04,0.08,-0.07,1721206053400
-1.59,0.06,9.29,-0.11,0.04,-0.04,1721206053410
-0.40,-0.64,11.30,-0.10,0.05,0.01,1721206053420
0.72,1.05,10.30,0.04,0.04,0.03,1721206053430
0.47,-1.32,6.65,-0.11,-0.02,0.01,1721206053440
-0.37,0.80,10.65,-0.08,0.09,-0.06,1721206053450
0.22,-0.80,11.05,-0.07,0.01,-0.06,1721206053460
-1.46,0.06,11.13,-0.13,-0.04,-0.05,1721206053470
0.15,-0.89,5.77,-0.07,-0.02,0.04,1721206053480
1.56,0.14,13.08,-0.21,0.19,-0.01,1721206053490
0.16,0.26,15.82,-0.11,-0.11,-0.08,1721206053500
-1.45,1.39,12.22,-0.08,-0.00,-0.15,1721206053510
-2.63,1.16,10.62,-0.03,0.02,-0.12,1721206053520
-1.92,0.40,7.47,0.01,0.01,0.09,1721206053530
-0.17,0.50,11.45,0.00,0.08,0.17,1721206053540
1.05,-0.20,10.01,0.11,-0.05,0.07,1721206053550
0.99,4.34,9.87,0.12,0.08,-0.11,1721206053560
0.17,1.28,9.07,0.18,-0.15,-0.04,1721206053570
-1.22,0.58,9.93,0.05,0.07,0.08,1721206053580
-0.53,2.43,9.70,0.22,-0.07,0.06,1721206053590
1.13,-3.22,7.99,0.00,0.08,-0.03,1721206053600
-1.00,-2.23,11.32,0.05,-0.02,-0.09,1721206053610
