AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
2.21,6.26,11.72,0.38,-0.05,-0.15,1721207464157
-0.74,3.70,7.36,0.36,-0.05,-0.12,1721207464162
-0.62,3.55,9.24,0.20,0.19,0.03,1721207464172
0.67,1.60,13.72,0.13,0.05,0.12,1721207464182
0.63,-0.01,8.88,0.06,-0.09,0.07,1721207464192
-1.56,2.23,11.45,-0.01,-0.08,-0.01,1721207464202
-1.91,0.10,5.97,0.09,-0.09,-0.06,1721207464212
-3.72,-0.34,6.74,-0.11,0.04,-0.07,1721207464222
-6.87,1.74,9.41,0.01,-0.09,0.09,1721207464232
-6.51,1.00,7.75,-0.04,0.01,0.34,1721207464242
-2.01,-0.37,11.37,-0.07,0.09,0.56,1721207464252
1.27,-4.53,9.82,-0.19,-0.16,0.61,1721207464262
4.37,-2.65,17.87,-0.21,0.05,0.36,1721207464272
4.17,-3.73,14.61,0.03,-0.31,0.04,1721207464282
1.39,0.18,6.08,0.00,-0.03,-0.16,1721207464292
-1.52,0.09,6.67,-0.09,-0.13,-0.05,1721207464302
-3.00,-0.04,10.69,-0.15,-0.17,0.18,1721207464312
0.95,-3.64,8.94,-0.09,0.00,0.33,1721207464322
0.84,1.98,14.00,-0.22,0.05,0.10,1721207464332
-0.83,-5.18,12.91,-0.37,-0.41,0.01,1721207464342
-3.04,0.90,14.26,-0.17,-0.06,-0.02,1721207464352
-1.06,0.16,6.65,0.06,-0.08,0.35,1721207464362
-0.62,-3.22,7.01,-0.20,-0.02,0.53,1721207464372
2.36,-0.03,14.36,0.05,-0.02,0.46,1721207464382
5.48,7.46,8.98,0.39,-0.06,0.20,1721207464392
4.28,-3.10,0.94,0.01,-0.21,-0.03,1721207464402
-1.81,2.92,16.98,-0.02,-0.16,-0.31,1721207464412
-1.63,-6.49,10.74,0.22,-0.21,-0.11,1721207464422
-3.50,1.87,15.92,0.21,-0.09,0.14,1721207464432
-0.57,4.37,10.31,0.30,0.01,0.50,1721207464442
1.47,0.42,5.45,0.18,-0.08,0.42,1721207464452
5.30,-6.95,9.47,0.03,0.04,0.13,1721207464462
3.96,-0.07,16.57,0.30,-0.13,-0.19,1721207464472
0.29,1.85,13.03,0.31,-0.08,-0.21,1721207464482
-2.82,0.89,7.72,0.35,-0.19,-0.01,1721207464492
0.45,0.39,8.79,0.23,0.16,0.29,1721207464502
3.16,4.40,12.68,0.34,0.00,0.21,1721207464512
3.24,4.16,4.65,0.36,-0.04,-0.02,1721207464522
2.01,-2.59,8.87,0.09,-0.01,-0.12,1721207464532
3.35,2.70,14.16,0.10,0.30,0.03,1721207464542
1.02,1.09,8.22,-0.01,-0.14,-0.07,1721207464552
-0.36,-2.25,9.82,0.01,0.05,-0.06,1721207464562
1.14,-2.86,9.53,0.03,0.20,-0.03,1721207464572
0.58,-2.05,12.54,0.11,0.19,-0.12,1721207464582
-7.56,5.09,7.75,0.10,-0.36,-0.26,1721207464592
-4.76,-0.56,7.93,-0.22,0.28,0.30,1721207464602
4.16,-0.77,11.70,-0.02,0.11,0.93,1721207464612
13.88,-2.00,2.75,-0.03,0.37,0.28,1721207464622
11.31,3.78,6.18,-0.20,0.07,-0.86,1721207464632
-2.04,-1.35,9.62,-0.26,-0.21,-1.20,1721207464642
-11.18,-4.99,12.73,-0.13,0.08,-0.62,1721207464652
-8.47,-4.76,9.25,-0.07,0.25,0.34,1721207464662
-1.20,1.08,11.37,-0.24,0.20,0.57,1721207464672
5.54,1.49,20.50,-0.15,0.28,0.03,1721207464682
2.48,-3.18,10.88,0.01,-0.19,-0.48,1721207464692
-5.28,4.53,5.98,-0.04,0.05,-0.50,1721207464702
-4.78,2.46,8.40,-0.19,0.25,-0.04,1721207464712
-1.76,-1.92,13.98,-0.22,0.05,0.38,1721207464722
2.93,-3.38,1.41,-0.00,0.12,0.35,1721207464732
8.03,-3.13,9.92,-0.35,0.42,-0.22,1721207464742
1.53,2.40,16.16,-0.15,-0.51,-0.58,1721207464752
-4.75,-2.74,11.11,-0.22,0.22,-0.58,1721207464762
-6.26,-0.65,15.47,-0.00,0.02,-0.16,1721207464772
-3.72,-0.48,14.86,-0.18,0.13,0.22,1721207464782
-0.53,7.05,13.86,0.17,-0.05,0.39,1721207464792
3.88,0.21,9.25,-0.06,0.18,0.07,1721207464802
-2.44,3.34,9.65,0.14,-0.40,-0.13,1721207464812
-1.95,-0.96,5.53,-0.01,0.30,-0.01,1721207464822
-1.28,-0.59,16.02,-0.03,-0.15,0.34,1721207464832
1.84,-4.05,8.71,-0.00,0.04,0.50,1721207464842
5.77,0.83,12.72,0.05,0.27,0.18,1721207464852
5.39,2.92,11.67,0.18,-0.06,-0.26,1721207464862
-0.12,1.98,7.75,0.13,-0.00,-0.40,1721207464872
-3.03,1.00,11.55,0.14,0.17,-0.29,1721207464882
-4.90,1.56,5.41,0.23,-0.11,0.11,1721207464892
-1.20,-3.32,7.50,-0.10,0.36,0.28,1721207464902
0.06,1.37,10.77,0.14,-0.19,0.19,1721207464912
3.48,-0.67,8.15,0.02,0.26,-0.05,1721207464922
2.29,-0.04,11.93,0.05,0.01,-0.23,1721207464932
-1.69,-6.12,12.85,-0.32,0.03,-0.30,1721207464942
-2.90,5.61,24.75,0.26,0.03,-0.19,1721207464952
-0.67,2.74,6.33,0.38,0.03,-0.12,1721207464962
-4.81,1.70,-1.47,0.08,-0.25,0.07,1721207464972
-1.44,-0.07,7.57,-0.07,0.31,0.09,1721207464982
2.99,3.86,17.59,0.15,0.09,-0.00,1721207464992
0.78,1.60,-0.64,0.09,-0.23,-0.13,1721207465002
2.26,-0.80,11.10,-0.23,0.55,-0.24,1721207465012
2.19,-2.27,16.81,0.03,-0.08,-0.13,1721207465022
-0.14,2.19,11.40,-0.00,0.06,-0.12,1721207465032
1.87,2.11,10.21,0.05,0.20,-0.16,1721207465042
2.21,-0.00,15.50,-0.10,0.23,-0.22,1721207465052
-0.97,1.80,11.34,0.12,-0.10,-0.25,1721207465062
-1.85,2.88,8.69,-0.01,0.27,-0.24,1721207465072
-2.96,2.45,7.13,0.02,0.02,-0.11,1721207465082
-3.13,-0.63,8.98,-0.14,0.20,-0.00,1721207465092
-1.44,-1.76,9.63,0.01,0.07,0.09,1721207465102
0.68,0.61,8.55,-0.07,0.20,-0.01,1721207465112
0.17,1.81,8.96,-0.01,0.05,-0.16,1721207465122
-1.46,-0.01,8.54,-0.16,0.13,-0.19,1721207465132
-2.46,-0.16,10.62,-0.05,0.06,-0.09,1721207465142
-1.59,-5.88,9.30,-0.25,0.23,-0.02,1721207465152
-1.99,-1.61,14.92,-0.11,0.02,-0.04,1721207465162
-2.06,-0.14,9.19,-0.03,0.03,-0.08,1721207465172
-2.82,2.11,6.58,-0.09,0.10,-0.01,1721207465182
-1.69,-0.49,5.89,-0.19,0.08,0.09,1721207465192
-1.03,-2.47,12.38,-0.32,0.10,0.07,1721207465202
-1.50,-0.35,11.76,-0.23,-0.01,0.01,1721207465212
-0.88,-1.37,11.46,-0.29,0.07,0.08,1721207465222
-0.73,-2.13,12.42,-0.27,-0.02,0.22,1721207465232
-0.21,1.89,10.84,-0.20,0.01,0.19,1721207465242
1.61,-0.02,8.08,-0.21,0.06,0.12,1721207465252
-0.01,-1.65,9.04,-0.26,-0.02,0.07,1721207465262
-0.51,3.48,14.67,-0.09,0.05,-0.01,1721207465272
-1.05,1.61,12.12,0.01,-0.13,0.15,1721207465282
-1.15,2.07,8.26,0.00,0.03,0.23,1721207465292
1.00,-1.32,11.76,-0.05,0.08,0.19,1721207465302
-0.62,1.44,13.99,0.00,-0.14,0.19,1721207465312
-0.64,4.52,13.09,0.26,-0.02,0.14,1721207465322
0.68,0.15,9.14,0.24,-0.00,0.13,1721207465332
-0.97,5.06,8.41,0.40,-0.21,0.25,1721207465342
-0.20,5.84,10.69,0.32,0.18,0.14,1721207465352
-1.15,1.67,12.72,0.16,-0.19,0.09,1721207465362
-1.60,-2.18,6.98,0.25,-0.18,0.16,1721207465372
0.38,-3.74,6.61,0.18,-0.00,0.34,1721207465382
1.12,2.18,7.87,0.22,-0.07,0.33,1721207465392
2.48,-6.16,6.45,0.11,-0.06,0.06,1721207465402
0.95,0.16,16.74,0.31,-0.09,-0.02,1721207465412
-0.85,3.73,8.34,0.34,-0.17,0.12,1721207465422
-1.60,3.12,12.38,0.03,0.01,0.18,1721207465432
-0.23,-4.61,10.86,-0.03,-0.13,0.24,1721207465442
0.41,-1.43,11.54,0.10,-0.06,0.26,1721207465452
2.61,-0.77,7.14,0.18,-0.01,0.30,1721207465462
3.57,-0.61,8.63,0.05,-0.03,0.15,1721207465472
1.97,-0.44,11.54,0.18,-0.11,-0.06,1721207465482
0.47,1.87,8.86,0.15,0.00,0.00,1721207465492
-0.45,-1.59,7.16,0.03,-0.05,0.13,1721207465502
-0.74,0.40,11.76,0.04,0.00,0.17,1721207465512
0.09,3.49,9.34,0.22,-0.02,0.14,1721207465522
1.28,-2.04,3.43,-0.04,-0.03,0.19,1721207465532
1.55,-1.90,11.00,-0.16,0.04,0.17,1721207465542
1.81,1.81,12.72,0.04,0.00,0.04,1721207465552
1.04,1.57,8.54,-0.00,-0.08,-0.02,1721207465562
1.36,-0.15,6.42,-0.13,0.05,0.08,1721207465572
3.08,-5.25,14.57,-0.42,0.17,-0.03,1721207465582
0.51,-0.13,24.77,-0.06,-0.12,-0.23,1721207465592
