AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.53,1.08,10.64,0.00,-0.00,-0.03,1721207653143
-1.39,1.13,9.56,0.01,0.04,-0.07,1721207653148
-1.33,1.43,10.38,0.01,0.03,-0.12,1721207653158
-2.17,0.96,10.18,0.01,0.00,-0.10,1721207653168
-3.03,0.75,9.57,0.00,-0.00,-0.05,1721207653178
-2.34,1.07,9.78,0.01,0.05,-0.05,1721207653188
-1.89,1.30,10.07,-0.00,0.01,-0.06,1721207653198
-2.29,1.28,10.51,0.01,0.01,-0.05,1721207653208
-1.83,1.16,10.24,0.01,0.05,-0.05,1721207653218
-1.76,1.28,9.70,0.01,0.00,-0.04,1721207653228
-2.01,1.22,9.88,0.01,0.02,-0.05,1721207653238
-2.11,1.23,9.84,0.02,0.03,-0.03,1721207653248
-1.77,1.33,9.97,0.02,0.03,-0.03,1721207653258
-1.63,1.51,9.85,0.01,0.02,-0.05,1721207653268
-1.88,1.24,10.02,0.01,0.02,-0.08,1721207653278
-2.31,1.11,10.04,0.02,0.01,-0.07,1721207653288
-2.51,1.24,9.64,0.02,0.00,-0.05,1721207653298
-2.12,1.22,9.97,0.01,0.02,-0.02,1721207653308
-2.16,1.02,9.98,0.01,-0.02,0.01,1721207653318
-2.40,0.92,9.51,0.00,-0.06,0.01,1721207653328
-2.73,0.82,9.54,-0.02,-0.09,0.05,1721207653338
-2.41,1.20,9.89,-0.03,-0.11,0.10,1721207653348
-1.09,1.48,10.93,-0.00,0.01,0.05,1721207653358
-0.03,1.57,10.87,0.03,0.08,-0.11,1721207653368
-0.23,1.37,10.62,0.04,0.13,-0.29,1721207653378
-3.28,0.43,9.04,0.02,0.01,-0.24,1721207653388
-3.80,1.12,10.04,0.02,0.09,-0.08,1721207653398
-2.38,0.48,11.07,0.03,0.12,0.09,1721207653408
0.08,1.68,10.93,0.05,-0.01,0.06,1721207653418
-0.38,1.65,9.25,0.02,-0.06,-0.14,1721207653428
-1.73,0.86,10.67,0.03,-0.05,-0.24,1721207653438
-3.66,0.69,9.79,0.02,-0.04,-0.19,1721207653448
-3.81,0.68,10.13,0.02,-0.00,-0.03,1721207653458
-2.35,0.96,9.74,0.02,0.00,0.05,1721207653468
-0.97,1.11,10.06,0.01,-0.01,0.00,1721207653478
1.73,4.43,7.82,0.04,0.04,-0.19,1721207653488
0.59,3.83,9.42,0.04,-0.10,-0.22,1721207653498
-8.29,1.93,10.58,0.10,0.07,0.00,1721207653508
-2.68,2.02,9.89,0.14,-0.10,-0.01,1721207653518
-1.16,2.39,9.50,0.01,-0.07,-0.04,1721207653528
-0.90,2.39,9.52,0.03,0.05,-0.11,1721207653538
-1.10,1.34,10.16,0.00,0.01,-0.16,1721207653548
-2.13,1.26,10.24,0.02,-0.08,-0.12,1721207653558
-2.04,1.26,9.20,0.02,-0.00,-0.10,1721207653568
-1.03,1.30,10.21,-0.01,0.01,-0.11,1721207653578
-1.55,1.02,10.11,0.01,-0.02,-0.12,1721207653588
-1.98,1.04,10.15,0.02,-0.01,-0.11,1721207653598
-2.26,0.77,9.89,0.03,0.01,-0.08,1721207653608
-2.00,0.85,10.01,0.02,-0.02,-0.03,1721207653618
-1.53,1.01,9.93,0.02,-0.02,-0.04,1721207653628
-1.42,0.97,9.88,0.01,-0.01,-0.07,1721207653638
-1.77,0.83,9.04,-0.00,-0.13,-0.05,1721207653648
-2.84,0.66,9.55,0.02,-0.02,-0.02,1721207653658
-1.69,0.76,9.84,0.03,0.01,0.00,1721207653668
-1.04,1.02,10.22,0.02,-0.01,-0.03,1721207653678
-1.06,1.01,10.09,0.01,-0.01,-0.07,1721207653688
-1.57,0.91,10.03,0.02,-0.01,-0.09,1721207653698
-2.14,0.38,10.58,0.01,-0.03,-0.06,1721207653708
-1.82,0.29,10.33,0.01,-0.00,-0.04,1721207653718
-1.42,0.41,9.63,0.02,-0.02,-0.04,1721207653728
-1.46,0.86,9.71,0.01,-0.01,-0.06,1721207653738
-1.45,0.82,9.96,-0.00,0.02,-0.08,1721207653748
-1.33,0.55,10.52,-0.01,0.03,-0.08,1721207653758
-1.69,0.71,9.21,-0.03,-0.04,-0.07,1721207653768
-1.23,0.35,10.05,-0.02,0.03,-0.07,1721207653778
-1.16,0.11,9.85,-0.01,-0.02,-0.06,1721207653788
-1.50,-0.25,9.55,0.00,0.05,-0.06,1721207653798
-1.32,0.71,10.23,0.01,0.04,-0.07,1721207653808
-1.29,0.73,9.39,0.00,0.05,-0.10,1721207653818
-1.41,0.49,10.53,0.01,0.08,-0.10,1721207653828
-1.29,0.14,10.35,0.02,0.07,-0.07,1721207653838
-1.62,0.48,9.93,0.01,0.02,-0.07,1721207653848
-1.99,0.68,9.53,0.01,0.04,-0.08,1721207653858
-1.70,0.58,10.15,-0.00,0.07,-0.10,1721207653868
-2.24,1.21,10.81,0.01,0.08,-0.09,1721207653878
-2.01,1.10,9.97,-0.01,0.06,-0.09,1721207653888
-2.26,1.04,9.89,0.01,0.03,-0.09,1721207653898
-1.81,0.62,10.38,0.01,0.07,-0.07,1721207653908
-1.67,0.24,10.05,-0.02,0.03,-0.03,1721207653918
-2.07,1.36,9.90,0.03,0.07,-0.08,1721207653928
-2.09,1.08,10.92,-0.02,0.11,-0.09,1721207653938
-1.45,0.30,11.25,0.05,0.02,-0.04,1721207653948
-2.65,0.63,10.00,-0.00,-0.05,-0.01,1721207653958
-2.37,0.96,9.47,0.02,0.05,-0.06,1721207653968
-0.69,0.65,10.23,0.01,0.11,-0.08,1721207653978
-1.72,1.05,10.33,0.01,-0.03,-0.07,1721207653988
-1.95,0.75,9.58,-0.00,0.02,-0.06,1721207653998
-1.70,0.63,10.46,0.01,0.04,-0.05,1721207654008
-1.62,0.61,9.76,0.00,0.01,-0.04,1721207654018
-1.72,0.85,10.21,0.01,0.02,-0.06,1721207654028
-3.49,5.69,10.92,-0.14,0.09,-0.15,1721207654038
-1.47,2.34,12.97,-0.03,0.19,-0.09,1721207654048
-2.27,3.09,9.05,-0.11,0.06,-0.02,1721207654058
-2.63,1.53,11.90,0.09,-0.06,-0.01,1721207654068
-2.73,0.55,9.22,-0.03,-0.01,-0.09,1721207654078
-2.01,0.91,11.47,0.03,0.04,-0.08,1721207654088
-2.09,0.53,8.68,-0.01,0.03,-0.07,1721207654098
-2.67,1.34,11.03,0.01,0.02,-0.06,1721207654108
-2.34,0.36,9.08,0.02,-0.03,-0.02,1721207654118
-2.36,0.86,10.52,-0.00,0.01,-0.03,1721207654128
-2.14,0.84,9.71,0.03,-0.03,-0.05,1721207654138
-2.40,1.10,10.11,-0.01,-0.01,-0.08,1721207654148
-2.75,0.93,10.27,0.02,-0.05,-0.08,1721207654158
-2.86,0.69,9.71,0.00,-0.03,-0.05,1721207654168
-2.77,1.00,10.14,0.02,-0.06,-0.02,1721207654178
-2.34,0.51,9.43,0.00,-0.07,-0.01,1721207654188
-2.34,0.83,10.17,0.00,-0.06,-0.04,1721207654198
-2.29,0.75,10.02,0.01,-0.08,-0.05,1721207654208
-2.52,0.75,10.10,-0.00,-0.08,-0.03,1721207654218
-2.38,0.75,9.99,-0.00,-0.10,-0.01,1721207654228
-1.84,0.63,9.91,-0.01,-0.08,0.00,1721207654238
-1.53,0.82,10.01,0.01,-0.10,-0.02,1721207654248
-1.57,0.70,9.68,-0.00,-0.09,-0.05,1721207654258
-1.55,0.60,10.44,0.01,-0.10,-0.04,1721207654268
-1.60,0.83,10.03,0.00,-0.08,-0.04,1721207654278
-1.27,1.62,10.24,0.01,-0.09,-0.05,1721207654288
-1.26,0.99,9.65,-0.01,-0.11,-0.06,1721207654298
-1.36,1.46,10.04,0.02,-0.04,-0.07,1721207654308
-1.14,0.86,9.94,-0.01,-0.09,-0.07,1721207654318
-1.57,1.27,10.21,0.03,-0.09,-0.04,1721207654328
-1.27,1.22,9.91,0.01,-0.09,-0.07,1721207654338
-3.19,2.37,8.63,0.02,-0.03,-0.07,1721207654348
-0.99,4.21,11.10,0.02,0.02,-0.06,1721207654358
0.37,2.22,10.85,-0.01,-0.06,-0.09,1721207654368
-1.72,1.80,9.24,0.02,-0.21,-0.09,1721207654378
-1.58,0.05,10.22,0.00,-0.01,-0.08,1721207654388
-1.40,0.21,10.41,0.03,-0.12,-0.05,1721207654398
-1.61,0.58,9.34,-0.00,-0.07,-0.07,1721207654408
-1.46,0.37,10.69,0.01,-0.06,-0.09,1721207654418
-1.51,0.03,10.03,0.01,-0.09,-0.10,1721207654428
-1.75,0.63,10.08,0.01,-0.08,-0.09,1721207654438
-1.62,0.40,9.60,-0.01,-0.06,-0.11,1721207654448
-2.06,0.06,10.57,-0.00,-0.07,-0.10,1721207654458
-2.02,0.09,10.03,0.02,-0.09,-0.06,1721207654468
-1.65,0.64,9.85,0.00,-0.06,-0.06,1721207654478
-1.54,0.51,10.12,-0.00,-0.09,-0.09,1721207654488
-1.88,0.15,10.14,-0.00,-0.09,-0.11,1721207654498
-1.99,0.35,10.17,0.01,-0.09,-0.08,1721207654508
-1.75,0.31,9.81,-0.00,-0.09,-0.04,1721207654518
-1.55,0.30,10.23,0.01,-0.10,-0.05,1721207654528
-1.14,0.35,10.13,0.01,-0.09,-0.07,1721207654538
-1.31,0.52,10.19,0.00,-0.11,-0.09,1721207654548
-1.64,0.29,9.91,-0.00,-0.10,-0.08,1721207654558
-1.43,0.09,10.21,0.01,-0.09,-0.05,1721207654568
-1.02,0.43,10.11,0.01,-0.10,-0.06,1721207654578
-0.36,0.09,10.64,0.07,-0.08,-0.04,1721207654588
-0.70,0.31,10.83,-0.02,-0.10,-0.14,1721207654598
