AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.60,-0.69,7.37,-0.16,0.12,-0.85,1721207084140
-7.29,1.01,11.41,-0.04,0.09,-0.64,1721207084145
-6.51,-2.70,13.21,0.02,0.01,-0.23,1721207084155
-5.17,0.23,10.72,0.07,-0.19,0.01,1721207084165
-1.71,-0.14,4.57,0.03,-0.10,-0.10,1721207084175
-0.81,0.21,7.15,-0.10,-0.04,-0.42,1721207084185
-1.87,1.07,15.05,0.08,-0.08,-0.48,1721207084195
-2.65,-1.32,10.34,0.02,-0.13,-0.30,1721207084205
-3.16,0.99,10.01,0.01,-0.15,-0.10,1721207084215
1.23,1.03,9.09,-0.00,0.03,-0.15,1721207084225
1.75,1.61,11.12,0.06,-0.14,-0.31,1721207084235
-1.42,-1.04,5.63,-0.08,-0.21,-0.49,1721207084245
-5.24,0.24,14.15,0.06,-0.07,-0.52,1721207084255
-6.34,0.24,11.16,0.13,-0.29,-0.25,1721207084265
-7.43,3.21,7.38,-0.03,-0.34,-0.08,1721207084275
4.66,-7.43,20.64,0.01,0.00,0.76,1721207084285
19.05,-1.11,9.52,-0.02,0.33,1.02,1721207084295
19.54,5.67,13.22,-0.13,0.57,-0.80,1721207084305
4.61,-1.28,5.44,-0.02,-0.83,-2.57,1721207084315
-20.13,-2.46,-6.89,0.25,-0.32,-2.56,1721207084325
-29.71,-0.90,3.79,-0.26,-0.11,-0.52,1721207084335
-26.24,-0.40,24.29,-0.01,0.02,1.28,1721207084345
-2.96,2.27,21.34,0.38,-0.06,2.17,1721207084355
15.51,5.60,4.72,0.00,-0.00,1.98,1721207084365
26.66,6.35,9.17,-0.02,0.87,0.51,1721207084375
22.62,2.65,10.72,-0.10,-0.62,-1.28,1721207084385
2.49,0.30,5.92,-0.03,-0.38,-2.15,1721207084395
-0.29,5.39,14.47,0.26,-0.23,-1.68,1721207084405
-8.02,-1.82,7.60,-0.30,0.03,-0.43,1721207084415
-8.28,0.96,15.12,0.13,0.05,0.08,1721207084425
2.03,1.00,7.96,0.16,0.28,-0.17,1721207084435
1.31,6.31,11.66,0.06,0.07,-0.45,1721207084445
-0.99,-0.44,11.00,-0.04,0.12,-0.52,1721207084455
-6.66,-2.47,11.17,0.00,-0.18,-0.20,1721207084465
-4.83,-0.47,7.98,0.16,0.18,0.14,1721207084475
4.45,-1.61,8.81,0.04,0.19,0.21,1721207084485
7.73,-2.86,12.00,0.03,0.06,-0.16,1721207084495
6.31,-3.79,9.08,0.08,0.19,-0.69,1721207084505
-0.87,-4.45,10.71,0.02,-0.07,-0.76,1721207084515
-5.60,-3.28,10.84,0.05,0.27,-0.50,1721207084525
-3.92,-3.69,13.47,-0.09,0.24,-0.23,1721207084535
-5.07,-5.58,11.74,-0.02,-0.14,-0.08,1721207084545
-5.59,-5.08,5.28,0.00,0.07,-0.15,1721207084555
-3.86,-3.95,11.71,-0.07,0.23,-0.17,1721207084565
-2.18,-0.99,14.48,-0.03,0.13,-0.12,1721207084575
-1.34,-2.67,7.04,-0.07,-0.06,-0.01,1721207084585
0.58,0.28,9.92,-0.08,0.21,-0.07,1721207084595
