AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
-1.89,0.68,11.53,-0.03,-0.27,0.24,1721206656137
-1.94,2.29,11.36,0.03,-0.35,0.18,1721206656142
-2.20,1.71,9.63,-0.05,-0.38,0.14,1721206656152
-2.69,-0.11,11.01,-0.05,-0.42,0.26,1721206656162
-1.53,3.61,11.33,0.10,-0.41,0.28,1721206656172
0.14,5.82,5.80,-0.08,-0.41,0.11,1721206656182
-1.74,1.73,9.17,-0.23,-0.48,-0.00,1721206656192
-3.06,-3.14,14.63,-0.09,-0.43,0.08,1721206656202
-4.06,2.42,8.49,0.11,-0.59,0.27,1721206656212
-1.54,2.36,5.15,-0.15,-0.41,0.45,1721206656222
1.92,-2.52,12.05,-0.13,-0.46,0.52,1721206656232
3.87,-3.65,8.73,-0.04,-0.56,0.42,1721206656242
4.22,2.64,11.21,0.09,-0.37,0.22,1721206656252
5.90,0.75,7.12,-0.04,-0.34,0.09,1721206656262
2.80,0.22,7.93,-0.00,-0.51,0.06,1721206656272
2.47,-2.46,10.64,-0.05,-0.25,0.06,1721206656282
3.24,0.67,13.98,0.04,-0.38,0.17,1721206656292
5.21,0.89,13.23,-0.00,-0.22,0.17,1721206656302
5.42,-1.74,8.86,-0.03,-0.38,-0.02,1721206656312
2.62,-0.21,7.01,-0.02,-0.34,-0.22,1721206656322
2.14,0.75,10.57,-0.05,-0.08,-0.19,1721206656332
1.42,-3.05,8.22,-0.09,-0.25,0.09,1721206656342
1.51,1.58,12.04,0.04,-0.12,0.02,1721206656352
4.87,-0.40,11.73,-0.01,-0.04,-0.24,1721206656362
2.33,-1.62,8.71,-0.09,-0.30,-0.24,1721206656372
0.86,-0.60,13.65,-0.01,-0.03,-0.14,1721206656382
3.63,-2.84,9.53,0.00,0.04,-0.14,1721206656392
2.04,-1.74,8.83,-0.09,-0.20,-0.21,1721206656402
1.17,1.93,13.78,0.06,0.04,-0.24,1721206656412
4.86,-0.68,12.95,0.04,0.19,-0.28,1721206656422
3.39,-1.54,6.77,-0.08,-0.16,-0.37,1721206656432
0.53,0.30,8.96,-0.07,0.01,-0.49,1721206656442
1.25,-0.06,13.07,0.13,0.25,-0.46,1721206656452
1.77,-2.68,6.03,-0.05,0.08,-0.44,1721206656462
-0.63,-0.90,11.55,-0.03,-0.08,-0.48,1721206656472
-1.39,0.43,12.78,0.13,0.21,-0.56,1721206656482
-0.21,0.50,12.20,0.01,0.22,-0.51,1721206656492
-1.39,0.85,8.56,-0.00,-0.06,-0.41,1721206656502
-1.78,-1.43,8.41,-0.15,0.10,-0.49,1721206656512
-2.31,-0.13,12.63,0.04,0.06,-0.46,1721206656522
-0.83,-2.91,8.33,-0.07,0.10,-0.30,1721206656532
0.22,2.02,16.01,0.15,0.10,-0.24,1721206656542
3.16,2.16,8.54,0.12,0.19,-0.50,1721206656552
-0.21,2.28,7.63,-0.03,-0.00,-0.76,1721206656562
-1.64,-1.57,7.74,0.06,0.06,-0.59,1721206656572
-1.40,0.89,10.26,0.01,0.22,-0.28,1721206656582
0.49,1.63,14.81,-0.01,0.19,-0.30,1721206656592
1.53,-2.83,9.37,0.03,-0.06,-0.44,1721206656602
-1.06,-1.10,7.40,0.05,-0.17,-0.61,1721206656612
-1.69,0.27,16.17,0.17,0.29,-0.71,1721206656622
0.06,0.22,9.58,0.22,0.20,-0.44,1721206656632
0.09,-1.01,9.41,-0.09,0.10,-0.17,1721206656642
0.55,-0.73,13.62,0.14,0.00,-0.29,1721206656652
1.27,1.79,-2.40,0.02,-0.06,-0.46,1721206656662
1.12,-2.44,11.68,-0.33,0.42,-0.60,1721206656672
-1.42,-4.79,19.11,0.17,0.01,-0.51,1721206656682
0.04,0.08,11.87,0.22,0.10,-0.23,1721206656692
3.12,3.02,10.97,0.17,0.36,-0.29,1721206656702
