AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.08,2.10,10.55,0.02,0.06,-0.33,1721206798139
-0.27,1.15,10.38,-0.01,0.02,-0.36,1721206798144
-3.78,3.38,8.60,0.04,0.00,-0.22,1721206798154
-3.46,1.50,8.70,-0.05,0.16,-0.04,1721206798164
-2.26,0.75,11.21,-0.06,0.06,-0.02,1721206798174
-2.84,0.86,11.25,0.06,-0.02,-0.11,1721206798184
-3.82,1.21,5.79,-0.03,-0.07,-0.07,1721206798194
-3.21,1.74,14.48,-0.00,0.11,0.07,1721206798204
-0.78,-1.94,4.17,-0.14,-0.09,0.14,1721206798214
-1.16,1.69,16.24,-0.02,-0.01,0.06,1721206798224
3.66,-1.07,6.07,0.13,0.04,0.08,1721206798234
3.41,1.52,13.09,-0.05,0.13,-0.08,1721206798244
1.71,0.70,11.84,0.11,-0.04,-0.39,1721206798254
-1.61,-0.07,10.38,0.03,-0.02,-0.47,1721206798264
-4.83,0.65,9.00,0.08,-0.06,-0.27,1721206798274
-5.42,-0.69,9.99,-0.03,0.05,-0.07,1721206798284
-4.64,-0.10,13.45,0.16,-0.14,0.04,1721206798294
-3.56,0.78,5.69,0.04,-0.11,0.04,1721206798304
-4.23,1.93,10.36,-0.02,-0.22,0.08,1721206798314
-3.66,-0.22,11.28,0.03,-0.15,0.11,1721206798324
-2.46,1.01,11.27,0.10,-0.21,0.18,1721206798334
-1.39,3.89,8.22,0.10,-0.26,0.22,1721206798344
0.35,2.42,5.40,-0.10,-0.24,0.22,1721206798354
1.21,1.77,13.77,-0.04,-0.22,0.09,1721206798364
2.53,1.30,13.02,0.13,-0.23,-0.08,1721206798374
0.20,5.06,7.43,0.02,-0.32,-0.24,1721206798384
-3.40,6.09,7.88,-0.07,-0.31,-0.32,1721206798394
-5.89,1.36,12.55,-0.13,-0.30,-0.29,1721206798404
-8.31,3.68,13.31,0.08,-0.51,-0.07,1721206798414
-6.42,2.14,5.77,-0.08,-0.61,0.49,1721206798424
2.52,1.72,14.03,-0.14,0.14,0.92,1721206798434
9.77,4.48,9.45,-0.01,-0.28,0.29,1721206798444
8.11,2.79,8.04,-0.22,-0.26,-0.98,1721206798454
-4.15,-3.54,8.70,-0.17,-0.75,-1.25,1721206798464
-18.50,-4.61,8.51,0.02,-0.50,-0.14,1721206798474
-14.77,-1.31,9.03,0.01,-0.31,1.37,1721206798484
2.17,0.00,6.08,-0.05,-0.12,1.80,1721206798494
18.79,-0.45,14.99,-0.03,0.18,1.10,1721206798504
18.67,-0.86,13.65,-0.04,-0.30,0.12,1721206798514
15.46,3.07,12.56,0.13,-0.13,-0.81,1721206798524
6.27,-2.44,6.69,-0.09,-0.53,-1.05,1721206798534
-3.30,-0.64,9.71,0.07,-0.27,-0.77,1721206798544
-2.58,-3.65,7.07,0.00,0.01,-0.08,1721206798554
-0.97,-1.21,7.24,-0.18,-0.14,0.19,1721206798564
1.37,-1.71,21.00,0.12,0.09,-0.26,1721206798574
-0.88,-2.52,10.59,0.23,-0.30,-0.53,1721206798584
-6.34,2.67,2.36,-0.00,-0.21,-0.25,1721206798594
-5.15,-5.97,12.64,-0.25,0.08,0.12,1721206798604
-3.30,-6.45,15.52,0.25,-0.23,0.42,1721206798614
3.17,-0.67,7.17,0.13,-0.09,0.49,1721206798624
8.28,0.76,7.12,-0.05,0.02,0.22,1721206798634
7.94,1.03,11.46,-0.04,-0.02,-0.47,1721206798644
3.47,-5.45,12.87,0.06,-0.25,-0.71,1721206798654
-1.10,-0.98,4.21,0.10,-0.09,-0.20,1721206798664
2.71,-2.72,12.20,-0.07,0.54,0.00,1721206798674
4.38,-5.35,14.09,0.04,-0.03,-0.31,1721206798684
1.01,-0.82,10.19,0.04,-0.23,-0.63,1721206798694
-2.19,-0.90,13.20,0.11,0.24,-0.57,1721206798704
-3.18,-5.98,8.39,-0.06,-0.06,-0.37,1721206798714
-7.60,-4.12,7.56,-0.07,-0.20,-0.18,1721206798724
-4.24,1.59,8.91,0.21,0.19,-0.03,1721206798734
2.23,-1.98,13.64,-0.01,0.20,-0.01,1721206798744
0.72,-1.65,10.32,0.07,-0.37,-0.04,1721206798754
-0.54,0.52,10.07,0.06,0.17,-0.33,1721206798764
0.69,-0.92,14.13,0.08,0.11,-0.35,1721206798774
-0.57,-2.73,7.40,-0.18,-0.24,-0.02,1721206798784
-1.55,-1.41,8.53,-0.16,-0.12,0.17,1721206798794
5.87,0.20,10.76,0.22,0.34,-0.26,1721206798804
4.80,-2.27,6.25,-0.07,-0.29,-0.60,1721206798814
-4.42,1.84,9.69,-0.07,-0.37,-0.45,1721206798824
-3.65,-0.45,0.97,-0.13,0.19,-0.36,1721206798834
